,demand,rsi,macd,signal,hist,sma,upper,lower,bandwidth,pct_b,ss_classic,ss_dynamic,cross,accion
2021-07-05,53.0,64.85575122184721,2.923122422277693,2.355079935330277,0.5680424869474159,47.45,56.997113093550944,37.90288690644906,0.4024072958293336,0.7906637821096417,14.262009672886288,11.105112733141812,0,🟠 Aumentar orden +20%
2021-07-12,52.0,61.615384826516255,2.8339533742067857,2.450854623105579,0.3830987511012065,48.15,56.78956626591619,39.510433734083804,0.3588604887192604,0.7228121112508027,14.311361682554836,10.049462744215107,0,🟠 Aumentar orden +20%
2021-07-19,53.0,63.57525296734824,2.8115678992315054,2.522997278330765,0.2885706209007406,48.8,56.789466749875594,40.8105332501244,0.32743716188014743,0.7628460779353892,14.49104540880228,9.293273062302935,0,🟠 Aumentar orden +20%
2021-07-26,52.0,60.26168692803475,2.682216682094378,2.5548411590834874,0.1273755230108904,49.35,56.55453073821565,42.145469261784356,0.2919769296136026,0.6839120475913416,14.579217058589872,8.380242828726397,0,🟠 Aumentar orden +20%
2021-08-02,53.0,62.37364073440193,2.6300786438006867,2.569888656026927,0.0601899877737595,49.85,56.57074557267503,43.12925442732497,0.26963873912437425,0.7343489993734592,14.680766043027369,7.817508445116824,0,🟠 Aumentar orden +20%
2021-08-09,51.0,55.96711483642853,2.399713187658328,2.5358535623532075,-0.13614037469487927,50.25,56.15717672345298,44.34282327654702,0.23511151138121303,0.5634821027972899,14.680766043027369,6.871172762460433,-1,⚪ Reducir orden -25% — riesgo overstock
2021-08-16,53.0,60.35262947083267,2.3514244321318856,2.498967736308943,-0.14754330417705752,50.7,55.93550630940207,45.46449369059793,0.20652884849712302,0.7196540185492273,14.851586039871233,6.089892013561597,0,🟡 Monitorear
2021-08-23,50.0,51.98840203998527,2.0474782626210626,2.408669841571367,-0.3611915789503044,50.95,55.46780104871706,46.43219895128295,0.17734253380636128,0.39486035465530517,14.906995945221812,5.255063961251219,0,🟢 Orden estándar
2021-08-30,50.0,51.98840203998527,1.7860107137151928,2.2841380160001323,-0.4981273022849395,51.2,54.78945824969664,47.61054175030337,0.14021321287877475,0.33284385601902156,14.961655068184674,4.175224292745971,0,🟢 Orden estándar
2021-09-06,50.0,51.98840203998527,1.5608038225357745,2.1394711773072608,-0.5786673547714862,51.3,54.61503750871841,47.984962491281586,0.12924122841007454,0.3039237871998355,15.015571607672085,3.8560206512876913,0,🟢 Orden estándar
2021-09-13,47.0,44.317311735117585,1.1272564995600405,1.9370282417578168,-0.8097717421977764,51.25,54.79668117659602,47.70331882340398,0.13840707030618604,-0.09915168412163339,15.015571607672085,4.125466401064861,0,🔵 Reducir orden -10%
2021-09-20,48.0,47.11835006668384,0.8545085228746601,1.7205242979811857,-0.8660157751065256,51.2,54.904904288841095,47.49509571115891,0.14472282378285517,0.06813999087126558,15.042253908225227,4.309510046641559,0,🟢 Orden estándar
2021-09-27,48.0,47.11835006668384,0.6310790992849817,1.5026352582419449,-0.8715561589569631,51.15,55.003911205379126,47.29608879462087,0.15069056521521515,0.09132426356848063,15.067670065503343,4.482833499496696,0,🟢 Orden estándar
2021-10-04,44.0,38.2032116477449,0.12974745289096035,1.228057697171748,-1.0983102442807877,50.8,55.80946472610644,45.79053527389355,0.19722302071285214,-0.1787152292501747,15.067670065503343,5.826962556218995,0,⚪ Reducir orden -25% — riesgo overstock
2021-10-11,45.0,41.198581871951134,-0.1847402752284708,0.9454981026917043,-1.130238377920175,50.55,56.18728191315819,44.91271808684181,0.22303786006560597,0.007741489116808711,15.048696727919623,6.5572336412785415,0,🟢 Orden estándar
2021-10-18,44.0,39.154711647677736,-0.5088005719006361,0.6546383677732363,-1.1634389396738722,50.15,56.45037592863352,43.84962407136648,0.2512612533851853,0.0119338854011952,14.98734407519744,7.328538403500263,0,🔵 Reducir orden -10%
2021-10-25,44.0,39.154711647677736,-0.75689566961357,0.37233156029587505,-1.129227229909445,49.65,56.244255873585374,43.05574412641462,0.2656296424404985,0.07159684820297801,14.924508644400062,7.670376809175419,0,🔵 Reducir orden -10%
2021-11-01,41.0,33.391126177864976,-1.1819628183104527,0.061472684574609526,-1.2434355028850623,49.15,56.75263112349924,41.547368876500755,0.3093644404272327,-0.035998647547746544,14.888982931855953,8.843309476660828,0,⚪ Reducir orden -25% — riesgo overstock
2021-11-08,40.0,31.7152560548693,-1.5812950536905106,-0.2670808630784145,-1.314214190612096,48.55,57.04705831449916,40.052941685500834,0.35003329822859586,-0.00311529493745472,14.795761739769603,9.883698826856229,0,⚪ Reducir orden -25% — riesgo overstock
2021-11-15,41.0,35.21677544943972,-1.7963696534476483,-0.5729386211522614,-1.223431032295387,47.95,56.810913580082115,39.08908641991789,0.3695897217969598,0.10782824834097983,14.715823685478206,10.30693187157373,0,🔵 Reducir orden -10%
2021-11-22,40.0,33.373785347877615,-2.0241760247280496,-0.863186101867419,-1.1609899228606306,47.3,56.5018304815143,38.0981695184857,0.38908374129024526,0.10333979121517829,14.620381922906255,10.70348322546889,0,🔵 Reducir orden -10%
2021-11-29,65.0,72.34231176469439,-0.18528727260041222,-0.7276063360140177,0.5423190634136055,47.95,59.95833044182244,35.941669558177566,0.5008688401177241,1.209923835066135,15.00415095594376,13.96797775270276,1,🔴 ALERTA STOCKOUT — orden emergencia
2021-12-06,49.0,51.55820754387606,-0.01880420728558363,-0.5858459102683309,0.5670417029827473,47.75,59.535361124806684,35.964638875193316,0.49362769109137944,0.553031892139856,15.036758376386649,13.708621926786742,0,🟡 Monitorear
2021-12-13,38.0,42.51472527374905,-0.7656473417849625,-0.6218061965716573,-0.14384114521330527,47.05,59.42101876415832,34.678981235841675,0.5258668975200137,0.134225758907588,14.913018255215547,14.389853419940303,-1,⚪ Reducir orden -25% — riesgo overstock
2021-12-20,39.0,43.48521723381643,-1.2622834461159798,-0.7499016464805218,-0.5123817996354579,46.35,58.88668301635768,33.81331698364232,0.5409571959593389,0.20686025999022906,14.735225642522352,14.58255252997475,0,🟢 Orden estándar
2021-12-27,38.0,42.70872587090464,-1.7167728902942372,-0.9432758952432649,-0.7734969950509722,45.7,58.56529399095426,32.834706009045746,0.5630325597791797,0.20074527618980315,14.6075347300595,14.964789744772977,0,🟢 Orden estándar
2022-01-03,38.0,42.70872587090464,-2.053290000231115,-1.1652787162408351,-0.8880112839902801,44.95,57.77226681658859,32.127733183411415,0.5705124278793587,0.22898707773696617,14.478153925865541,14.914740937637548,0,🟢 Orden estándar
2022-01-10,40.0,44.98727050876236,-2.133999530805802,-1.3590228791538286,-0.7749766516519736,44.45,57.222915423702304,31.677084576297702,0.5747093553971788,0.3258032777801739,14.24396899445278,14.857335858618422,0,🟢 Orden estándar
2022-01-17,39.0,44.04405476355911,-2.2526864903067008,-1.5377556013844031,-0.7149308889222976,43.9,56.61385485457331,31.186145145426686,0.579218899980561,0.3072968404921889,14.124553784379993,14.788637156525535,0,🟢 Orden estándar
2022-01-24,38.0,43.07153939113032,-2.399775287746934,-1.7101595386569093,-0.6896157490900245,43.3,55.93412255091656,30.665877449083432,0.583562242536562,0.29025057028533024,14.124553784379993,14.69589328600625,0,🟢 Orden estándar
2022-01-31,40.0,45.65603149615448,-2.3281237724907413,-1.8337523854236757,-0.4943713870670656,42.95,55.54030537650631,30.35969462349369,0.5862773167174067,0.38284636822611373,13.953827958199453,14.644925558201466,0,🟢 Orden estándar
2022-02-07,39.0,44.5665754316957,-2.3252273001676116,-1.932047368372463,-0.39317993179514854,42.5,54.97312901273857,30.026870987261432,0.5869707770700503,0.35969839659216557,13.896159544111992,14.508627106873867,0,🟢 Orden estándar
2022-02-14,41.0,47.276341373900216,-2.1369155078897535,-1.9730209962759213,-0.16389451161383217,42.15,54.363452462454305,29.936547537545692,0.5795232485150323,0.4529207648887469,13.743990653782182,14.206573770247108,0,🟢 Orden estándar
2022-02-21,42.0,48.62852840178772,-1.8852533856448304,-1.9554674741497033,0.07021408850487298,42.05,54.232385904074334,29.86761409592566,0.5794238242128104,0.4979478568322452,13.551998062626854,14.170437439854904,1,🟠 Aumentar orden +20%
2022-02-28,41.0,47.3215310821623,-1.7463699179527055,-1.913647962910304,0.16727804495759857,41.85,53.95958732835919,29.74041267164081,0.5787138508176435,0.4649038411899717,13.507124397970966,14.08575881688196,0,🟡 Monitorear
2022-03-07,44.0,51.53034242706167,-1.378340193487901,-1.8065864090258237,0.42824621553792275,41.85,53.95958732835919,29.74041267164081,0.5787138508176435,0.5887726369900714,13.418219634366874,14.08575881688196,0,🟡 Monitorear
2022-03-14,44.0,51.53034242706167,-1.074290236217891,-1.6601271744642372,0.5858369382463462,41.85,53.95958732835919,29.74041267164081,0.5787138508176435,0.5887726369900714,13.396072633087293,14.08575881688196,0,🟡 Monitorear
2022-03-21,45.0,52.98256557549382,-0.744059754183354,-1.4769136904080606,0.7328539362247066,42.05,54.232385904074334,29.86761409592566,0.5794238242128104,0.6210764468975404,13.35915575395848,14.170437439854904,0,🟡 Monitorear
2022-03-28,47.0,55.83278378201915,-0.3173086955616071,-1.24499269143877,0.9276839958771628,42.4,54.735656490541196,30.0643435094588,0.5818705891764716,0.6864513657431696,13.338287733603751,14.348720353727474,0,🟡 Monitorear
2022-04-04,47.0,55.83278378201915,0.020656477951860097,-0.9918628575606439,1.012519335512504,42.7,55.18325193799148,30.216748062008527,0.5846956411237225,0.6722307625192357,13.331554084009557,14.52040199892984,0,🟡 Monitorear
2022-04-11,47.0,55.83278378201915,0.2852086055997134,-0.7364485649285725,1.021657170528286,43.05,55.6068182359436,30.493181764056395,0.5833597322157307,0.6572850671953353,13.32420440336513,14.605973629234514,0,🟡 Monitorear
2022-04-18,48.0,57.44382203745529,0.5690006303312245,-0.4753587258766131,1.0443593562078375,42.2,49.83923391033693,34.560766089663076,0.36204900048990174,0.8796192175861904,13.32420440336513,8.885885496259277,0,🟡 Monitorear
2022-04-25,49.0,59.052317487041414,0.864632551356415,-0.2073604704300075,1.0719930217864224,42.2,49.83923391033693,34.560766089663076,0.36204900048990174,0.9450708068251888,13.340200082281157,8.885885496259277,0,🟡 Monitorear
2022-05-02,51.0,62.13487569530372,1.2459437994376046,0.08330038354351493,1.1626434158940897,42.85,51.16675544023215,34.53324455976785,0.38817995053592297,0.9899747298432346,13.3954632636675,9.673972208429845,0,🟠 Aumentar orden +20%
2022-05-09,52.0,63.609967630028386,1.6102652183110422,0.38869335049702036,1.221571867814022,43.5,52.549571086084946,34.450428913915054,0.41607223384298603,0.9696355174815968,13.488603615924875,10.52637651956162,0,🟠 Aumentar orden +20%
2022-05-16,53.0,65.0751734752495,1.9571237063935243,0.7023794216763212,1.2547442847172032,44.25,53.84989035025096,34.65010964974904,0.43389334916388517,0.9557343719957831,13.573063747120946,11.166502744934547,0,🟠 Aumentar orden +20%
2022-05-23,54.0,66.52661811632184,2.2863476078097875,1.0191730589030144,1.2671745489067732,45.05,55.11243666210857,34.98756333789142,0.44672304826231185,0.9447232961824447,13.738644241958125,11.70453229241603,0,🟠 Aumentar orden +20%
2022-05-30,54.0,66.52661811632183,2.518231318517003,1.3189847108258121,1.199246607691191,45.75,56.27065637335975,35.22934362664025,0.45991940429987976,0.8920858027874824,13.835153568526303,12.237529178503962,0,🟠 Aumentar orden +20%
2022-06-06,55.0,68.06580569127529,2.7509808774070805,1.6053839441420656,1.1455969332650149,46.55,57.33937098795795,35.760629012042045,0.4635605150572697,0.8915890930727599,13.894397153074351,12.550095507080457,0,🟠 Aumentar orden +20%
2022-06-13,54.0,64.85425265001979,2.822212231210905,1.8487496015558338,0.9734626296550712,47.35,57.83859029211212,36.86140970788788,0.4430238771747464,0.8170111432897273,14.024434168688789,12.20023021245259,0,🟠 Aumentar orden +20%
2022-06-20,57.0,69.5031228256892,3.085174548507794,2.0960345909462257,0.9891399575615685,48.2,58.933126291998946,37.46687370800106,0.445357937427342,0.9099457958749632,14.31000695649806,12.48467220234471,0,🟠 Aumentar orden +20%
2022-06-27,56.0,66.3525073428336,3.1762683919910373,2.312081351155188,0.8641870408358492,49.05,59.401201303281255,38.69879869671874,0.4220673314283897,0.8357098271191432,14.47695577367186,12.040420624537504,0,🟠 Aumentar orden +20%
2022-07-04,54.0,60.4504267579001,3.0518972620478024,2.4600445333337113,0.5918527287140911,49.7,59.54297772659853,39.857022273401476,0.39609568316291854,0.7184298349258769,14.52459401747771,11.449259709463112,0,🟠 Aumentar orden +20%
2022-07-11,54.0,60.4504267579001,2.9196760375959983,2.551970834186169,0.3677052034098294,50.3,59.615521851642015,40.98447814835798,0.37039848316668067,0.698593275767359,14.611725273219125,10.835727964761492,0,🟠 Aumentar orden +20%
2022-07-18,56.0,64.14887813305047,2.9423554083235572,2.630047749013647,0.31230765930991033,51.05,59.596467414268695,42.5035325857313,0.3348273227921135,0.7895933348868659,14.77277895643799,9.941171029982671,0,🟠 Aumentar orden +20%
2022-07-25,55.0,61.07358705928718,2.8468209505366104,2.6734023893182397,0.17341856121837074,51.6,59.636757659915425,43.56324234008458,0.31150223488044276,0.7115280902992774,14.90952834920599,9.34828140693016,0,🟠 Aumentar orden +20%
2022-08-01,55.0,61.07358705928718,2.739529612378327,2.686627833930257,0.05290177844806987,52.15,59.47048315920535,44.829516840794646,0.28074719690145167,0.6946592825923099,15.006394984216668,8.515117601252264,0,🟠 Aumentar orden +20%
2022-08-08,54.0,57.856809645288905,2.5444776567001455,2.6581977984842347,-0.11372014178408918,52.6,59.13412096935035,46.065879030649654,0.2484456642338535,0.6071299419284545,15.11796923771673,7.600428450526794,-1,⚪ Reducir orden -25% — riesgo overstock
2022-08-15,53.0,54.75120648859725,2.2828901967619757,2.583136278139783,-0.3002460813778072,52.9,58.87891030381383,46.921089696186165,0.2260457581782168,0.5083627278984444,15.11796923771673,6.954612592789595,0,🟢 Orden estándar
2022-08-22,52.0,51.75919228218755,1.9721548341692454,2.460939989345676,-0.4887851551764304,53.15,58.472247249937965,47.82775275006203,0.20027270931093005,0.3919629297555274,15.170254128160535,6.1907882650033645,0,🟢 Orden estándar
2022-08-29,51.0,48.88240840447003,1.6264544237713139,2.2940428762308036,-0.6675884524594897,53.35,57.95091524075701,48.74908475924299,0.17248042139670144,0.24461602996044932,15.192635639586213,5.351741612734284,0,🟢 Orden estándar
2022-09-05,51.0,48.88240840447003,1.3370714307384972,2.1026485871323426,-0.7655771563938454,53.5,57.52622978924304,49.47377021075696,0.15051326314927252,0.1895358522904851,15.214850099682456,4.683272865938964,0,🟢 Orden estándar
2022-09-12,51.0,48.88240840447003,1.0951095822855734,1.901140786162989,-0.8060312038774156,53.6,57.23607654369067,49.96392345630933,0.1356744978989056,0.14247177297305136,15.260385600764238,4.229450256674292,0,🟢 Orden estándar
2022-09-19,50.0,45.70934470222781,0.8132863724459867,1.6835699034195888,-0.8702835309736021,53.55,57.35995924829685,49.74004075170314,0.14229539676178735,0.034115751817170616,15.282301277428346,4.431708993747355,0,🟢 Orden estándar
2022-09-26,48.0,40.10257027915727,0.4236723320024751,1.431590389136166,-1.007918057133691,53.35,57.858471558019666,48.84152844198034,0.1690148662800249,-0.09332746487924795,15.282301277428346,5.24421198485562,0,🔵 Reducir orden -10%
2022-10-03,48.0,40.10257027915727,0.11359099168915066,1.167990509646763,-1.0543995179576124,53.1,58.20520889824652,47.994791101753485,0.1922865875045769,0.0005101552502880094,15.241116584665344,5.938331282528006,0,🟢 Orden estándar
2022-10-10,47.0,37.439529357493804,-0.210416793361901,0.8923090490450303,-1.1027258424069313,52.75,58.51285747835118,46.98714252164882,0.2184969660038362,0.0011155471395466582,15.219677954541954,6.703301965213877,0,🔵 Reducir orden -10%
2022-10-17,45.0,32.75469848944276,-0.6214152939761206,0.5895641804408001,-1.2109794744169207,52.3,58.98383753621562,45.61616246378438,0.2555960816908459,-0.046093465052506916,15.198276220526305,7.774577362010933,0,⚪ Reducir orden -25% — riesgo overstock
2022-10-24,45.0,32.75469848944276,-0.9363410104804188,0.28438314225655625,-1.2207241527369752,51.8,59.10104534692761,44.49895465307238,0.281893642738518,0.03431326084958955,15.176709841898841,8.492507719656146,0,🔵 Reducir orden -10%
2022-10-31,44.0,30.53877615099175,-1.252179209901378,-0.022929328175030628,-1.2292498817263473,51.3,59.30263114626412,43.297368853735875,0.3119934170083478,0.043900008223678705,15.068821248892412,9.308585765161462,0,🔵 Reducir orden -10%
2022-11-07,43.0,28.46493356927843,-1.5651330218704942,-0.33137006691412335,-1.233762954956371,50.6,58.94518455536824,42.25481544463176,0.3298491919117882,0.04464757791898577,14.937629694874861,9.707040689487535,0,⚪ Reducir orden -25% — riesgo overstock
2022-11-14,43.0,28.46493356927843,-1.792488481141227,-0.6235937497595441,-1.1688947313816829,49.95,58.54559250583196,41.35440749416804,0.3441678681013797,0.09572304089075015,14.855982479835424,9.998312877417629,0,⚪ Reducir orden -25% — riesgo overstock
2022-11-21,42.0,26.386769867248915,-2.029960838334631,-0.9048671674745615,-1.1250936708600694,49.35,58.4175825130835,40.2824174869165,0.36748054764269505,0.09471005698625963,14.758958280605654,10.54732724313049,0,⚪ Reducir orden -25% — riesgo overstock
2022-11-28,67.0,75.17759374549466,-0.19857922829145735,-0.7636095796379407,0.5650303513464834,50.0,61.8942710668004,38.1057289331996,0.47577084267201597,1.2146297534554615,15.018289530387694,13.835304953556067,1,🔴 ALERTA STOCKOUT — orden emergencia
2022-12-05,52.0,52.63540145209241,0.04194572804767205,-0.6024985181008182,0.6444442461484903,49.8,61.4003629707277,38.199637029272296,0.46587803095291974,0.5948246190895695,15.07423740220112,13.493433802760217,0,🟡 Monitorear
2022-12-12,40.0,41.82941951254677,-0.7273517645988434,-0.6274691674004234,-0.09988259719842008,49.05,61.16306384815471,36.93693615184529,0.49390678279937655,0.1264363783825566,14.948350327925683,14.089802672220207,-1,⚪ Reducir orden -25% — riesgo overstock
2022-12-19,40.0,41.82941951254677,-1.3217888113777505,-0.7663330961958887,-0.5554557151818618,48.3,60.71560986907415,35.884390130925844,0.5141039283260519,0.16574336309187934,14.888366131297898,14.441721376476837,0,🟢 Orden estándar
2022-12-26,41.0,42.961155528935784,-1.69268064220023,-0.951602605396757,-0.7410780368034731,47.65,60.169878929967794,35.1301210700322,0.5254933443847973,0.23442235195731626,14.706113107993518,14.563006173719357,0,🟢 Orden estándar
2023-01-02,41.0,42.96115552893579,-1.9639756020503185,-1.1540772047274692,-0.8098983973228493,47.05,59.64030537650629,34.459694623493704,0.5351883263127012,0.25973577212474164,14.52030805663497,14.644925558201447,0,🟢 Orden estándar
2023-01-09,41.0,42.96115552893579,-2.154147144929439,-1.3540911927678634,-0.8000559521615758,46.5,59.1407861181261,33.8592138818739,0.5436897255108001,0.28245023890906035,14.464898252250673,14.703644285113699,0,🟢 Orden estándar
2023-01-16,43.0,45.60470313925957,-2.1190490985249966,-1.50708277391929,-0.6119663246057065,46.1,58.64717414190812,33.552825858091886,0.5443459497574019,0.37646620805054964,14.254567080574601,14.594755709175992,0,🟢 Orden estándar
2023-01-23,42.0,44.49431296354198,-2.147174001216385,-1.6351010193787092,-0.5120729818376757,45.65,58.10243582174733,33.19756417825267,0.5455612627271558,0.3534423283826317,14.008491391684215,14.484556980489657,0,🟢 Orden estándar
2023-01-30,43.0,45.91254473404894,-2.0649678822285438,-1.7210743919486764,-0.3438934902798674,45.25,57.49100099106103,33.00899900893897,0.5410387178369516,0.4080957512525708,13.854021236832983,14.238617961282882,0,🟢 Orden estándar
2023-02-06,43.0,45.912544734048936,-1.9770289812297648,-1.7722653098048942,-0.20476367142487062,44.9,56.96822709693338,32.831772903066614,0.5375602270348946,0.42128089798364826,13.627682131152142,14.03764898219668,0,🟢 Orden estándar
2023-02-13,43.0,45.912544734048936,-1.8856007370714067,-1.7949323952581968,-0.09066834181320993,44.65,56.65482359194351,32.645176408056486,0.5377300601094519,0.4312776240582444,13.527882827037356,13.963898617694925,0,🟢 Orden estándar
2023-02-20,43.0,45.912544734048936,-1.7924805943596311,-1.7944420350784838,0.001961440718852625,44.4,56.319025039605215,32.48097496039478,0.5368930198020367,0.4412703641720695,13.481415242405406,13.864098543398043,1,🟠 Aumentar orden +20%
2023-02-27,45.0,49.39114831579008,-1.5395519287665422,-1.7434640138160957,0.2039120850495535,44.3,56.16059375455232,32.43940624544767,0.5354669866615046,0.5295094838625313,13.308342842581387,13.796131818661847,0,🟡 Monitorear
2023-03-06,44.0,47.73794304782035,-1.4036157727746073,-1.6754943656077983,0.27187859283319105,44.25,56.10659931719127,32.39340068280873,0.5358914945623172,0.4894573480425573,13.308342842581387,13.79148552645127,0,🟡 Monitorear
2023-03-13,46.0,51.25230449374884,-1.121573305569811,-1.5647101536002008,0.4431368480303899,44.3,56.17833055787321,32.421669442126785,0.536267745276443,0.5715588773909481,13.252100416916225,13.816763102535198,0,🟡 Monitorear
2023-03-20,46.0,51.25230449374884,-0.8878184004313567,-1.4293318029664321,0.5415134025350754,44.4,56.30134888418776,32.49865111581224,0.5360967965850343,0.5672192713435104,13.22766986211658,13.84353780459921,0,🟡 Monitorear
2023-03-27,48.0,54.779011233653264,-0.5350153448336457,-1.250468511339875,0.7154531665062294,44.65,56.6372739537438,32.662726046256196,0.5369439620937874,0.6397315191480106,13.219104641631226,13.943485042541482,0,🟡 Monitorear
2023-04-03,51.0,59.510849240432904,-0.013189414153572443,-1.0030126919026146,0.9898232777490421,45.05,57.33563560037747,32.76436439962252,0.5454222242120966,0.742152713686917,13.231449141348486,14.29053652173166,0,🟡 Monitorear
2023-04-10,48.0,53.48389960231865,0.15648263312174748,-0.7711136268977422,0.9275962600194897,45.35,57.615055195447255,33.08494480455275,0.5409065135809152,0.6080304963072514,13.222114675685749,14.266597587039644,0,🟡 Monitorear
2023-04-17,52.0,59.38948948286861,0.6067216145126935,-0.4955465786156551,1.1022681931283485,44.6,52.26124903929539,36.93875096070461,0.3435537685782687,0.9829499708235943,13.26341414029072,8.911493288533523,0,🟡 Monitorear
2023-04-24,50.0,55.589294874798014,0.7930145872319514,-0.23783434544613383,1.0308489326780852,44.5,51.79816126806856,37.20183873193144,0.3280072480030814,0.8768072393839798,13.269336526563972,8.489152986078864,0,🟡 Monitorear
2023-05-01,52.0,58.45233571115444,1.089477576260066,0.027628038895106122,1.0618495373649597,45.1,52.80235780715704,37.397642192842966,0.3415679737098464,0.9479147926358675,13.291080545902895,8.959310623150886,0,🟡 Monitorear
2023-05-08,55.0,62.37100354756394,1.548649689301918,0.3318323689764685,1.2168173203254495,45.85,54.34210159346222,37.357898406537785,0.37042973144873353,1.0387359006069992,13.40277386813953,9.87793321526635,0,🔴 ALERTA STOCKOUT — orden emergencia
2023-05-15,54.0,60.328431877884356,1.8109794110378274,0.6276617773887403,1.1833176336490872,46.5,55.40889561352196,37.59110438647804,0.3831783059579339,0.9209275944717809,13.439495010977037,10.36274412448135,0,🟠 Aumentar orden +20%
2023-05-22,54.0,60.32843187788435,1.9958704532977194,0.9013035125705362,1.0945669407271832,47.15,56.263899159785346,38.03610084021465,0.38659169288591083,0.8757996374496497,13.439495010977037,10.601202333747416,0,🟠 Aumentar orden +20%
2023-05-29,55.0,61.78005538435845,2.1977552248312833,1.1605938550226857,1.0371613698085975,47.85,57.124186019041716,38.57581398095829,0.3876357792702911,0.8854785738241422,13.483837017292231,10.78764651056203,0,🟠 Aumentar orden +20%
2023-06-05,57.0,64.57217365829864,2.4904255703367184,1.4265601980854923,1.0638653722512261,48.55,58.37960083785594,38.720399162144055,0.40492691402084213,0.929824167806347,13.595072531407828,11.433699837484069,0,🟠 Aumentar orden +20%
2023-06-12,56.0,62.128250376013504,2.6115727006291536,1.6635626985942245,0.9480100020349291,49.25,59.10953986328919,39.39046013671081,0.40038740561580477,0.8423080637430561,13.689314559432486,11.468524632089391,0,🟠 Aumentar orden +20%
2023-06-19,57.0,63.61142371471906,2.756499110965059,1.8821499810683915,0.8743491298966677,49.95,59.92839771970584,39.971602280294164,0.399535444232466,0.8532631289128366,13.689314559432486,11.606778979952733,0,🟠 Aumentar orden +20%
2023-06-26,57.0,63.61142371471906,2.838632348567664,2.0734464545682463,0.7651858939994178,50.65,60.539388252060846,40.76061174793915,0.39049904252954976,0.8210512034794835,13.747553773212228,11.503243998976934,0,🟠 Aumentar orden +20%
2023-07-03,57.0,63.61142371471906,2.8706326646544014,2.2328836965854775,0.6377489680689239,51.35,60.93672327533729,41.76327672466271,0.3733874693412772,0.794678371208186,13.897040655817458,11.151186926440602,0,🟠 Aumentar orden +20%
2023-07-10,59.0,66.85401027159702,3.022534534355927,2.3908138641395675,0.6317206702163594,52.15,61.46947592834202,42.830524071657976,0.3574103903486874,0.8675099357877009,14.17726358013651,10.840327309828298,0,🟠 Aumentar orden +20%
2023-07-17,58.0,63.79307101479101,3.0273290529613277,2.5181169019039196,0.5092121510574081,52.8,61.828609498349294,43.7713905016507,0.3419927840283825,0.7879734692784487,14.294239921323465,10.501994196592465,0,🟠 Aumentar orden +20%
2023-07-24,55.0,55.572646181978726,2.7572697264788175,2.565947466818899,0.19132225965991845,53.35,61.40964606771545,45.29035393228455,0.30214230806805803,0.6023618150311469,14.294239921323465,9.374904988992165,0,🟡 Monitorear
2023-07-31,57.0,59.33480429562057,2.6738070663973303,2.5875193867345856,0.08628767966274475,53.9,61.32400090744089,46.47599909255911,0.27547313200151735,0.7087823020665951,14.394963938251495,8.63552847863185,0,🟡 Monitorear
2023-08-07,55.0,54.3759835839836,2.4184011980554416,2.553695748998757,-0.13529455094331544,54.35,60.78264699547705,47.91735300452295,0.23671194095591722,0.5505235247991246,14.43382674831256,7.4823948723864016,-1,⚪ Reducir orden -25% — riesgo overstock
2023-08-14,56.0,56.34070205335948,2.270508837410887,2.497058366681183,-0.22654952927029637,54.75,60.47620936433601,49.02379063566399,0.20917659778396375,0.6091472491195705,14.548950791603575,6.660673221466157,0,🟢 Orden estándar
2023-08-21,54.0,51.5585620299819,1.9692198501547722,2.391490663375901,-0.4222708132211288,54.9,60.36375617857772,49.43624382142228,0.199043940931793,0.4176390773504209,14.602714118760248,6.355390128403524,0,🟢 Orden estándar
2023-08-28,54.0,51.5585620299819,1.7107259729580448,2.25533772529233,-0.5446117523342853,55.2,59.62956573848699,50.77043426151302,0.1604915122640212,0.36454654125870484,14.671101811246466,5.152429472946,0,🟢 Orden estándar
2023-09-04,54.0,51.5585620299819,1.4887068273143669,2.1020115456967376,-0.6133047183823708,55.3,59.51026314967039,51.0897368503296,0.15226991499712103,0.34561535065785987,14.737926031387119,4.897338751005859,0,🟢 Orden estándar
2023-09-11,53.0,48.96322306832431,1.218022803493092,1.9252137972560086,-0.7071909937629166,55.45,59.03211933739891,51.867880662601095,0.12920177952746284,0.15802367687461985,14.774436568743756,4.166687738543009,0,🟢 Orden estándar
2023-09-18,51.0,44.173904187824036,0.8325236645619682,1.7066757707172007,-0.8741521061552324,55.4,59.205812728749876,51.59418727125012,0.1373939613267104,-0.07806312522441136,14.781686436992576,4.426885800959314,0,🔵 Reducir orden -10%
2023-09-25,51.0,44.173904187824036,0.5210069754898683,1.4695420116717344,-0.9485350361818661,55.2,59.484611386910245,50.91538861308976,0.15523954300399428,0.009873869444581688,14.781065159048923,4.9838199257828295,0,🟢 Orden estándar
2023-10-02,49.0,39.67329414535053,0.11145963247908242,1.1979255358332042,-1.0864659033541217,54.95,60.03765275213577,49.862347247864236,0.18517389452723446,-0.08474902768297495,14.773400582848177,5.917910137433254,0,⚪ Reducir orden -25% — riesgo overstock
2023-10-09,48.0,37.60998885155537,-0.29045306797072357,0.9002498150724186,-1.190702883043142,54.65,60.606862473342375,48.69313752665762,0.21800045648096528,-0.05817974896680008,14.758405184367808,6.928966762421028,0,⚪ Reducir orden -25% — riesgo overstock
