,price,rsi,macd,signal,hist,sma,upper,lower,bandwidth,pct_b,cross,position,ret_daily,ret_strat,equity_strat,equity_bh
2020-08-11,129.6123379791489,55.326591885997466,0.4757093487310726,0.07544963192755248,0.4002597168035201,128.0751582501279,131.17953613485452,124.97078036540131,0.048477439764920256,0.7475825730791072,0,1,-0.013161641645178634,-0.013161641645178634,92.00828408040859,47.11556854924434
2020-08-12,128.78931347020105,51.8411408613331,0.4395152375676048,0.14826275305556294,0.2912524845120419,128.07824504176648,131.18547585489904,124.97101422863393,0.048520821192065536,0.6144215655672038,0,1,-0.006349893241492488,-0.006349893241492488,91.42404129916508,46.816389718944414
2020-08-13,127.26840068147905,46.06577294892419,0.2848229310022248,0.1755747886448953,0.10924814235732946,128.07682519413214,131.18558508621905,124.96806530204523,0.04854523661676986,0.3699763666678041,0,1,-0.011809308922777206,-0.011809308922777206,90.3443865524945,46.263520510104264
2020-08-14,131.79043519863814,60.24640910100298,0.521111507785605,0.24468213247303727,0.2764293753125677,128.27794439693102,131.79609051437762,124.75979827948441,0.054851925387272966,0.9991962648010206,0,1,0.0355314790862864,0.0355314790862864,93.55445623384784,47.90733182156702
2020-08-17,133.15635650835208,63.37856322855956,0.8092616766069227,0.3575980412998144,0.45166363530710835,128.5508444000151,132.67435636245193,124.42733243757829,0.0641537903804907,1.0584453434706786,0,1,0.01036434326706015,0.01036434326706015,94.5240867324186,48.403859853574694
2020-08-18,132.44352653117377,60.6911343873408,0.9689340707905103,0.4798652471979536,0.4890688235925567,128.77188749775343,133.23607755272315,124.30769744278369,0.06933485470650742,0.9112323835017877,0,1,-0.0053533304445259056,-0.0053533304445259056,94.01806806117293,48.144737996987985
2020-08-19,130.52182986866165,54.03866670702521,0.9296938017505738,0.5698309581084777,0.3598628436420961,128.9097643602484,133.4130863223895,124.40644239810732,0.06986781776369091,0.6789862596951431,0,1,-0.014509555225863058,-0.014509555225863058,92.65390771041038,47.44617926218598
2020-08-20,128.604839687682,48.345741481480744,0.7354329064217495,0.6029513477711321,0.1324815586506174,128.91332074014528,133.41550446968117,124.4111370106094,0.06984823141141609,0.4657409525027211,0,1,-0.01468712308821174,-0.01468712308821174,91.29308836326376,46.74933138729689
2020-08-21,127.9052304714416,46.42358029867897,0.5190439152655131,0.5861698612700084,-0.06712594600449528,128.83769128684747,133.35498455554315,124.32039801815179,0.07012378479583689,0.3967898739420218,-1,0,-0.0054399913559971536,-0.0054399913559971536,90.79645475170533,46.49501542865136
2020-08-24,129.45905540132333,51.07605766745175,0.46754519676881046,0.5624449283697688,-0.09489973160095833,128.91960704306774,133.4186340242338,124.4205800619017,0.06979585315774461,0.5599516696069873,0,0,0.01214825167160516,0.0,90.79645475170533,47.05984857755377
2020-08-25,131.79513967186892,57.106792194233435,0.6082233483403456,0.5716006123638842,0.036622735976461485,129.18014724866632,133.7131485540991,124.64714594323354,0.07018108280534688,0.7884394076909436,1,1,0.0180449661346882,0.0,90.79645475170533,47.90904195143929
2020-08-26,134.29672897731734,62.445357798426436,0.9110669347830083,0.639493876847709,0.2715730579352993,129.63271040749336,134.31649882470137,124.94892199028534,0.0722624467618517,0.9978895452117998,0,1,0.01898089194849395,0.01898089194849395,92.51985244865377,48.81839830007542
2020-08-27,134.06962384757625,61.69463590956061,1.1198383732441073,0.7355627761269887,0.38427559711711856,130.0558108031498,134.7374532873826,125.37416831891699,0.07199436081051176,0.9286757327096717,0,1,-0.0016910697041582212,-0.0016910697041582212,92.36339492914465,48.735842985704636
2020-08-28,133.28944285000614,59.06751113521925,1.2084073879217954,0.8301316984859501,0.3782756894358452,130.42153746179474,134.89924693499597,125.94382798859351,0.06866518460592316,0.8202424593841567,0,1,-0.005819222693255965,-0.005819222693255965,91.82591176534682,48.45223826222727
2020-08-31,135.3636970859485,63.51576750878236,1.4294956161014625,0.9500044820090527,0.47949113409240973,130.84022390752796,135.52795138430704,126.15249643074887,0.07165575442750946,0.9824803917066227,0,1,0.015562029457025783,0.015562029457025783,93.25490930915738,49.20625342132288
2020-09-01,136.614975848113,65.92166332865546,1.6862394497926516,1.0972514755657725,0.5889879742268791,131.2558745010172,136.4435103168346,126.06823868519977,0.07904615066622722,1.0165263655127452,0,1,0.009243828213187921,0.009243828213187921,94.11694167084765,49.66110757496418
2020-09-02,136.6784119411612,66.04391540594912,1.8732360511352795,1.252448390679674,0.6207876604556055,131.6312890372069,137.25201683234124,126.01056124207255,0.08540109021564908,0.9489741442668151,0,1,0.0004643421605454723,0.0004643421605454723,94.16064413488702,49.684167320950614
2020-09-03,136.49186167445177,65.3020099968405,1.9835144377358631,1.3986616000909118,0.5848528376449513,131.97682118849036,137.9079928648965,126.04564951208424,0.0898820205395792,0.8806196087631368,0,1,-0.0013648846519355162,-0.0013648846519355162,94.03212571689096,49.616354163530055
2020-09-04,137.33024037390916,67.091201379957,2.1141899424339385,1.5417672685595172,0.5724226738744214,132.34112246191597,138.65516878294096,126.02707614089098,0.09542077630242245,0.8950808766939236,0,1,0.006142334708988173,0.006142334708988173,94.60970250644175,49.92111441784216
2020-09-07,136.4619726585313,63.44255919872556,2.1232141817264107,1.658056651192896,0.4651575305335147,132.59717103634927,139.15122250779135,126.04311956490717,0.0988565807281877,0.7948406523066002,0,1,-0.00632248012538128,-0.00632248012538128,94.01153454267653,49.60548916409847
2020-09-08,135.7008616086182,60.3445492302342,2.0453728702761396,1.735519895009545,0.3098529752665946,132.9015972178227,139.43747740368408,126.36571703196135,0.09835668378235073,0.7141459383581527,0,1,-0.005577458943947899,-0.005577458943947899,93.48718906850722,49.328816584891264
2020-09-09,135.3357661037967,58.859763543264876,1.9319525675270484,1.774806429513046,0.15714613801400246,133.2289198495025,139.54982443181783,126.90801526718715,0.09488787553716611,0.6666570209103254,0,1,-0.0026904435277242955,-0.0026904435277242955,93.23566706575271,49.196100189580136
2020-09-10,136.8091310917541,62.834052805440955,1.9386073428453017,1.8075666121794973,0.13104073066580435,133.70595637001628,139.5552849317122,127.85662780832035,0.087495407392451,0.7652590540099611,0,1,0.010886737707070049,0.010886737707070049,94.25069931804127,49.73168522855484
2020-09-11,136.94158314042164,63.178424992659465,1.9322947821724483,1.8325122461780876,0.09978253599436071,133.96351376710544,139.91052371799944,128.01650381621144,0.08878551754372212,0.7503837556946173,0,1,0.0009681521080542321,0.0009681521080542321,94.34194833127162,49.77983306444595
2020-09-14,137.63557517838063,65.00792754475643,1.960689778608696,1.8581477526642094,0.10254202594448669,134.18747470060686,140.34030489430467,128.03464450690905,0.0917049852443491,0.7802044237549073,0,1,0.005067796224083043,0.005067796224083043,94.82005410079748,50.032107114485434
2020-09-15,139.55290966178416,69.5145515452924,2.1135422869871263,1.909226659528793,0.20431562745833332,134.54294385713737,141.0809563958761,128.00493131839866,0.09718848646096244,0.8831413426451828,0,1,0.013930515282248646,0.013930515282248646,96.14094631351229,50.729080147246876
2020-09-16,138.6744732293778,65.36119887521141,2.139137872596109,1.9552089021422563,0.1839289704538527,134.95057602517318,141.4494590927937,128.45169295755267,0.09631501041400867,0.7865028625271214,0,1,-0.006294647919096064,-0.006294647919096064,95.53577290586,50.40975844846035
2020-09-17,137.66536065598055,60.86250087901552,2.0543147458068063,1.9750300708751665,0.07928467493163982,135.40360207358813,141.27262098679924,129.53458316037703,0.08668925823733192,0.6926862577748063,0,1,-0.007276844468182109,-0.007276844468182109,94.8405739452765,50.04293447655228
2020-09-18,135.74723662613047,53.3463833375483,1.8114341427125566,1.9423108852426447,-0.13087674253008807,135.79570238132254,140.48461930850442,131.10678545414066,0.06905839941848994,0.49483188165361697,-1,0,-0.013933236514328207,-0.013933236514328207,93.51913779734232,49.34567443461945
2020-09-21,133.29434486432646,45.592434453793906,1.4048276704838258,1.834814242290881,-0.42998657180705524,135.98746685447273,139.8208780460607,132.15405566288476,0.05637888961767783,0.14873035326133963,0,0,-0.018069552079057583,-0.0,93.51913779734232,48.45402020054687
2020-09-22,135.34636187352928,51.8921527644411,1.2339455784976394,1.7146405095322328,-0.4806949310345934,136.16502796455572,139.47390902562148,132.85614690348996,0.04860104111206993,0.3762926082990184,0,0,0.015394629166687102,0.0,93.51913779734232,49.199951873169454
2020-09-23,136.2792225406394,54.47293859077766,1.160417775275107,1.6037959626808078,-0.4433781874057008,136.26415264272185,139.45401425237102,133.07429103307268,0.04681879346526062,0.5023621554414728,0,0,0.006892395585644362,0.0,93.51913779734232,49.539057404274004
2020-09-24,138.31640293308084,59.57330804183939,1.2520965046228696,1.5334560710692202,-0.28135956644635063,136.47649159699705,139.61626360222607,133.33671959176803,0.046011909721426415,0.7930007868436901,0,0,0.014948576565543048,0.0,93.51913779734232,50.27959579686663
2020-09-25,137.3071633993647,56.21344431605396,1.2291465262983365,1.4725941621150436,-0.24344763581670703,136.677377624465,139.4513897737122,133.9033654752178,0.04059211842458785,0.6135153238370994,0,0,-0.007296600492165961,-0.0,93.51913779734232,49.91272567342931
2020-09-28,135.45217371927987,50.56823945186623,1.0491820214926122,1.3879117339905576,-0.33872971249794537,136.68180145613158,139.4472616468673,133.91634126539586,0.040465667869080665,0.277681172021395,0,0,-0.013509780802109295,-0.0,93.51913779734232,49.23841569034546
2020-09-29,133.85328048363598,46.25629637935581,0.7686806610778376,1.2640655194080135,-0.49538485833017587,136.5437166879077,139.58524071661554,133.50219265919986,0.04455018659935448,0.05771577359283215,0,0,-0.0118041164769902,-0.0,93.51913779734232,48.65719969639416
2020-09-30,135.21183838768934,50.1461832375495,0.6485297338844589,1.1409583623033026,-0.4924286284188437,136.4703880102341,139.56842949946358,133.37234652100463,0.04540239878261571,0.29687979858885266,0,0,0.010149604844533089,0.0,93.51913779734232,49.1510510461541
2020-10-01,134.2990808041511,47.65077651842896,0.47419116906169734,1.0076049236549816,-0.5334137545932842,136.3607489667191,139.6072382298872,133.11425970355097,0.04761618409650229,0.18247728616294573,0,0,-0.00675057446464955,-0.0,93.51913779734232,48.819253216051244
2020-10-02,133.4240925315415,45.322427479218405,0.2623976031483721,0.8585634595536598,-0.5961658564052876,136.1654415746007,139.6290775536108,132.70180559559057,0.05087393598488799,0.10426715456359201,0,0,-0.006515221603680121,-0.0,93.51913779734232,48.5011849628225
2020-10-05,132.21683191225173,42.25456937625781,-0.0028335033441351243,0.6862840669741008,-0.689117570318236,135.95318453728675,139.83532187618337,132.07104719839012,0.05710991400619829,0.018776346782086104,0,0,-0.009048295524321182,-0.0,93.51913779734232,48.062331907999116
2020-10-06,132.7523985545254,44.06347035136578,-0.16788009675838111,0.5154512342276045,-0.6833313309859856,135.8057613845821,139.94374707148475,131.66777569767945,0.06093976639451225,0.13105686424664884,0,0,0.004050669151028474,0.0,93.51913779734232,48.25701651318534
2020-10-07,133.61035269385286,46.93140967057271,-0.22683615630458576,0.36699375612116647,-0.5938299124257522,135.71949071408488,139.96917101221283,131.46981041595694,0.06262446573838952,0.251847448246738,0,0,0.006462814598224176,0.0,93.51913779734232,48.5688926639735
2020-10-08,133.65697631507214,47.09016833268972,-0.2667225105947466,0.24025050277798388,-0.5069730133727305,135.5618829752508,139.87474777060038,131.2490181799012,0.06362946133076319,0.27915993770165826,0,0,0.000348952160362348,0.0,93.51913779734232,48.585840883995004
2020-10-09,132.71214299071576,44.20416421430363,-0.37030424982376076,0.11813955225763495,-0.4884438020813957,135.3504109677655,139.79129400617063,130.90952792936037,0.06562053275867416,0.20295682702811904,0,0,-0.007069090970074798,-0.0,93.51913779734232,48.24238315492846
2020-10-12,131.43748396888762,40.589989465606266,-0.548920243840513,-0.015272406961994639,-0.5336478368785184,135.04050640729085,139.6709561015096,130.4100567130721,0.06857867787096443,0.11094249194611662,0,0,-0.009604690219773726,-0.0,93.51913779734232,47.779030009261746
2020-10-13,133.1921898896222,47.01262620828182,-0.542629507654425,-0.1207438271004807,-0.42188568055394426,134.72247041868275,138.89951567953153,130.54542515783396,0.06200962983929265,0.316822606232714,0,0,0.013350118000964972,0.0,93.51913779734232,48.41688569785704
2020-10-14,133.75718144580856,48.92717275369474,-0.4864465046487112,-0.19388436261012681,-0.2925621420385844,134.4766058295043,138.2317728645241,130.72143879448453,0.05584862901404213,0.40420873732292406,0,0,0.004241927072860419,0.0,93.51913779734232,48.62226659608236
2020-10-15,133.39363595816062,47.73206989172107,-0.46588571208167195,-0.24828463250443586,-0.2176010795772361,134.26301959461327,137.7293497408671,130.79668944835944,0.0516349201249887,0.37459595598644513,0,0,-0.0027179511688142366,-0.0,93.51913779734232,48.49011364975714
2020-10-16,132.28243938797027,44.17987742238212,-0.5331100515718674,-0.3052497163179222,-0.22786033525394522,134.08977973270527,137.5899427065546,130.58961675885593,0.052206260325381566,0.2418205440377889,0,0,-0.008330206776422822,-0.0,93.51913779734232,48.08618097644242
2020-10-19,132.5682152302462,45.30716815436872,-0.556906432112612,-0.3555810594768602,-0.20132537263575184,134.05347325100126,137.60309139798667,130.50385510401586,0.05295824212385928,0.2907862255526778,0,0,0.0021603460262611396,0.0,93.51913779734232,48.19006376643296
2020-10-20,134.070648905778,50.9190972123927,-0.44935154893698837,-0.37433515736888584,-0.07501639156810253,133.9896876026137,137.4869454617683,130.49242974345913,0.05220189585823568,0.5115749690793258,0,0,0.011333287341330989,0.0,93.51913779734232,48.736215606095
2020-10-21,132.99311838225194,47.18006463733107,-0.4459209380814002,-0.38865231351138874,-0.05726862457001147,133.82538239469432,137.17540566202214,130.4753591273665,0.05006558856596465,0.3757823534303029,0,0,-0.008037035192418052,-0.0,93.51913779734232,48.34452092612354
2020-10-22,132.61647586778432,45.9110113570188,-0.46819697417109296,-0.4045612456433296,-0.06363572852776334,133.5403860414295,136.17518740505557,130.90558467780346,0.039460742053098956,0.3246717596248512,0,0,-0.0028320451392459534,-0.0,93.51913779734232,48.20760706062554
2020-10-23,132.68987377576696,46.214627271202126,-0.4744590271752429,-0.4185408019497123,-0.05591822522553058,133.3095215602496,135.28004849211666,131.33899462838255,0.02956318361665518,0.3427710440132018,0,0,0.0005534599490926162,0.0,93.51913779734232,48.23428804037519
2020-10-26,131.7765160607475,42.98138685941456,-0.5468186980812106,-0.444196381176012,-0.10262231690519863,133.125738677323,134.9337770138129,131.3177003408331,0.027162866541868398,0.12688218790900346,0,0,-0.006883401792686539,-0.0,93.51913779734232,47.90227205560911
2020-10-27,133.2811872970195,49.277139829401776,-0.477248441930783,-0.4508067933269662,-0.02644164860381676,133.09713401799218,134.8745505427775,131.31971749320684,0.026708561952131366,0.5517755057581545,0,0,0.011418356481502023,0.0,93.51913779734232,48.44923727421395
2020-10-28,135.04163352771252,55.47198171279976,-0.27686864515442267,-0.41601916369245756,0.1391505185380349,133.08862377499332,134.8245537047351,131.35269384525154,0.026086826664864178,1.0625255142094647,1,1,0.013208512516997839,0.0,93.51913779734232,49.0891796311894
2020-10-29,131.30552163850788,43.366923165610025,-0.4147581443100421,-0.4157669598159745,0.0010088155059324033,132.93894581671117,134.75002735519422,131.12786427822812,0.02724681660978522,0.04904731137300735,0,1,-0.02766637067107114,-0.02766637067107114,90.93180266620206,47.73106019157412
2020-10-30,132.62542238659017,47.7083422179556,-0.4127734113876613,-0.4151682501303119,0.0023948387426505624,132.89901230946361,134.70024659485995,131.09777802406728,0.02710681221922172,0.4240548758449704,0,1,0.010052134377989574,0.010052134377989574,91.84586136583556,48.21085922262374
2020-11-02,129.45638242554398,39.8162366849299,-0.6593153592796455,-0.46399767196017866,-0.1953176873194668,132.7609898351282,135.11924252778886,130.40273714246757,0.03552628969683464,-0.20064743694957723,-1,0,-0.023894664416666322,-0.023894664416666322,89.65123533043926,47.05887692026
2020-11-03,130.09847608381162,41.91292285454487,-0.7937402931875681,-0.5299461962056566,-0.2637940969819115,132.62829371159253,135.27019017210856,129.9863972510765,0.03983910803016091,0.021211814015076186,0,0,0.004959922765005009,0.0,89.65123533043926,47.292285315192366
2020-11-04,131.39806652271994,46.01250924458641,-0.7863424680095079,-0.5812254505664269,-0.20511701744308097,132.51767940303588,135.1716729737998,129.86368583227198,0.04005493580508777,0.28907015965496824,0,0,0.00998928256524012,0.0,89.65123533043926,47.76470131636178
2020-11-05,132.08248735996776,48.09033968600293,-0.7169876097788972,-0.608377882408921,-0.1086097273699762,132.43895495528065,135.0436039481779,129.8343059623834,0.03933357815722308,0.431570895678273,0,0,0.005208758814799319,0.0,89.65123533043926,48.01349612537963
2020-11-06,131.83776795061218,47.388050978997896,-0.6740007351618544,-0.6215024529595077,-0.05249828220234676,132.3952362032755,135.00991139949883,129.78056100705214,0.039498025324851645,0.39339627088891893,0,0,-0.001852777111083892,-0.0,89.65123533043926,47.924537818735416
2020-11-09,133.05050560745354,51.19197801849163,-0.5358980347291151,-0.6043815693134292,0.06848353458431411,132.47588728520378,135.06556302278156,129.886211547626,0.039096559995141375,0.6109440679988809,1,1,0.009198711990449304,0.0,89.65123533043926,48.36538183940536
2020-11-10,132.8206718653864,50.44755546432566,-0.4399251288030541,-0.5714902812113543,0.13156515240830013,132.457311383992,135.03063128457768,129.8839914834063,0.03885508279910147,0.5706014983429981,0,1,-0.001727417276753851,-0.001727417276753851,89.49637023764714,48.28183464321917
2020-11-11,131.7726829460489,47.08530121546462,-0.4433195450326366,-0.5458561339756107,0.10253658894297413,132.358086459004,134.8727393044269,129.8434336135811,0.03799772137385447,0.383601524953902,0,1,-0.007890254616387149,-0.007890254616387149,88.79022108922965,47.90087867453787
2020-11-12,131.85716149051805,47.38969491569996,-0.4341878841718483,-0.5235224840148582,0.08933459984300995,132.28126273562188,134.7562768366378,129.80624863460596,0.03742047890731877,0.4143234689188746,0,1,0.000641092998795223,0.000641092998795223,88.84714387833144,47.93158759249226
2020-11-13,131.37714919697586,45.778272671520156,-0.4603770179205071,-0.5108933907959881,0.05051637287548094,132.23599822607216,134.7438172697764,129.7281791823679,0.0379294454966317,0.32876574941633274,0,1,-0.003640396077968844,-0.003640396077968844,88.52370508421802,47.757097629009735
2020-11-16,131.03115616545614,44.60101941118292,-0.5032496919710923,-0.5093646510310089,0.006114959059916658,132.15914527283266,134.71778970898367,129.60050083668165,0.03872065653676684,0.2795729075444802,0,1,-0.0026335860812519707,-0.0026335860812519707,88.29057028664738,47.63132520141298
2020-11-17,134.29353921614373,56.072076855895254,-0.27085727367128243,-0.46166317555906367,0.19080590188778124,132.17028978835094,134.76566822247605,129.57491135422583,0.03927325026344699,0.9090442842314291,0,1,0.024897765891404466,0.024897765891404466,90.48880823606291,48.81723878537511
2020-11-18,134.1710164317538,55.60639107217643,-0.09547064642282521,-0.388424669731816,0.2929540233089908,132.22918469082603,134.95343975243978,129.50492962921228,0.0412050496716517,0.8563968308785117,0,1,-0.0009123505501834606,-0.0009123505501834606,90.40625072208329,48.772700350710835
2020-11-19,132.83424071634695,50.66259921295692,-0.06360886566034196,-0.32346150891752123,0.25985264325717927,132.24007293325417,134.97257377565842,129.50757209084992,0.04132636623368214,0.6087223421622068,0,1,-0.009963222691145024,-0.009963222691145024,89.50551311346769,48.28676707586821
2020-11-20,133.20010460460068,51.92246234351161,-0.008735321377088212,-0.2605162714094347,0.25178095003234646,132.26558447469586,135.02516061653523,129.50600833285648,0.04172780323467014,0.6693231282398913,0,1,0.002754289001696497,0.002754289001696497,89.75203716382731,48.41976278735276
2020-11-23,132.1961057682708,48.27908246395088,-0.04573475571848462,-0.21755996827124469,0.17182521255276006,132.28656396007202,135.03684907039806,129.53627884974597,0.041580717315420845,0.4835547610206684,0,1,-0.007537522881909231,-0.007537522881909231,89.075529130007,48.05479771740647
2020-11-24,134.80974858749917,56.78107707798192,0.13429400074130626,-0.1471891744687345,0.28148317521004074,132.362992024596,135.30773520861348,129.4182488405785,0.04449496251142893,0.9154448130116886,0,1,0.01977095167848497,0.01977095167848497,90.83663711217184,49.00488680099669
2020-11-25,131.28059543160887,45.826812862956,-0.00771613128563331,-0.11929456583211427,0.11157843454648096,132.17494011979085,134.8691395692282,129.4807406703535,0.04076717488194936,0.33402403850079715,0,1,-0.026178768174170086,-0.026178768174170086,88.45864584749108,47.72199923003194
2020-11-26,132.36860283521114,49.087788650981885,-0.03209708422409108,-0.10185506951050964,0.06975798528641856,132.22809417962597,134.8918463954067,129.56434196384524,0.04029026104183494,0.5263741977862575,0,1,0.008287648300384642,0.008287648300384642,89.19175999340338,48.117502375841674
2020-11-27,133.26891326242443,51.67980070600857,0.020986443527476695,-0.07728676690291238,0.09827321043038907,132.2602687234177,134.9595363044797,129.5610011423557,0.04081751242630095,0.6868367082395518,0,1,0.006801540606529821,0.006801540606529821,89.79840137076637,48.44477552213576
2020-11-30,133.98221546474377,53.6914053334737,0.11923854045767257,-0.03798170543079539,0.15722024588846795,132.48656037537768,134.94411071649918,130.02901003425617,0.03709886246813958,0.8042979556389379,0,1,0.005352352509356395,0.005352352509356395,90.27903406967938,48.70406903796687
2020-12-01,134.11608802774342,54.077807206754244,0.20553712808720093,0.010722061272803871,0.19481506681439706,132.68744097257428,134.97393373502655,130.400948210122,0.03446434335748285,0.8124101415560373,0,1,0.0009991815894019318,0.0009991815894019318,90.36923921843079,48.75273324707857
2020-12-02,132.86034177827707,49.873964048240545,0.1706341882032234,0.04270448665888778,0.12792970154433564,132.76055473535214,134.96551227145463,130.55559719924966,0.033217058191687965,0.5226278831431184,0,1,-0.009363129121441216,-0.009363129121441216,89.52310036302222,48.29625511066299
2020-12-03,133.1714870718992,50.89260322180622,0.1661647380622071,0.06739653693955164,0.09876820112265547,132.8150047209487,135.00317979559077,130.62682964630665,0.03295072088036335,0.5814565422761735,0,1,0.002341897434987583,0.002341897434987583,89.73275428213452,48.40935998662616
2020-12-04,133.34743116786586,51.49288970035903,0.17480484332159563,0.08887819821596044,0.08592664510563519,132.8904878818114,135.04054566863363,130.74043009498916,0.03235833987959205,0.6062630243835974,0,1,0.0013211844354614755,0.0013211844354614755,89.85130780044317,48.47331767957114
2020-12-07,134.83891880217755,56.36257005870359,0.29856114911581244,0.13081478839593086,0.16774636071988158,132.9799085415476,135.30002249532217,130.659794587773,0.03489420287952289,0.9006290849648882,0,1,0.011184974627926003,0.011184974627926003,90.8562923984771,49.01549050794854
2020-12-08,136.91530958583394,62.071272921657695,0.5577568227321308,0.21620319526317086,0.3415536274689599,133.18464042756997,136.09352459635267,130.27575625878728,0.043681976531890473,1.1412543335861278,0,1,0.015399046522337256,0.015399046522337256,92.25539267196832,49.77028232659562
2020-12-09,137.78146719099382,64.17659090664996,0.8235693466581324,0.33767642554216315,0.48589292111596927,133.48507963981723,136.96508422899507,130.0050750506394,0.05214072761641876,1.1172962479040334,0,1,0.006326229022743934,0.006326229022743934,92.83902141459437,50.08514053112029
2020-12-10,139.21772913444136,67.40725486723011,1.1370152187651001,0.4975441841867506,0.6394710345783495,133.85310802201337,138.084041890401,129.62217415362574,0.06321756634432159,1.1339760061615405,0,1,0.010424202708311903,0.010424202708311903,93.80679419306142,50.60723818869097
2020-12-11,136.8711647006361,58.17615585556412,1.182444705397046,0.6345242884288097,0.5479204169682362,134.1278087971964,138.39513608443758,129.8604815099552,0.06363076121959856,0.8214372508574638,0,1,-0.016855356342863614,-0.016855356342863614,92.22564724955569,49.75423515549241
2020-12-14,136.02123338108137,55.22611975255419,1.1367616656667678,0.7349717638764014,0.40178990179036644,134.37731265797765,138.46190877768507,130.29271653827024,0.06079294248283839,0.7012341826370676,0,1,-0.006209717886259569,-0.006209717886259569,91.65295199825827,49.44527539153019
2020-12-15,137.77680319302792,59.764591909274074,1.228061016510111,0.8335896144031433,0.39447140210696763,134.55147585682187,138.90896203343598,130.19398968020775,0.06477054449036262,0.8700903692495722,0,1,0.012906586481450821,0.012906586481450821,92.83587874950405,50.08344511447012
2020-12-16,140.28815223012862,65.19897914745297,1.4859323853268904,0.9640581685878928,0.5218742167389976,134.85733264674062,139.90625637512008,129.80840891836115,0.07487800076255612,1.0378195310083553,0,1,0.01822766226896877,0.01822766226896877,94.52805979379295,50.99634923728312
2020-12-17,142.33568926891874,68.88851918161012,1.834370943644359,1.1381207235991861,0.6962502200451728,135.3324050743692,141.28669210935087,129.37811803938754,0.0879949932421522,1.088087553841877,0,1,0.014595224231276127,0.014595224231276127,95.90771802263085,51.740652389377736
2020-12-18,141.471238348342,65.72059354630201,2.0175005561417265,1.3139966901076943,0.7035038660340323,135.74596176155626,142.20428601794185,129.28763750517066,0.09515309586490572,0.9432478425905103,0,1,-0.006073325144359987,-0.006073325144359987,95.3252392672258,51.426414584235744
2020-12-21,141.45425013842734,65.65669380504255,2.1366315286049655,1.4785236578071486,0.658107870797817,136.2088689800641,142.91816637389266,129.49957158623553,0.09851483892448376,0.8909039091923486,0,1,-0.00012008242885974685,-0.00012008242885974685,95.31379238096295,51.42023917546492
2020-12-22,141.1088211482246,64.2879472812914,2.1780630943807466,1.6184315451218683,0.5596315492588784,136.52382260810037,143.5409110331798,129.50673418302094,0.10279654189324011,0.8267023487788181,0,1,-0.002441983820667848,-0.002441983820667848,95.08103764208215,51.29467178334356
2020-12-23,139.15004666121385,57.02786605815796,2.0294469763594236,1.7006346313693794,0.3288123449900442,136.9172951695806,143.569512461276,130.2650778778852,0.09717132205184463,0.667820096197144,0,1,-0.013881304308773101,-0.013881304308773101,93.7611888245785,50.58263483490033
2020-12-24,139.55832006605806,58.09024243341795,1.9224510646054114,1.744997918016586,0.17745314658882538,137.27678103112297,143.66586357153207,130.88769849071386,0.09308322197561718,0.6785498168559426,0,1,0.002934051512309077,0.002934051512309077,94.03628898244514,50.73104689113425
2020-12-25,139.83261032895777,58.826705689676764,1.8385947893074217,1.7637172922747533,0.07487749703266844,137.60496588444963,143.79854384881176,131.4113879200875,0.09001968678315053,0.6798350208333548,0,1,0.0019654167717830795,0.0019654167717830795,94.22110948196749,50.830754541544195
2020-12-28,140.14045579623274,59.68301571896089,1.7765002543203252,1.766273884683868,0.010226369636457289,137.91287790102407,143.95867035342673,131.86708544862142,0.08767553174753608,0.6842254686003494,0,1,0.002201528431392097,0.002201528431392097,94.42853993332935,50.942659892856526
2020-12-29,139.90769609765294,58.68913823340003,1.6890379474856445,1.7508266972442232,-0.06178874975857873,138.20245830451955,144.03353079569263,132.37138581334648,0.0843844973918584,0.6462199102922093,-1,0,-0.0016609029652239204,-0.0016609029652239204,94.27170329135231,50.85804907798408
2020-12-30,139.58151617467226,57.25035812819103,1.5752450015798445,1.7157103581113475,-0.14046535653150305,138.53851702433928,143.82228686579847,133.2547471828801,0.07627871230252746,0.5986983897509184,0,0,-0.0023313937122730888,-0.0,94.27170329135231,50.73947894214519
2020-12-31,138.86470150888448,54.11089252894842,1.4109576774417576,1.6547598219774295,-0.24380214453567195,138.82317774618855,143.46378374176797,134.18257175060913,0.06685635743137756,0.5044739590837367,0,0,-0.00513545550609118,-0.0,94.27170329135231,50.47890860563555
2021-01-01,138.1543022511223,51.119037869526274,1.2094932214158405,1.5657065018651117,-0.35621328044927125,139.0635213003514,142.9460220513412,135.1810205493616,0.05583780296493895,0.3829080652466955,0,0,-0.00511576556204052,-0.0,94.27170329135231,50.22067034338146
2021-01-04,137.49458132852334,48.44044703069162,0.9852399902889033,1.44961319954987,-0.4643732092609667,139.1963044266687,142.62566025329747,135.7669486000399,0.04927366198052233,0.25188881175123984,0,0,-0.004775247037908215,-0.0,94.27170329135231,49.980854236082465
2021-01-05,136.2163549363181,43.666235406970806,0.6963484304518488,1.2989602457302658,-0.602611815278417,139.16135669419288,142.70105698488882,135.62165640349693,0.050871885339181334,0.08400408000422248,0,0,-0.009296558306913116,-0.0,94.27170329135231,49.5162043104474
2021-01-06,137.48591637114578,49.038600224335894,0.5633488506745721,1.1518379667191272,-0.5884891160445551,139.1465791532005,142.71290289572877,135.5802554106722,0.05125995571334539,0.26717442078359704,0,0,0.009320183581635222,0.0,94.27170329135231,49.977704424886525
