,FX,IPC,IPC_Ali,BVL
2023-11-06,0.0017054168719465856,-0.005293560929632624,-0.004786249281258925,0.008927439727980824
2023-11-13,0.00870364776444954,0.001629249623678497,0.005346710911359853,0.0122525722296698
2023-11-20,-0.002546181300547401,0.0015142365360167886,0.010282589815672871,-0.008781541062833575
2023-11-27,0.0042917676559453,-0.0026300467788713533,0.014103566148747193,-0.016761728000902254
2023-12-04,-0.00021313319849536327,-0.00011126675036365885,0.0012466944227864651,0.018316003823465765
2023-12-11,-0.0003060403794497013,-0.0014423033818633524,0.010472085000587716,-0.0035721580661055574
2023-12-18,0.007621558452911126,0.010009081773694417,0.003768949182995751,-0.0027099961974604847
2023-12-25,0.0059702494147966245,0.006742713572590153,0.0029642362003550193,0.016238329702188414
2024-01-01,0.005898385187625754,0.008086220379976528,0.009301959624919975,0.006974760112807843
2024-01-08,0.00887199777459613,0.0058866882561730005,0.00791393727048062,0.005770653264979275
2024-01-15,0.0011266572517703022,-0.0015162070848687703,-0.005458352941905553,0.026280028138812916
2024-01-22,0.005104702651988147,0.0009019189348808965,0.012859242098355317,-0.007422218764561617
2024-01-29,-0.0008612294683951749,0.004957498244911651,0.01228054812488466,0.011434081536974894
2024-02-05,0.002949338882016539,-0.001888511235567658,0.0002466237909428681,0.0009841574987650148
2024-02-12,0.0002191656870846881,0.005851993720689563,0.006374821200624492,0.003523107346359078
2024-02-19,0.0015832277737719558,0.0020386984073674785,0.006964181117696366,0.018641621116950446
2024-02-26,0.004581404844081094,0.0015007167698015689,0.005564042594943475,0.0063940290754755935
2024-03-04,-0.0039016926397987817,0.005843839872814005,0.0006981690769274351,0.0067595529485955375
2024-03-11,0.013646599941855353,0.0047770532459441295,-2.974020762824825e-05,0.013170088047717687
2024-03-18,-0.005023444376922148,0.0015561353367234965,0.0038466755740513836,-0.004079432754514722
2024-03-25,-0.006265421551825079,0.007637319213456895,0.011036374115556136,-0.00977051600806822
2024-04-01,0.0079803397482896,-0.0013242533103995369,0.007261600927566558,-0.012237710328252382
2024-04-08,0.005766539006820004,0.00546374242777703,0.0017763140074833483,-0.023296279072512083
2024-04-15,0.004755992904649009,0.005372405031873528,0.008630192263890057,0.024974485559283943
2024-04-22,0.0047814679650424186,0.0017618142427442418,-0.013091255723780448,-0.012938500388660179
2024-04-29,0.0009269487145739941,0.004304532088968527,0.010892594202232653,-0.0023550434830292843
2024-05-06,-0.004373932600907571,-0.0020044543055411923,-0.006438282672668549,-0.0030217595986670176
2024-05-13,0.0014558861238527232,0.006696108076827523,0.0018253543515811543,0.003988880373709369
2024-05-20,-0.003058284161328473,0.0022603914542280723,-0.002718019367756952,0.010088846550471597
2024-05-27,0.006874238250421216,0.0009091079179237571,-0.0037680888543254465,0.01062568186031676
2024-06-03,0.0001176626326917507,0.007196036903347469,0.010964960724271222,-0.006696929262827167
2024-06-10,-0.003945180427511574,0.00018262523782897055,0.0011937927921286118,-0.001705460565437078
2024-06-17,-0.0009278842988030833,-0.0026338451854541756,0.006079023290384233,0.0036909594058596173
2024-06-24,0.0034836425528659287,-0.0032265166940955714,0.0037184765267248565,-0.002684293514202407
2024-07-01,-0.0023795117796469034,0.005424039805382641,0.0068622449633388705,0.019588146912239646
2024-07-08,-0.003925596993074931,-0.0021217174099852354,0.004460931346361496,0.006191699419658914
2024-07-15,0.002465156783565403,0.010019176727937174,-0.003697953345131566,0.00911853343259783
2024-07-22,0.002472851893732919,-0.005327717631534834,0.00997760091668276,0.008254575224008853
2024-07-29,-0.0020395762840593745,0.009785825473159981,0.0010374605010321503,0.014381686289823836
2024-08-05,-0.0018245632906583875,0.0038440698688104735,-0.005339491391958551,0.002472258704444563
2024-08-12,0.0023951634561507618,0.0026131475525184023,0.0014313090342046308,-0.015261983375470023
2024-08-19,-0.007659025089580052,0.0008203236527641877,0.013004558743805905,0.005096255421031648
2024-08-26,-0.007417138895045583,0.004596544457408314,0.009101330452681022,-0.007516282725502088
2024-09-02,-0.003305191117817574,0.002849461190300717,0.0019080871935528432,-0.006043400180997027
2024-09-09,-0.0002806435225082282,0.007413207528066179,0.0019044537740893208,0.007336368225061118
2024-09-16,0.00286955470630601,0.0034569105946480327,0.0020701896926957897,0.015159396857203689
2024-09-23,0.009900829382051723,0.003601207045847543,0.016460487901365006,0.0005552589208328573
2024-09-30,0.006164882888669121,0.0015455511511446307,0.006291612713389405,0.004005996151187574
2024-10-07,4.036963505127389e-05,0.0027722175051156928,0.006580249883146427,0.02072657933562283
2024-10-14,0.0008862952803325719,0.004231207075568344,0.010181700724191112,0.0031890381538628443
2024-10-21,-0.005002621189008516,-0.0038406735706264516,0.005432734954159191,0.03152019737016465
2024-10-28,0.0008893163915755231,-0.0023927416884229613,0.0024457471250758367,0.0070861157475785586
2024-11-04,-0.0007316840221234244,0.005973056376090913,0.002821900905490171,-0.020829153109869658
2024-11-11,0.002940626546777736,0.003683461752511663,0.0035703924435155354,0.009340099453254425
2024-11-18,-0.0039555418145155175,0.0022640666545894472,0.0037766665809408906,0.004873900618593385
2024-11-25,0.004124561773444002,0.00307373573226144,0.008365777261821972,0.015777033048992806
2024-12-02,0.010248594239688824,0.004390326821446466,0.004311675314843777,0.008378176215239508
2024-12-09,0.0003474994732166614,0.000840961278762764,0.008395840463293558,-0.0013614718078053256
2024-12-16,0.0034160919203125584,-0.00011321890160920223,0.0035157005193484636,-0.014391578835472374
2024-12-23,0.005154100864682265,0.0037833810203906637,0.004471811141896653,-0.0022082790874322633
2024-12-30,-0.001406333016923056,-0.0009134911104602406,-0.007989204107192616,-0.009906245450511553
