,spread_trigo_soya,z_trigo_soya,spread_maiz_arroz,z_maiz_arroz,señal_supply
2017-12-13,-0.24463145348431503,-0.97304096083097,0.11488134069190137,1.2320178149355092,Neutral
2017-12-14,-0.16772498441931116,-0.788493188950461,0.07414615843846195,0.6240313194372784,Neutral
2017-12-15,-0.03481596041487389,-0.4470565259095433,-0.02683407603491994,-0.8611466602794141,Neutral
2017-12-18,-0.036092303624350563,-0.4479510408286894,0.008342182105393725,-0.3459896496501625,Neutral
2017-12-19,-0.21950917700639128,-0.9305619026412804,-0.03917672705487485,-1.0322194366998807,Neutral
2017-12-20,-0.014890910967256588,-0.3883936466714765,-0.0679635951759261,-1.406879200248214,Neutral
2017-12-21,-0.10572249581419157,-0.6222728790750005,-0.046324646268349534,-1.0773930987670535,Neutral
2017-12-22,-0.23881375487709056,-0.9550235111112658,-0.03482656119136651,-0.8877060696577939,Neutral
2017-12-25,-0.23319428578847257,-0.9107163123071395,-0.08375272731799122,-1.5235427981207774,Neutral
2017-12-26,-0.34339248691618574,-1.1621849308175654,-0.051130765068235995,-1.0344164930623523,Neutral
2017-12-27,-0.363427748663955,-1.1794646471988146,0.01523554977106878,-0.11000031599887025,Neutral
2017-12-28,-0.262494521993196,-0.9069459062917656,-0.03774286008000405,-0.8392708250143677,Neutral
2017-12-29,-0.17026264854684836,-0.6808329439385727,0.03666484535758108,0.22031964675485624,Neutral
2018-01-01,-0.28857312161416715,-0.9809636911906269,-0.042155556118811166,-0.8666547998828587,Neutral
2018-01-02,-0.3253894039730323,-1.0510094199665003,0.07411473799293389,0.8184902145716317,Neutral
2018-01-03,-0.1113048455622554,-0.48222609321281373,0.04005514931983467,0.330053406604288,Neutral
2018-01-04,-0.00987066379049839,-0.20207094460006678,0.0427662424713553,0.36061006455597955,Neutral
2018-01-05,0.3583575957541001,0.7776183143941187,-0.04814603974239251,-0.9487243260632142,Neutral
2018-01-08,0.5341217279492865,1.2325991980328923,-0.02871320792621912,-0.673261894055355,Neutral
2018-01-09,0.6866453217587694,1.5783190708559103,-0.0014189099008994344,-0.2868732313649914,Retrasar_compra_trigo
2018-01-10,0.3469206152274982,0.7043546826577505,0.003075308005671129,-0.23695627430499794,Neutral
2018-01-11,0.44912068923119364,0.9610624325332641,-0.01662323351233197,-0.5472690755520107,Neutral
2018-01-12,0.38695482054389707,0.7994739411192254,-0.05059987390849985,-1.0293885366775162,Neutral
2018-01-15,0.24694208096518722,0.44877810879852537,0.021955236933903333,0.05493534427669479,Neutral
2018-01-16,0.24880817779498354,0.4620383755851279,0.027642539311649506,0.16238600575730397,Neutral
2018-01-17,0.3922230185024178,0.8488728823930541,0.10726810431494926,1.3678584106982627,Neutral
2018-01-18,0.4373070495818565,1.0025937806826648,0.06343151125637614,0.7199033217559148,Neutral
2018-01-19,0.2297611404044373,0.49051606176676393,0.033242930325334985,0.26607795394926126,Neutral
2018-01-22,0.33769816814603537,0.8438253406821692,0.06933750902961955,0.7967782787157124,Neutral
2018-01-23,0.18745011166226533,0.4687179888978986,-0.019040832465961,-0.5343550951399771,Neutral
2018-01-24,0.20625672595898603,0.5649932331423131,-0.06513941629647113,-1.2124409916380219,Neutral
2018-01-25,0.1347548435368422,0.3921639927696042,0.0049892718187223295,-0.17438778651380551,Neutral
2018-01-26,0.0850590257364372,0.25151320252117665,-0.04633200928172365,-0.930368611745251,Neutral
2018-01-29,0.2120852374600597,0.7014553304533927,-0.11354784027410414,-1.8632283172620752,Neutral
2018-01-30,0.01245044850579724,0.0476930191715198,0.005678599569264309,-0.0640338731154338,Neutral
2018-01-31,0.3528133735053336,1.1863279323949136,-0.05381364753574003,-0.9444873573703665,Neutral
2018-02-01,0.0022720838457868098,0.015882824782397102,-0.02634022441018735,-0.4900926025627709,Neutral
2018-02-02,-0.09401609562937185,-0.2921860628109386,-0.011272341632840632,-0.24239723000672683,Neutral
2018-02-05,-0.01887775723173135,-0.02810953930454199,-0.12863384966703806,-1.9970867452721264,Neutral
2018-02-06,0.08583825458736793,0.3150118076259024,-0.10863818502840328,-1.6212642266690658,Neutral
2018-02-07,0.06261325656124317,0.2314773801351849,-0.05915146438173635,-0.8407008396801576,Neutral
2018-02-08,0.05042260529798437,0.18140454927458444,-0.02775178620254981,-0.34665425580765713,Neutral
2018-02-09,0.11752173055846171,0.40469713069909036,0.025763785236387227,0.49070177221770267,Neutral
2018-02-12,0.06855478222033007,0.2385131592153841,0.005691957468186626,0.18509827975050056,Neutral
2018-02-13,0.3049723930783683,1.0199617419605784,0.04483370184292146,0.7720385041018744,Neutral
2018-02-14,0.42492700148837326,1.3735196999330104,0.008063086625785143,0.19147744473695527,Neutral
2018-02-15,0.5378673334904471,1.6709275624955287,-0.05464456310056587,-0.7677052017535368,Retrasar_compra_trigo
2018-02-16,0.3001580029340376,0.8754388045995303,-0.09481432838543125,-1.3639194012524722,Neutral
2018-02-19,0.25328446772777014,0.707388304340809,-0.13321086768584767,-1.8871427544297588,Neutral
2018-02-20,0.17353002834407327,0.459686763771302,-0.05343717946273352,-0.7087337497034466,Neutral
2018-02-21,-0.013105329750809247,-0.13371273446060966,-0.10309732211023181,-1.4254724049901382,Neutral
2018-02-22,0.053339760307786754,0.09373655307223575,-0.0662519214245958,-0.9023967575391824,Neutral
2018-02-23,-0.03825528620784713,-0.20681301031185026,-0.05846152020809381,-0.7897502066165584,Neutral
2018-02-26,0.08012943504611769,0.1588591147430475,-0.047460523072835104,-0.6084133395199264,Neutral
2018-02-27,-0.09951376734884576,-0.4508995569829579,0.031796695788570695,0.5737903765633702,Neutral
2018-02-28,0.20790045098598053,0.5438719913698317,0.005314352406611045,0.2033300224802425,Neutral
2018-03-01,0.03406033476039827,-0.09889562725206845,0.033755488495326835,0.6899651431806613,Neutral
2018-03-02,0.0732340513700418,0.00520562901442369,0.03000095240585332,0.6953803739880475,Neutral
2018-03-05,0.20496125517195196,0.48175205274187355,0.02299254386799987,0.630570661415665,Neutral
2018-03-06,0.08401137508768564,-0.03370856424129384,0.13560091907699712,2.5124753704279117,Neutral
2018-03-07,0.2235835291180619,0.5168068861419827,0.0319501205350059,0.808262957249247,Neutral
2018-03-08,-0.009883459583209131,-0.47471271954361677,0.08950118490731396,1.8012781120154444,Neutral
2018-03-09,0.2417220914623055,0.5675216030364468,0.10195762654452833,1.9180848588363557,Neutral
2018-03-12,0.21880863247194693,0.4535308677626874,0.060206877892310606,1.1851193271996352,Neutral
2018-03-13,0.09650050178353631,-0.08704008068550799,0.13261438517388058,2.24619369982515,Neutral
2018-03-14,0.039355217687824684,-0.3371695830137413,0.010329800784811383,0.2727732814392064,Neutral
2018-03-15,0.17621243563347022,0.23369596746779622,-0.012438805290330812,-0.10329173012422563,Neutral
2018-03-16,0.06130150250400934,-0.2926474961913215,-0.06462720717999515,-0.9331657438167676,Neutral
2018-03-19,-0.06833437336657511,-0.8929707211860181,-0.025770531023308063,-0.3285174911765951,Neutral
2018-03-20,-0.09163347266525523,-1.048889796959957,-0.06788931104950735,-1.0050999392444144,Neutral
2018-03-21,-0.2625388683058598,-1.881461586251154,-0.02801006448067045,-0.34726800227220145,Adelantar_compra_trigo
2018-03-22,0.06575509068665575,-0.3683611573254649,-0.024859866600472902,-0.30013502190573316,Neutral
2018-03-23,-0.03034602008200249,-0.8591765258509838,-0.03201433366789108,-0.39877764628020707,Neutral
2018-03-26,0.11744063528092497,-0.17013029199139715,-0.0029551103606726414,0.06359473501019884,Neutral
2018-03-27,0.14289814872413942,-0.08385543261090253,-0.01097298013023229,-0.044760716478059175,Neutral
2018-03-28,-0.0341346459515286,-1.060842642892959,-0.052882904630808136,-0.714203137132666,Neutral
2018-03-29,-0.023754753923096672,-1.0015050200832656,0.10351282211692525,1.8208140152011367,Neutral
2018-03-30,0.1162258610420297,-0.21617963603269286,0.05618151802470184,1.0196944061938942,Neutral
2018-04-02,0.0753757684177172,-0.41489682275132633,-0.055428225266385134,-0.769309675611936,Neutral
2018-04-03,0.27715387205897457,0.8495194595827394,-0.07601584477439483,-1.0692960915707181,Neutral
2018-04-04,0.4301085209726452,1.7707325026568648,-0.11287483031080736,-1.5892948038514525,Retrasar_compra_trigo
2018-04-05,0.5527583639854248,2.456910183082535,-0.03878387034253339,-0.43054756222175145,Retrasar_compra_trigo
2018-04-06,0.4018623407399726,1.5448695980865808,-0.007641045873881147,0.042098973046068064,Retrasar_compra_trigo
2018-04-09,0.1664210101732797,0.1413635588198964,0.019665055852147395,0.4682563380518968,Neutral
2018-04-10,0.0459714905807278,-0.5633402235699837,-0.00037388486928557896,0.16369623397115687,Neutral
2018-04-11,0.07883432158014703,-0.34057159859759,-0.005433456461552799,0.11746789648308346,Neutral
2018-04-12,0.16791043104733028,0.24092474901058647,-0.01915852269798135,-0.08249623400045616,Neutral
2018-04-13,-0.20503928932357152,-2.0064320756093155,-0.014004938197786254,0.014527977013331203,Adelantar_compra_trigo
2018-04-16,-0.17817558231841524,-1.767072725272431,0.03290179312454011,0.8028011219370288,Adelantar_compra_trigo
2018-04-17,-0.12745950881411705,-1.4064130937821382,0.046953030623808845,1.0086911862400725,Neutral
2018-04-18,-0.15333359520787138,-1.4993239520716832,0.06505236889068766,1.2606535506177683,Neutral
2018-04-19,0.08186453479093636,-0.11710162568237278,0.07532947617794039,1.3865741646386247,Neutral
2018-04-20,0.14903259798286328,0.26984847995669975,0.10533906706771101,1.7818983792332268,Neutral
2018-04-23,0.3674124615146317,1.5078274733632078,0.09834782596875469,1.6184201867941705,Retrasar_compra_trigo
2018-04-24,0.2867545813385455,1.0106416226162844,0.09568482508230236,1.5222556364902635,Neutral
2018-04-25,0.4261612673109747,1.781052342703447,0.13761884004422065,2.0493971692069626,Retrasar_compra_trigo
2018-04-26,0.6872708896443633,2.9533821051482367,0.06942930497243038,1.0049100901754586,Retrasar_compra_trigo
2018-04-27,0.8625204874592693,3.421386504210625,0.013810224998313192,0.17847967598626907,Retrasar_compra_trigo
2018-04-30,0.5497827547180894,1.850383883471738,-0.042975384475911316,-0.6998444481607184,Retrasar_compra_trigo
2018-05-01,0.4374389231009488,1.2879174635730033,-0.02429068501302245,-0.44809590807479416,Neutral
2018-05-02,0.3232797618599932,0.7469348711551899,-0.09736036702068729,-1.5538761526984757,Neutral
2018-05-03,0.3732866086095923,0.9436714677601458,-0.05369956010616361,-0.8732763789317655,Neutral
2018-05-04,0.45983649475017696,1.289343134349687,-0.03816230125813003,-0.6182520440679404,Neutral
2018-05-07,0.25790054987830136,0.37894203458272185,0.029856443140621414,0.4115766368555808,Neutral
2018-05-08,0.2431641310306656,0.31873011410439406,-0.003986631668711604,-0.09136052371808272,Neutral
2018-05-09,-0.12141094383130024,-1.260116644542331,-0.00897038469924194,-0.16310303463329803,Neutral
2018-05-10,0.13759708237856216,-0.0827444958117093,0.04949199914935409,0.7044880665924979,Neutral
2018-05-11,0.04209019093130095,-0.49843210112039477,0.11143009527589265,1.5954718348773427,Neutral
2018-05-14,0.05200925095465436,-0.4380421095591732,0.05444491787291894,0.7034655249646442,Neutral
2018-05-15,-0.0008694140760798774,-0.6633200982908558,0.05628037796838026,0.7067121634553127,Neutral
2018-05-16,0.20174432980929513,0.2413210489835341,0.06586972422160176,0.8338996743356493,Neutral
2018-05-17,-0.28509979834346755,-1.8939960146769836,0.0741260419833798,0.9373002952874795,Adelantar_compra_trigo
2018-05-18,-0.24914056475230106,-1.6861440142454132,0.0458461839693749,0.45000185736745457,Adelantar_compra_trigo
2018-05-21,-0.23210228250785025,-1.5570089099385918,0.0993433098358445,1.292094457812079,Adelantar_compra_trigo
2018-05-22,-0.2709929336299943,-1.6822200990439589,-0.012767038597772062,-0.547675931518713,Adelantar_compra_trigo
2018-05-23,0.05046496832053826,-0.32799790739404605,-0.026331171265132625,-0.7592965578920193,Neutral
2018-05-24,-0.09647772223672835,-0.9272090637532623,0.006267336251818634,-0.2165321224814278,Neutral
2018-05-25,0.05207622335962636,-0.30868747474776287,0.028145989102134727,0.14323843603955672,Neutral
2018-05-28,0.11261190875503058,-0.05104215521880285,0.08819876894782497,1.0999311342333054,Neutral
2018-05-29,0.32724459179244825,0.8193376127762867,0.1265034915267531,1.73266313826943,Neutral
2018-05-30,0.17454842760632872,0.19197722820132723,0.08341065461808861,1.0066400561310014,Neutral
2018-05-31,0.03337569253180295,-0.3954844168311452,0.1293995781828734,1.7137429536573698,Neutral
2018-06-01,0.22704561538130186,0.4079203300949716,0.06105706874500494,0.6421101253741983,Neutral
2018-06-04,0.27889967752603173,0.6173620076921223,0.09566893728932402,1.1798467979742198,Neutral
2018-06-05,-0.014462149251768253,-0.5864941742947136,0.16739340311663065,2.272740198496519,Neutral
2018-06-06,-0.0964507328975035,-0.909751107136769,0.19134778320378487,2.46200410025291,Neutral
2018-06-07,-0.015012835926528467,-0.5615571971961272,0.14641127750356908,1.7156369857367917,Neutral
2018-06-08,0.13494024577185204,0.0466498475042346,0.0908840839276781,0.8812561899272352,Neutral
2018-06-11,0.00693899259096753,-0.483791296230675,-0.0025460820276621554,-0.49267322601888847,Neutral
2018-06-12,-0.45068556290727413,-2.248908497700334,0.017094019730845567,-0.22924118956286438,Adelantar_compra_trigo
2018-06-13,-0.31336685604585934,-1.6940748608382508,-0.03942382903829378,-1.068178854892234,Adelantar_compra_trigo
2018-06-14,-0.4591502623719834,-2.1429026564310174,-0.06225266887069658,-1.3845255922020883,Adelantar_compra_trigo
2018-06-15,-0.695490385918557,-2.7907708410770966,-0.09941443850122456,-1.8715933728510672,Adelantar_compra_trigo
2018-06-18,-0.9962764169386231,-3.388395067158062,-0.09241933315069462,-1.70819562670317,Adelantar_compra_trigo
2018-06-19,-0.7773575745034229,-2.504119252082097,-0.07322389481981362,-1.4030229057983568,Adelantar_compra_trigo
2018-06-20,-0.6693785134778181,-2.0717494223181645,-0.038852802224602634,-0.9328539460842326,Adelantar_compra_trigo
2018-06-21,-0.6226588121382619,-1.8527192603281812,-0.057965494027995446,-1.1588159180666748,Adelantar_compra_trigo
2018-06-22,-0.34089127631890914,-1.0386455731662168,0.00618862405626408,-0.25687950047389047,Neutral
2018-06-25,-0.19641207310788467,-0.6259856685525879,-0.00551931165482511,-0.4351045349813646,Neutral
2018-06-26,0.09609236047774061,0.18633858137714263,-0.03440013524387586,-0.8595864306398374,Neutral
2018-06-27,-0.14107323718890008,-0.4451396963711875,-0.007992648676442116,-0.5265458736400882,Neutral
2018-06-28,-0.1253820726680086,-0.37683647050199165,0.09155483930514752,0.9011994969511422,Neutral
2018-06-29,-0.3592433649235529,-1.00534044264248,0.08855347483953047,0.8308791604850342,Neutral
2018-07-02,-0.34729490055355683,-0.9417853462953613,0.054558138008141244,0.3251455633254613,Neutral
2018-07-03,-0.3398771271608103,-0.8966451011193811,-0.02431977947221431,-0.8183530208968935,Neutral
2018-07-04,-0.19697029503267105,-0.4825184570428892,-0.025240391849140842,-0.8241927959785396,Neutral
2018-07-05,-0.1621489834972536,-0.3701320137840875,-0.005555289646524075,-0.543082795340892,Neutral
2018-07-06,-0.033182389308166194,-0.016689681515506486,-0.017750772904999934,-0.719007994842916,Neutral
2018-07-09,0.09556520222820097,0.3323351966352932,-0.08686450591171035,-1.6537043758137975,Neutral
2018-07-10,0.4751914183311001,1.350372571946691,-0.09643441463927727,-1.7115170067914813,Neutral
2018-07-11,0.363992358229857,1.0109992878278782,-0.0021071705589945644,-0.3922544032318082,Neutral
2018-07-12,0.1582738768580363,0.44180834579313116,0.06901099721840032,0.5940594945432837,Neutral
2018-07-13,0.18770466268531205,0.5203576627996594,0.012647621573420809,-0.16706419483946594,Neutral
2018-07-16,0.032107451704329826,0.11005556807525946,0.04539150959892102,0.30615321123616296,Neutral
2018-07-17,0.29087186588058866,0.8254555885041637,-0.022722496913731183,-0.6309015274292263,Neutral
2018-07-18,0.21077259330403564,0.6195682339280317,0.05528493221658559,0.5066155882314318,Neutral
2018-07-19,0.09204230224652399,0.3264479395873085,0.055453439043317454,0.5135191723672072,Neutral
2018-07-20,0.0059756733142872775,0.12664037788379343,0.08491673603512839,0.9178642602316971,Neutral
2018-07-23,0.1327854940993758,0.5500707234321054,-0.016811720432945876,-0.5590155413877806,Neutral
2018-07-24,0.09488186715015967,0.45718091921226506,0.01823298538737217,-0.061417286100889874,Neutral
2018-07-25,-0.017705066552440307,0.11667439564424541,0.015562113824510782,-0.13114634088648855,Neutral
2018-07-26,0.2734343779711237,1.0718706677669427,0.05503820309654439,0.43633813475339406,Neutral
2018-07-27,0.09803475219103142,0.5316193501280583,0.08677264659366579,0.8854059006481579,Neutral
2018-07-30,0.09926220173958367,0.5484950798845524,0.06818434835247,0.5928153351033127,Neutral
2018-07-31,0.20294980557553455,0.900915370716487,0.02082438086515781,-0.12777406668932562,Neutral
2018-08-01,-0.09197836329283238,-0.09330487046478646,0.049471631939687954,0.29094073021193856,Neutral
2018-08-02,0.002995501261120914,0.23477151637464325,0.034051276243534545,0.06140572515279735,Neutral
2018-08-03,-0.1661945006707608,-0.3251164574268346,-0.018743942344732645,-0.7119487964309728,Neutral
2018-08-06,-0.008533666505770476,0.21124151956846626,-0.0561564091190927,-1.2406878269225938,Neutral
2018-08-07,-0.1606341235001576,-0.29416305825423344,-0.11106201213307854,-1.9629172000396131,Neutral
2018-08-08,-0.022580529431222907,0.18667708394529853,-0.10818802501101232,-1.8296336657831431,Neutral
2018-08-09,0.17377257838485782,0.8281107762079266,-0.03419237676731779,-0.7503717560536803,Neutral
2018-08-10,0.3113906105163444,1.2511871056396744,-0.020355518320843258,-0.536939893227098,Neutral
2018-08-13,0.32466970359719927,1.2510767911796543,-0.03841341426567979,-0.7663458922994384,Neutral
2018-08-14,0.24714317806526953,0.9609667309705942,0.010075733952881416,-0.07738763327218885,Neutral
2018-08-15,0.12129258552065725,0.5385706726318742,-0.03185016984803357,-0.6767912661528451,Neutral
2018-08-16,0.3720332299200395,1.3232151689705867,-0.015662254245637497,-0.43891902498109703,Neutral
2018-08-17,0.20523960635453786,0.7672387921504283,-0.021466225913690185,-0.5091455960032373,Neutral
2018-08-20,0.009504577833894245,0.1371995073424917,0.018737339344871318,0.08230069466109671,Neutral
2018-08-21,0.12594633278549416,0.5320743493554833,-0.060269937589146894,-1.0267558667953292,Neutral
2018-08-22,-0.01895600055437452,0.06690225624927604,-0.08207438154691715,-1.2992611196584114,Neutral
2018-08-23,-0.1658124731100301,-0.4062131623993518,-0.1377200697030394,-2.027043278983161,Neutral
2018-08-24,-0.36697876525278206,-1.0340308509857994,-0.12210154287918162,-1.7225579714889319,Neutral
2018-08-27,-0.3938288506032981,-1.0855227443566147,-0.04098646464052269,-0.550146901944538,Neutral
2018-08-28,-0.3558961629298443,-0.9351783066062896,-0.05737109467879864,-0.7680766262358251,Neutral
2018-08-29,-0.27296201527388364,-0.6525380394995907,-0.06996763525391736,-0.96157022123529,Neutral
2018-08-30,-0.08318873981829711,-0.031717969310813776,-0.017041790242369848,-0.06188202699425698,Neutral
2018-08-31,0.020006263826837234,0.3111718660925101,0.03502787058247603,0.8700386956215623,Neutral
2018-09-03,-0.00920727872634064,0.21676933505149956,0.01914459120688794,0.582487738034366,Neutral
2018-09-04,-0.03530398627252751,0.11042219250590034,0.041052635145305105,0.9551543768969835,Neutral
2018-09-05,0.0581130531654912,0.400545737433398,-0.02873581214007137,-0.2675114577769857,Neutral
2018-09-06,0.27861554389433607,1.0970747383610182,0.043060691613193924,0.9560001426649083,Neutral
2018-09-07,0.2721481360967237,1.0548580311891098,0.13411832028546766,2.4008434532124734,Neutral
2018-09-10,0.16132315766910388,0.6711616640949106,0.12334799042593425,2.1108997331165273,Neutral
2018-09-11,-0.019851681965167067,-0.07290895068997774,-0.0155043821354659,-0.2052983301087865,Neutral
2018-09-12,-0.24655919042128494,-1.0999509745128087,-0.0405939361687353,-0.6244586444042273,Neutral
2018-09-13,-0.10697528339167128,-0.5633422181541777,-0.004112645555760297,-0.02941306569415709,Neutral
2018-09-14,0.0042900603115105795,-0.07157694914545686,-0.02855492883368571,-0.43090153027748723,Neutral
2018-09-17,0.10703276903705028,0.3996360889239528,0.030042532253296228,0.5437235039571938,Neutral
2018-09-18,0.07559461576564885,0.2495770523719987,0.042928045007736726,0.7367359516954248,Neutral
2018-09-19,0.3191697326775831,1.3742217483558916,-0.007883635582546455,-0.1142268361338762,Neutral
2018-09-20,0.19642129556474153,0.761860944131267,-0.011253678514992593,-0.144981164125928,Neutral
2018-09-21,0.34935867939462817,1.4554177007762912,-0.05799716147371825,-0.9155348307583253,Neutral
2018-09-24,0.3046773332175263,1.210368983720561,-0.056739624334547045,-0.8640260413968975,Neutral
2018-09-25,0.16571504775009238,0.4982794414904292,-0.07312851778278029,-1.1234465615867444,Neutral
2018-09-26,0.2534874728554959,0.9158848234367036,-0.004788976808407952,0.047518257349869995,Neutral
2018-09-27,0.30058431957884313,1.12103617333356,0.09753920765577373,1.7345262938602397,Neutral
2018-09-28,0.33254097119235126,1.241556022080765,-0.0004021656458172984,0.08622173970139842,Neutral
2018-10-01,0.3128088957922097,1.1103320840720405,-0.09634090272461071,-1.5155664037005376,Neutral
2018-10-02,0.2731435886743441,0.9507638675529726,-0.0899769741777996,-1.4147564671792292,Neutral
2018-10-03,0.6883078383967076,2.8942016149330203,-0.1413790040717695,-2.146932619029735,Retrasar_compra_trigo
2018-10-04,0.8368889425753903,3.230183144647466,-0.11102457750334871,-1.5958492037767524,Retrasar_compra_trigo
2018-10-05,0.878109683965528,3.078257176081379,-0.05593265608936959,-0.6973520889621913,Retrasar_compra_trigo
2018-10-08,0.7931576207891853,2.5328726950775144,0.025217040602332652,0.6001552132566794,Retrasar_compra_trigo
2018-10-09,0.8922162532996252,2.6959672820404093,0.024369968297782707,0.5726214253211576,Retrasar_compra_trigo
2018-10-10,0.8814175176902896,2.476323094095872,0.004230761199988997,0.26807683942383964,Retrasar_compra_trigo
2018-10-11,0.779533371120749,2.017657714215749,-0.09401467035548361,-1.2655943200542028,Retrasar_compra_trigo
2018-10-12,0.6267962807104137,1.4596052654703764,-0.07676251700154957,-0.9601469634031922,Neutral
2018-10-15,0.5368847949968147,1.135695777541134,-0.06008660791625586,-0.6749429814432303,Neutral
2018-10-16,-0.07760543743252146,-0.808161249797988,-0.01939290554670614,-0.006528741560747692,Neutral
2018-10-17,-0.028271967869057946,-0.6510342641919903,-0.06060082951218826,-0.6539195570431287,Neutral
2018-10-18,-0.10070228712321327,-0.8559582875842618,-0.07492955356611297,-0.8567438926401867,Neutral
2018-10-19,0.18311103346410285,0.03367166886859472,-0.1318853774504456,-1.729562890115041,Neutral
2018-10-22,0.16954171774752602,-0.012791533024241375,-0.2054518571996662,-2.724708069890573,Neutral
2018-10-23,-0.04737162959483143,-0.6808979247761295,-0.2092557240965025,-2.5778005947997977,Neutral
2018-10-24,-0.04468810257617317,-0.6762196437587976,-0.23212984355674915,-2.697364047880605,Neutral
2018-10-25,-0.205092472839993,-1.1591803805489056,-0.17023280319602696,-1.7525775104352466,Neutral
2018-10-26,-0.0994904456339114,-0.8362018825529721,-0.1547350355719317,-1.4812790301210852,Neutral
2018-10-29,-0.03487923438534679,-0.6322176241260044,-0.14317748990681656,-1.287429169169179,Neutral
2018-10-30,0.13572840061884328,-0.11551361831856802,-0.15508102299490423,-1.4197687563233754,Neutral
2018-10-31,-0.007932299402905407,-0.5695830759920896,-0.2587108100545874,-2.597982474657942,Neutral
2018-11-01,0.005820182755010173,-0.5161736716393988,-0.13740499349799307,-1.0599947936887435,Neutral
2018-11-02,-0.21109146870852324,-1.1598651905375794,-0.15507388186467175,-1.2347487711321508,Neutral
2018-11-05,-0.06920912729934159,-0.6958962933915196,-0.13770805270497788,-0.9952402161066313,Neutral
2018-11-06,0.0288884761507866,-0.3792708825508965,-0.17113115196950246,-1.3474396439254335,Neutral
2018-11-07,0.11357090799676062,-0.11561735609699073,-0.09457421732854421,-0.421537072463972,Neutral
2018-11-08,0.10518121172348582,-0.12837800243135705,-0.07106062979524097,-0.13054582298271394,Neutral
2018-11-09,0.16913502223471966,0.07310709746831555,-0.09932024522015426,-0.4526545299436415,Neutral
2018-11-12,0.43820552315375494,0.8860678369169703,-0.10402774288307337,-0.4873237496318071,Neutral
2018-11-13,0.3374007971057633,0.5606096775510121,-0.007234154488896971,0.6627356231508371,Neutral
2018-11-14,0.32405319314652115,0.5017542511525763,-0.01669713958757324,0.5353258822656607,Neutral
2018-11-15,0.0992448462407367,-0.21022557802454397,-0.027555949527749313,0.38592449304348037,Neutral
2018-11-16,-0.05449994592091123,-0.7212502159410533,-0.06703724921713516,-0.10009863866058849,Neutral
2018-11-19,-0.028473696107352175,-0.6742703231106997,-0.14008897047980873,-0.9551384949548347,Neutral
2018-11-20,0.1632495172403594,-0.07796122736473342,-0.12062486963740637,-0.7061622013585718,Neutral
2018-11-21,0.10246601388380139,-0.30921697598857795,-0.08448370215533685,-0.27180362333047664,Neutral
2018-11-22,0.055922220685761914,-0.47937301880869215,-0.02129234248893508,0.48298821931384106,Neutral
2018-11-23,-0.015419830040054983,-0.7221717843547206,-0.12393184105499078,-0.7153325878923895,Neutral
2018-11-26,-0.09379329447543228,-0.9829190416781074,-0.14885394778470973,-0.9816136658889485,Neutral
2018-11-27,-0.02947717405488781,-0.7630563252323147,-0.14837003215426825,-0.9444939479059506,Neutral
2018-11-28,-0.2610748498460973,-1.5108740056674033,-0.1189837560903304,-0.5700787849965219,Adelantar_compra_trigo
2018-11-29,-0.021494536577564283,-0.6854326739420704,-0.10422492388049243,-0.3675184245694771,Neutral
2018-11-30,-0.12213346106862488,-0.993232427190958,-0.0910273879892265,-0.16893469006004702,Neutral
2018-12-03,0.01443394859236502,-0.5292162151040815,-0.06076357591554915,0.28337589617762055,Neutral
2018-12-04,-0.18881041923674813,-1.1844843048933786,-0.0967170595339839,-0.19885532460880034,Neutral
2018-12-05,-0.05142255477078095,-0.7516098019548805,-0.03578685524827607,0.6522158223504279,Neutral
2018-12-06,0.07145332761724443,-0.35455696093409267,-0.011615992602900471,0.9938173630080386,Neutral
2018-12-07,0.13480788180072611,-0.14985508329939634,-0.03127530341969709,0.7193670095622086,Neutral
2018-12-10,-0.04434563329705021,-0.7404839728204776,0.044324715337447085,1.7656776625494568,Neutral
2018-12-11,0.0071526037367126705,-0.5632905370467143,0.10361468076482527,2.5015718031075656,Neutral
2018-12-12,-0.17996602405291906,-1.1497460958813392,0.116039150096094,2.5150065013110625,Neutral
2018-12-13,-0.19478830186568175,-1.1635020313084132,-0.06675009340303029,0.17438984797977083,Neutral
2018-12-14,0.0031979253195384416,-0.4975303563567487,0.01788754781463542,1.2389790930146072,Neutral
2018-12-17,0.14465120177421653,-0.025581934924330384,0.04228426797009055,1.5010665118072894,Neutral
2018-12-18,0.13441357085608807,-0.057467234433164406,0.12497788965020318,2.3733947320626405,Neutral
2018-12-19,-0.040245353485818036,-0.6131864510187414,0.1446260794179255,2.454947227193455,Neutral
2018-12-20,0.07963968596123827,-0.20897072721716148,0.1797399264756676,2.737054584330066,Neutral
2018-12-21,0.0797111599247522,-0.1954998846580169,0.166702993561884,2.4408444200541735,Neutral
2018-12-24,-0.3032697343536488,-1.4014204376781298,0.17937753744159557,2.3985297405113926,Neutral
2018-12-25,-0.13909180198426618,-0.8430962299231664,0.2315441320917211,2.6807644926579117,Neutral
2018-12-26,-0.12166526266673738,-0.7617853109474071,0.1736340231899185,2.029667580507449,Neutral
2018-12-27,0.09847828114404589,0.007991943778620357,0.03762846100061723,0.7824742142575086,Neutral
2018-12-28,-0.09028356523040859,-0.6343442689035262,0.0014955410470458563,0.4492316234523491,Neutral
2018-12-31,-0.5639697771700272,-2.3488146824326197,0.010050203746290398,0.5287693146092756,Adelantar_compra_trigo
