Date,ali,bac,spread,z_score,signal,pnl_cum
2017-10-09,6.223690032958984,9.511117935180664,-5.770274390851995,-2.3036688692288685,1,0.31154504006922146
2017-10-10,6.249196529388428,9.511117935180664,-5.815249070648717,-2.275617032374958,1,0.2665703602724996
2017-10-11,6.312963485717773,9.511117935180664,-5.927687031325014,-2.400312403115757,1,0.15413239959620206
2017-10-12,6.39586067199707,9.511117935180664,-6.0738566324411,-2.570236101704368,1,0.007962798480116717
2017-10-13,6.376730918884277,9.511117935180664,-6.040125832790974,-2.3376262402269394,1,0.04169359813024265
2017-10-16,6.41499137878418,9.511117935180664,-6.107589113670549,-2.3383848403748746,1,-0.025769682749333
2017-10-17,6.370354175567627,9.511117935180664,-6.028881952644378,-2.0526242772823715,1,0.05293747827683859
2017-10-18,6.312963485717773,9.511117935180664,-5.927687031325014,-1.7559667425947214,1,0.15413239959620206
2017-10-19,6.344847679138184,9.511117935180664,-5.983907272847656,-1.7983302524333447,1,0.09791215807356046
2017-10-20,6.344847679138184,9.511117935180664,-5.983907272847656,-1.7341341926139646,1,0.09791215807356046
2017-10-23,6.36397647857666,9.511117935180664,-6.017636390918458,-1.726560303134068,1,0.06418304000275832
2017-10-24,6.370354175567627,9.511117935180664,-6.028881952644378,-1.676543141320118,1,0.05293747827683859
2017-10-25,6.478758811950684,9.623014450073242,-6.108131400243929,-1.7562028898137365,1,-0.026311969322712514
2017-10-26,6.606293201446533,9.511117935180664,-6.444904677278764,-2.273342457227747,1,-0.3630852463575476
2017-10-27,6.568033695220947,9.511117935180664,-6.377443077978512,-2.030150833711929,1,-0.2956236470572957
2017-10-30,6.440498352050781,9.511117935180664,-6.152564634256931,-1.5527540510100755,1,-0.07074520333571499
2017-10-31,6.472381591796875,9.511117935180664,-6.208783194200249,-1.5869822960831068,1,-0.1269637632790328
2017-11-01,6.472381591796875,9.511117935180664,-6.208783194200249,-1.5247185471594742,1,-0.1269637632790328
2017-11-02,6.899623870849609,9.734910011291504,-6.7383319287009975,-2.2870454350812146,1,-0.6565124977797812
2017-11-03,6.854985237121582,9.740503311157227,-6.654028945440118,-2.0329383044206377,1,-0.5722095145189012
2017-11-06,6.6955671310424805,9.774073600769043,-6.3393624929530645,-1.4713325191223314,1,-0.2575430620318482
2017-11-07,6.631799221038818,9.774073600769043,-6.226922850697445,-1.2480024262858098,1,-0.14510341977622865
2017-11-08,6.631799221038818,9.774073600769043,-6.226922850697445,-1.2053187013926323,1,-0.14510341977622865
2017-11-09,6.568033695220947,9.774073600769043,-6.114487412390133,-0.9953747727514584,1,-0.03266798146891681
2017-11-10,6.504265308380127,9.774073600769043,-6.00204692934485,-0.7920317914016283,1,0.0797725015763664
2017-11-13,6.504265308380127,9.913153648376465,-5.862966881737428,-0.5456002707462634,1,0.21885254918378827
2017-11-14,6.376730918884277,9.913153648376465,-5.638090119595173,-0.15216090309160585,0,0.44372931132604343
2017-11-15,6.2810797691345215,9.913153648376465,-5.469431917396234,0.16014034326858598,0,0.44372931132604343
2017-11-16,6.249196529388428,9.913153648376465,-5.413213357452916,0.29234339210468674,0,0.44372931132604343
2017-11-17,6.344847679138184,9.913153648376465,-5.581871559651855,0.03184967087753777,0,0.44372931132604343
2017-11-20,6.510643005371094,9.913153648376465,-5.874212443463348,-0.4815887172096313,0,0.44372931132604343
2017-11-21,6.54890251159668,10.4976167678833,-5.357210923256764,0.5239806630300792,0,0.44372931132604343
2017-11-22,6.568033695220947,10.4976167678833,-5.390944245275875,0.4910767561531033,0,0.44372931132604343
2017-11-24,6.599916934967041,10.384126663208008,-5.560652909894486,0.1807380181141026,0,0.44372931132604343
2017-11-27,6.517019748687744,10.384126663208008,-5.414483308778401,0.4993792674787511,0,0.44372931132604343
2017-11-28,6.491512775421143,10.4976167678833,-5.256017683516724,0.8465033838117353,0,0.44372931132604343
2017-11-29,6.568033695220947,10.4976167678833,-5.390944245275875,0.6022971642627812,0,0.44372931132604343
2017-11-30,6.536149024963379,10.4976167678833,-5.334723162963572,0.7546930813361323,0,0.44372931132604343
2017-12-01,6.542525768280029,10.4976167678833,-5.345967043110168,0.7727992281692609,0,0.44372931132604343
2017-12-04,6.536149024963379,10.4976167678833,-5.334723162963572,0.8466670276964128,0,0.44372931132604343
2017-12-05,6.491512775421143,10.4976167678833,-5.256017683516724,1.035843271869559,0,0.44372931132604343
2017-12-06,6.510643005371094,10.4976167678833,-5.289749323956512,0.979527026694095,0,0.44372931132604343
2017-12-07,6.517019748687744,10.4976167678833,-5.300993204103108,0.9670582108044644,0,0.44372931132604343
2017-12-08,6.517019748687744,10.4976167678833,-5.300993204103108,0.9812970408670867,0,0.44372931132604343
2017-12-11,6.6445536613464355,10.440872192382812,-5.582613700956191,0.33199769895186837,0,0.44372931132604343
2017-12-12,6.727451801300049,10.440872192382812,-5.7287849836516,-0.00014453486659252035,0,0.44372931132604343
2017-12-13,6.784842014312744,10.440872192382812,-5.829979064181302,-0.22908870111484653,0,0.44372931132604343
2017-12-14,6.344847679138184,10.440872192382812,-5.0541530156455075,1.6417966420457866,0,0.44372931132604343
2017-12-15,6.319339752197266,10.225245475769043,-5.224802530093569,1.190193955832625,0,0.44372931132604343
2017-12-18,6.421368598937988,10.350082397460938,-5.279869372326532,1.0302225168828265,0,0.44372931132604343
2017-12-19,6.568033695220947,10.440872192382812,-5.447688820776364,0.632423139244279,0,0.44372931132604343
2017-12-20,6.568033695220947,10.440872192382812,-5.447688820776364,0.6372237401974326,0,0.44372931132604343
2017-12-21,6.568033695220947,10.440872192382812,-5.447688820776364,0.6486443143591777,0,0.44372931132604343
2017-12-22,6.759335041046143,10.440872192382812,-5.785003543594918,-0.13930062554086484,0,0.44372931132604343
2017-12-26,6.75295877456665,10.440872192382812,-5.773760504237984,-0.09079220588490819,0,0.44372931132604343
2017-12-27,6.714698314666748,10.440872192382812,-5.706297223358405,0.09637341922197634,0,0.44372931132604343
2017-12-28,6.6955671310424805,10.44654655456543,-5.666889539156678,0.2163742431731662,0,0.44372931132604343
2017-12-29,6.759335041046143,10.44654655456543,-5.779329181412301,-0.05563658053366576,0,0.44372931132604343
2018-01-02,6.854985237121582,10.44654655456543,-5.9479857020319145,-0.45992519008345134,0,0.44372931132604343
2018-01-03,6.823101997375488,10.443731307983398,-5.894582388670628,-0.3095005507404739,0,0.44372931132604343
2018-01-04,6.9187541007995605,10.524242401123047,-5.982731179309241,-0.5265709679788936,0,0.44372931132604343
2018-01-05,7.110054969787598,10.524242401123047,-6.320045061338135,-1.3515902617529882,0,0.44372931132604343
2018-01-08,7.14193868637085,10.524242401123047,-6.376264462071113,-1.4497234813432327,0,0.44372931132604343
2018-01-09,7.173822402954102,10.524242401123047,-6.432483862804091,-1.5484389526245346,0,0.44372931132604343
2018-01-10,7.14193868637085,10.524242401123047,-6.376264462071113,-1.378127166449835,0,0.44372931132604343
2018-01-11,7.110054969787598,10.524242401123047,-6.320045061338135,-1.223395954787025,0,0.44372931132604343
2018-01-12,7.2057061195373535,10.66801929473877,-6.34492636992135,-1.2559778100727004,0,0.44372931132604343
2018-01-16,7.49265718460083,10.758156776428223,-6.760759290880401,-2.1216157644810396,1,0.44372931132604343
2018-01-17,7.403384208679199,10.758156776428223,-6.603347491197045,-1.6979976382397874,1,0.6011411110093992
2018-01-18,7.403384208679199,10.758156776428223,-6.603347491197045,-1.6373798061494165,1,0.6011411110093992
2018-01-19,7.269472122192383,10.758156776428223,-6.3672251673288685,-1.1017862464726305,1,0.8372634348775758
2018-01-22,7.301357269287109,10.699687957763672,-6.481915909095385,-1.3137839500494422,1,0.7225726931110596
2018-01-23,7.320487022399902,10.699687957763672,-6.5156467087455106,-1.3522998478082247,1,0.6888418934609337
2018-01-24,7.403384208679199,10.728922843933105,-6.632581423692162,-1.5757753603601736,1,0.571907178514282
2018-01-25,7.403384208679199,10.758156776428223,-6.603347491197045,-1.492332069478026,1,0.6011411110093992
2018-01-26,7.422514915466309,10.758156776428223,-6.637079972426495,-1.5181951979590838,1,0.5674086297799494
2018-01-29,7.409761905670166,10.875094413757324,-6.4976554155938615,-1.2161150759215689,1,0.7068331866125828
2018-01-30,7.333240509033203,10.816622734069824,-6.42119969273255,-1.0499120201352363,1,0.7832889094738942
2018-01-31,7.11643123626709,10.816622734069824,-6.038907767748292,-0.3215433530812541,0,1.1655808344581526
2018-02-01,7.180200099945068,10.822469711303711,-6.145502114349348,-0.5662722025584961,0,1.1655808344581526
2018-02-02,7.14193868637085,10.822469711303711,-6.078037151890449,-0.4382704580567726,0,1.1655808344581526
2018-02-05,7.14193868637085,10.822469711303711,-6.078037151890449,-0.4448470115310575,0,1.1655808344581526
2018-02-06,7.110054969787598,10.875094413757324,-5.969193048703858,-0.22702611827394176,0,1.1655808344581526
2018-02-07,7.110054969787598,10.875094413757324,-5.969193048703858,-0.2325788187039247,0,1.1655808344581526
2018-02-08,7.110054969787598,10.875094413757324,-5.969193048703858,-0.23380591968627695,0,1.1655808344581526
2018-02-09,7.097301006317139,11.108964920043945,-5.712833941334381,0.30096787835558664,0,1.1655808344581526
2018-02-12,7.014404773712158,11.108964920043945,-5.566666021797619,0.605451629318486,0,1.1655808344581526
2018-02-13,7.008027076721191,11.108964920043945,-5.555420460071701,0.6335168582698365,0,1.1655808344581526
2018-02-14,7.014404773712158,11.108964920043945,-5.566666021797619,0.61783302386231,0,1.1655808344581526
2018-02-15,7.014404773712158,11.108964920043945,-5.566666021797619,0.6170941570581403,0,1.1655808344581526
2018-02-16,7.014404773712158,11.108964920043945,-5.566666021797619,0.60434268455017,0,1.1655808344581526
2018-02-20,7.014404773712158,11.108964920043945,-5.566666021797619,0.6155390317221867,0,1.1655808344581526
2018-02-21,7.110054969787598,11.173280715942383,-5.671006746518799,0.406840835254975,0,1.1655808344581526
2018-02-22,7.2057061195373535,11.173280715942383,-5.839664948717736,0.05645526958016544,0,1.1655808344581526
2018-02-26,7.14193868637085,11.693649291992188,-5.206857571201972,1.394090310206315,0,1.1655808344581526
2018-02-27,7.110054969787598,11.985989570617676,-4.858297891843506,2.071094536702202,-1,1.1655808344581526
2018-02-28,7.014404773712158,11.985989570617676,-4.689641371223889,2.3033229386046163,-1,0.9969243138385355
2018-03-01,7.078171730041504,11.985989570617676,-4.802079331900188,2.0064428827849863,-1,1.1093622745148348
2018-03-02,7.046287536621094,11.693649291992188,-5.038199369003031,1.5189420309132986,-1,1.345482311617678
2018-03-05,7.014404773712158,11.693649291992188,-4.981981649849377,1.5922331395537248,-1,1.2892645924640238
2018-03-06,7.014404773712158,11.693649291992188,-4.981981649849377,1.5654405216608367,-1,1.2892645924640238
2018-03-07,7.046287536621094,11.693649291992188,-5.038199369003031,1.4386271695041488,-1,1.345482311617678
2018-03-08,7.014404773712158,11.693649291992188,-4.981981649849377,1.5141169799846543,-1,1.2892645924640238
2018-03-09,7.078171730041504,11.693649291992188,-5.0944196105256765,1.2930701416481463,-1,1.401702553140323
2018-03-12,7.173822402954102,11.693649291992188,-5.26307697193495,0.9706843113522655,-1,1.5703599145495968
2018-03-13,7.269472122192383,11.693649291992188,-5.431732651764904,0.6553442305846369,-1,1.7390155943795502
2018-03-14,7.282226085662842,11.693649291992188,-5.454221252847759,0.6018241004243746,-1,1.7615041954624058
2018-03-15,7.333240509033203,11.839818000793457,-5.398004426008917,0.7204459996168797,-1,1.705287368623564
2018-03-16,7.365124702453613,11.86905288696289,-5.424989781362125,0.6812264076101837,-1,1.732272723976772
2018-03-19,7.301357269287109,11.86905288696289,-5.312550979896166,0.887655995520197,-1,1.6198339225108125
2018-03-20,7.269472122192383,11.781352043151855,-5.344029900605236,0.8252330948467956,-1,1.6513128432198823
2018-03-21,7.1929521560668945,11.693649291992188,-5.29680777158508,0.9032437272500413,-1,1.6040907141997263
2018-03-22,7.173822402954102,11.693649291992188,-5.26307697193495,0.9544641170217816,-1,1.5703599145495968
2018-03-23,7.173822402954102,11.693649291992188,-5.26307697193495,0.931734491002137,-1,1.5703599145495968
2018-03-26,7.224837303161621,11.635181427001953,-5.411497559677276,0.6529785413414467,-1,1.7187805022919225
2018-03-27,7.2057061195373535,11.635181427001953,-5.377764237658166,0.7004668660122424,-1,1.6850471802728126
2018-03-28,7.173822402954102,11.7659273147583,-5.190798949168837,1.0096084443747182,-1,1.4980818917834835
2018-03-29,7.173822402954102,11.7659273147583,-5.190798949168837,0.9840335513290679,-1,1.4980818917834835
2018-04-02,7.110054969787598,11.635848999023438,-5.208438463437744,0.9257354565868198,-1,1.515721406052391
2018-04-03,7.014404773712158,11.825051307678223,-4.850579634163342,1.4878247575696302,-1,1.1578625767779887
2018-04-04,7.014404773712158,11.825051307678223,-4.850579634163342,1.4321301011419099,-1,1.1578625767779887
2018-04-05,7.059040069580078,11.825051307678223,-4.929283432030864,1.255785752863266,-1,1.236566374645511
2018-04-06,7.110054969787598,11.825051307678223,-5.019236154782959,1.0699809122095278,-1,1.3265190973976058
2018-04-09,7.110054969787598,11.825051307678223,-5.019236154782959,1.0360302090711062,-1,1.3265190973976058
2018-04-10,7.135560989379883,11.884177207946777,-5.005084093521461,1.0258329131477033,-1,1.3123670361361075
2018-04-11,7.135560989379883,11.943302154541016,-4.945959146927223,1.0890889025860564,-1,1.2532420895418692
2018-04-12,7.1929521560668945,11.943302154541016,-5.0471549090362515,0.8881608269127799,-1,1.3544378516508981
2018-04-13,7.1929521560668945,11.943302154541016,-5.0471549090362515,0.86534088865868,-1,1.3544378516508981
2018-04-16,7.1929521560668945,11.943302154541016,-5.0471549090362515,0.8403895524476004,-1,1.3544378516508981
2018-04-17,7.28860330581665,11.943302154541016,-5.215813111235185,0.5117682671127584,-1,1.523096053849832
2018-04-18,7.3842549324035645,11.943302154541016,-5.384472154223786,0.17237845031751614,0,1.691755096838433
2018-04-19,7.49265718460083,11.943302154541016,-5.575613912767608,-0.22633956649137518,0,1.691755096838433
2018-04-20,7.531946182250977,11.884177207946777,-5.704015723541822,-0.5230641328379776,0,1.691755096838433
2018-04-23,7.564551830291748,11.884177207946777,-5.76150807982269,-0.7026558031288317,0,1.691755096838433
2018-04-24,7.538466453552246,11.884177207946777,-5.715512681376602,-0.6707440100893456,0,1.691755096838433
2018-04-25,7.610199451446533,11.884177207946777,-5.8419968741421116,-1.0459400859175936,0,1.691755096838433
2018-04-26,7.69497537612915,11.884177207946777,-5.9914791865254955,-1.485858710486139,0,1.691755096838433
2018-04-27,7.701496124267578,11.884177207946777,-6.002976985149942,-1.5904750690159837,0,1.691755096838433
2018-04-30,7.792792797088623,11.943302154541016,-6.104832149563531,-1.8419413633135453,0,1.691755096838433
2018-05-01,7.792792797088623,11.943302154541016,-6.104832149563531,-1.8499231108598444,0,1.691755096838433
2018-05-02,7.792792797088623,11.943302154541016,-6.104832149563531,-1.8448433237577269,0,1.691755096838433
2018-05-03,7.616720676422119,11.943302154541016,-5.79437056696198,-1.0753753017165406,0,1.691755096838433
2018-05-04,7.434127330780029,11.884177207946777,-5.531535291540564,-0.4122812313946917,0,1.691755096838433
2018-05-07,7.4993391036987305,11.972862243652344,-5.5578358091864,-0.5110696546923756,0,1.691755096838433
2018-05-08,7.597157001495361,12.002426147460938,-5.700750655799737,-0.9282902227970792,0,1.691755096838433
2018-05-09,7.688453197479248,12.002426147460938,-5.861729926017908,-1.357023879120478,0,1.691755096838433
2018-05-10,7.792792797088623,12.120676040649414,-5.927458263455133,-1.495587591900729,0,1.691755096838433
2018-05-11,7.760185718536377,12.120676040649414,-5.869963384805274,-1.3088292525491347,0,1.691755096838433
2018-05-14,7.564551830291748,12.061551094055176,-5.584134193714291,-0.5444326156638618,0,1.691755096838433
2018-05-15,7.597157001495361,12.067463874816895,-5.63571292844378,-0.6778154195179862,0,1.691755096838433
2018-05-16,7.564551830291748,12.067463874816895,-5.578221412952573,-0.5239590239984419,0,1.691755096838433
2018-05-17,7.69497537612915,12.067463874816895,-5.808192519655378,-1.1160910121167233,0,1.691755096838433
2018-05-18,7.818875789642334,11.884177207946777,-6.2099482906555465,-2.0816065603490346,1,1.691755096838433
2018-05-21,7.760185718536377,12.126588821411133,-5.864050604043555,-1.1960590988713045,1,2.037652783450424
2018-05-22,7.747143268585205,12.120676040649414,-5.846966105977064,-1.1153789327983206,1,2.054737281516916
2018-05-23,7.7275800704956055,12.09111499786377,-5.842032071310051,-1.0687437179336101,1,2.0596713161839286
2018-05-24,7.7862701416015625,12.061551094055176,-5.97508204826628,-1.3723585004600352,1,1.9266213392276992
2018-05-25,7.69497537612915,12.120676040649414,-5.754980353822859,-0.7777967010307599,1,2.1467230336711207
2018-05-29,7.597157001495361,11.972862243652344,-5.730314559608331,-0.6870831446908859,1,2.1713888278856484
2018-05-30,7.662367820739746,12.416303634643555,-5.401857040389203,0.20418701908033488,0,2.4998463471047767
2018-05-31,7.564551830291748,12.416303634643555,-5.2293816531259125,0.6864191617144123,0,2.4998463471047767
2018-06-01,7.584115505218506,12.416303634643555,-5.2638775713682335,0.6086513736540922,0,2.4998463471047767
2018-06-04,7.564551830291748,12.416303634643555,-5.2293816531259125,0.7233697800333951,0,2.4998463471047767
2018-06-05,7.505861759185791,12.416303634643555,-5.125895579978277,1.0137877404694309,0,2.4998463471047767
2018-06-06,7.531946182250977,12.416303634643555,-5.171889296845045,0.8787838076015421,0,2.4998463471047767
2018-06-07,7.753665924072266,12.416303634643555,-5.562839673766014,-0.19896159273728717,0,2.4998463471047767
2018-06-08,7.69497537612915,12.339438438415527,-5.5362179560567455,-0.12137500236271202,0,2.4998463471047767
2018-06-11,7.69497537612915,12.859743118286133,-5.01591327618614,1.2852483428933024,0,2.4998463471047767
2018-06-12,7.760185718536377,12.859743118286133,-5.130896307168555,0.9502659502937201,0,2.4998463471047767
2018-06-13,7.760185718536377,12.859743118286133,-5.130896307168555,0.9365936371733087,0,2.4998463471047767
2018-06-14,7.7275800704956055,12.735581398010254,-5.1975656711635665,0.7474060315838177,0,2.4998463471047767
2018-06-15,7.629762172698975,12.735581398010254,-5.025086920741629,1.1864710737347832,0,2.4998463471047767
2018-06-18,7.597157001495361,12.735581398010254,-4.967595405250421,1.309988855446503,0,2.4998463471047767
2018-06-19,7.629762172698975,12.735581398010254,-5.025086920741629,1.1384292178902538,0,2.4998463471047767
2018-06-20,7.564551830291748,12.735581398010254,-4.910103889759213,1.3924315057074401,0,2.4998463471047767
2018-06-21,7.538466453552246,13.598809242248535,-4.000880647074844,3.301071672253251,-1,2.4998463471047767
2018-06-22,7.649325847625732,12.711930274963379,-5.083233962030825,0.7962703015428383,-1,3.5821996620607575
2018-06-25,7.531946182250977,12.711930274963379,-4.8762626565252205,1.2468371565514893,-1,3.3752283565551533
2018-06-26,7.434127330780029,12.711930274963379,-4.703782224523962,1.5880508185126738,-1,3.2027479245538952
2018-06-27,7.316747188568115,12.711930274963379,-4.496810078228691,1.9932092566448403,-1,2.995775778258624
2018-06-28,7.205887317657471,12.711930274963379,-4.301334889768206,2.3163282820289517,-1,2.8003005897981392
2018-06-29,7.205887317657471,12.711930274963379,-4.301334889768206,2.214099379586889,-1,2.8003005897981392
2018-07-02,7.303704261779785,12.711930274963379,-4.473811958610817,1.8013496667202933,-1,2.9727776586407497
2018-07-03,7.492819786071777,12.711930274963379,-4.807272501619906,1.1247391201979375,-1,3.3062382016498386
2018-07-05,7.342832088470459,13.007555961608887,-4.247178949239611,2.1270014885104285,-1,2.746144649269544
2018-07-06,7.336310386657715,13.007555961608887,-4.235679469035841,2.0585318973754063,-1,2.7346451690657734
2018-07-09,7.349353790283203,12.830180168151855,-4.43605422290041,1.6360585380224384,-1,2.9350199229303424
2018-07-10,7.434127330780029,13.007555961608887,-4.408156537878455,1.632448822205364,-1,2.9071222379083874
2018-07-11,7.362395763397217,13.007555961608887,-4.281674867481929,1.7861669837202412,-1,2.7806405675118615
2018-07-12,7.434127330780029,13.007555961608887,-4.408156537878455,1.5148209629267952,-1,2.9071222379083874
2018-07-13,7.401523113250732,13.007555961608887,-4.350666703966567,1.5498794604252049,-1,2.8496324039965
2018-07-16,7.440648555755615,13.211993217468262,-4.215217921433183,1.6959347846673252,-1,2.714183621463116
2018-07-17,7.564551830291748,13.211993217468262,-4.4336920703012055,1.2956506194579804,-1,2.9326577703311383
2018-07-18,7.4993391036987305,13.211993217468262,-4.318704835370482,1.423904567505718,-1,2.8176705354004152
2018-07-19,7.466734409332275,13.091883659362793,-4.381323718774404,1.2783958735352212,-1,2.8802894188043364
2018-07-20,7.434127330780029,13.151938438415527,-4.263774061071814,1.408976014699338,-1,2.762739761101747
2018-07-23,7.531946182250977,13.151938438415527,-4.436254493073072,1.105088153182801,-1,2.935220193103005
2018-07-24,7.531946182250977,13.211993217468262,-4.376199714020338,1.1607769844797613,-1,2.8751654140502705
2018-07-25,7.564551830291748,13.211993217468262,-4.4336920703012055,1.039291423323997,-1,2.9326577703311383
2018-07-26,7.662367820739746,13.211993217468262,-4.606167457564496,0.7403503401739576,-1,3.1051331575944285
2018-07-27,7.69497537612915,13.211993217468262,-4.663663177004011,0.6223223255115671,-1,3.162628877033944
2018-07-30,7.662367820739746,13.211993217468262,-4.606167457564496,0.6906061717276133,-1,3.1051331575944285
2018-07-31,7.655848026275635,12.611449241638184,-5.195215316349451,-0.29738150928255397,0,3.6941810163793836
2018-08-01,7.597157001495361,12.911723136901855,-4.791453666358819,0.35681697890902414,0,3.6941810163793836
2018-08-02,7.558030128479004,12.911723136901855,-4.722462670663845,0.449760183263919,0,3.6941810163793836
2018-08-03,7.558030128479004,12.923731803894043,-4.710454003671657,0.44534488147352574,0,3.6941810163793836
2018-08-06,7.466734409332275,12.923731803894043,-4.549475574243154,0.6971682200154429,0,3.6941810163793836
2018-08-07,7.466734409332275,12.997214317321777,-4.475993060815419,0.7996924145518967,0,3.6941810163793836
2018-08-08,7.466734409332275,13.424351692199707,-4.04885568593749,1.5072874502998008,0,3.6941810163793836
2018-08-09,7.466734409332275,13.424351692199707,-4.04885568593749,1.4551743342976513,0,3.6941810163793836
2018-08-10,7.434127330780029,13.424351692199707,-3.9913608072876343,1.5010261511659155,0,3.6941810163793836
2018-08-13,7.3689165115356445,13.424351692199707,-3.8763769355155517,1.6491923387131664,0,3.6941810163793836
2018-08-14,7.336310386657715,13.424351692199707,-3.8188837384450203,1.7294943509637914,0,3.6941810163793836
2018-08-15,7.336310386657715,13.424351692199707,-3.8188837384450203,1.6843723393416101,0,3.6941810163793836
2018-08-16,7.271099090576172,13.424351692199707,-3.703899025883281,1.8421779961773417,0,3.6941810163793836
2018-08-17,7.271099090576172,13.424351692199707,-3.703899025883281,1.7961815941390102,0,3.6941810163793836
2018-08-20,7.2384934425354,13.424351692199707,-3.64640666960241,1.8736752901223446,0,3.6941810163793836
2018-08-21,7.186323642730713,13.424351692199707,-3.5544175542895573,1.9916234740836087,0,3.6941810163793836
2018-08-22,7.173282146453857,13.424351692199707,-3.5314219570406706,1.9813244627033642,0,3.6941810163793836
2018-08-23,7.173282146453857,13.424351692199707,-3.5314219570406706,1.9046766513426139,0,3.6941810163793836
2018-08-27,7.2384934425354,13.418249130249023,-3.6525092315530934,1.6107178704197558,0,3.6941810163793836
2018-08-28,7.2384934425354,13.430456161499023,-3.6403022003030934,1.577455285970042,0,3.6941810163793836
2018-08-29,7.205887317657471,13.436556816101074,-3.576708348630511,1.6372421281961602,0,3.6941810163793836
2018-08-30,7.205887317657471,13.436556816101074,-3.576708348630511,1.5768811700966698,0,3.6941810163793836
2018-08-31,7.205887317657471,13.436556816101074,-3.576708348630511,1.5227728255636268,0,3.6941810163793836
2018-09-04,7.205887317657471,13.436556816101074,-3.576708348630511,1.4958886985612807,0,3.6941810163793836
2018-09-05,6.847222328186035,13.436556816101074,-2.944287384802962,2.5864604297652143,-1,3.6941810163793836
2018-09-06,6.847222328186035,13.436556816101074,-2.944287384802962,2.4269325559082944,-1,3.6941810163793836
2018-09-07,6.847222328186035,13.436556816101074,-2.944287384802962,2.2986351436530983,-1,3.6941810163793836
2018-09-10,6.749406337738037,13.442656517028809,-2.765712296611941,2.4614932211667866,-1,3.5156059281883625
2018-09-11,6.553771018981934,13.576903343200684,-2.2865088103858593,3.014147193479608,-1,3.036402441962281
2018-09-12,6.586376667022705,13.576903343200684,-2.344001166666729,2.7093890840137966,-1,3.0938947982431504
2018-09-13,6.651587963104248,13.119255065917969,-2.9166341565111864,1.756859385149577,-1,3.666527788087608
2018-09-14,6.618982315063477,13.119255065917969,-2.859141800230315,1.7720878228232815,-1,3.6090354318067366
2018-09-17,6.592897415161133,13.271803855895996,-2.6605984525958615,1.9742753606034948,-1,3.410492084172283
2018-09-18,6.586376667022705,13.271803855895996,-2.6491006539714164,1.8963839374654816,-1,3.398994285547838
2018-09-19,6.618982315063477,13.271803855895996,-2.7065930102522877,1.7487192649672587,-1,3.4564866418287092
2018-09-20,6.586376667022705,13.302311897277832,-2.6185926125895804,1.7962783690556534,-1,3.368486244166002
2018-09-21,6.658109664916992,13.302311897277832,-2.7450768053550902,1.557354466873912,-1,3.4949704369315118
2018-09-24,6.6907148361206055,13.698944091796875,-2.405936126327255,1.9268963948351718,-1,3.1558297579036765
2018-09-25,6.788532733917236,13.424351692199707,-2.8530072763463608,1.277572720669552,-1,3.6029009079227823
2018-09-26,6.81461763381958,13.424351692199707,-2.8990018340027817,1.175200365932902,-1,3.648895465579203
2018-09-27,6.847222328186035,13.271803855895996,-3.10904034500804,0.8678152861207437,-1,3.8589339765844617
2018-09-28,6.879829406738281,13.729451179504395,-2.708887900049497,1.3520889431540695,-1,3.4587815316259185
2018-10-01,6.879829406738281,13.723350524902344,-2.7149885546515478,1.2963296876240034,-1,3.4648821862279693
2018-10-02,6.912435054779053,13.485372543334961,-3.0104588924998055,0.8801308746673973,-1,3.760352524076227
2018-10-03,6.879829406738281,13.66843318939209,-2.7699058901618017,1.1545622610599848,-1,3.519799521738223
2018-10-04,6.847222328186035,13.66843318939209,-2.7124110115119464,1.1879333230436009,-1,3.462304643088368
2018-10-05,6.782010555267334,13.75996208190918,-2.5058965656434538,1.402055723375456,-1,3.2557901972198753
2018-10-08,6.782010555267334,13.75996208190918,-2.5058965656434538,1.3523888699725777,-1,3.2557901972198753
2018-10-09,6.749406337738037,13.729451179504395,-2.478917634136355,1.3376569700916159,-1,3.2288112657127765
2018-10-10,6.6841936111450195,13.424351692199707,-2.669029886510316,1.0607041497353824,-1,3.4189235180867374
2018-10-11,6.586376667022705,13.424351692199707,-2.4965528176677054,1.235820045204713,-1,3.246446449244127
2018-10-12,6.553771018981934,13.424351692199707,-2.439060461386836,1.2635232195125332,-1,3.1889540929632574
2018-10-15,6.553771018981934,13.729451179504395,-2.1339609740821484,1.5834013658593638,-1,2.88385460565857
2018-10-16,6.553771018981934,13.424351692199707,-2.439060461386836,1.1642280189492837,-1,3.1889540929632574
2018-10-17,6.521164417266846,13.619294166564941,-2.1866239491614063,1.4267601429803873,-1,2.936517580737828
2018-10-18,6.488559246063232,13.619294166564941,-2.1291324336701987,1.445735720364315,-1,2.87902606524662
2018-10-19,6.534207820892334,13.619294166564941,-2.2096229095689424,1.3037275124650396,-1,2.959516541145364
2018-10-22,6.488559246063232,13.619294166564941,-2.1291324336701987,1.3628198693499738,-1,2.87902606524662
2018-10-23,6.488559246063232,13.433577537536621,-2.314849062698519,1.1025697635532128,-1,3.0647426942749405
2018-10-24,6.495080947875977,13.185954093933105,-2.5739719865058017,0.7491926185407777,-1,3.3238656180822232
2018-10-25,6.495080947875977,13.185954093933105,-2.5739719865058017,0.7352429944742475,-1,3.3238656180822232
2018-10-26,6.455953121185303,12.56689453125,-3.124038871914607,-0.0633898002309239,0,3.8739325034910284
2018-10-29,6.423347473144531,12.56689453125,-3.0665465156337373,-0.02124011132043329,0,3.8739325034910284
