,Aceite_Soya,Harina_Trigo,Arroz,Maiz
2017-04-25,5.767981086074493,4.0454394091798145,2.8841294452905752,1.620818136074958
2017-04-26,5.7763660156569285,4.1025564901621285,2.8834765106655835,1.6072872119532804
2017-04-27,5.76157587538533,4.449808703759005,2.893913473999097,1.5243966706775673
2017-04-28,5.744073948644719,4.605067308851754,2.8872636764303183,1.5254193229616146
2017-05-01,5.7534599628754926,4.444583224833287,2.878913103638027,1.5123246131872659
2017-05-02,5.712970217927714,4.413840798278384,2.8808567734225803,1.5759851490380477
2017-05-03,5.673000294576772,4.372643694777226,2.8768142436264705,1.561916398560255
2017-05-04,5.655491327772378,4.0828853913821,2.8855861409386327,1.632095773696628
2017-05-05,5.649266073295865,3.946012075714542,2.8814392561446414,1.7041368908503551
2017-05-08,5.660555142151383,3.8919964911857092,2.882906907141051,1.7286091104312649
2017-05-09,5.70264716119759,3.631888525175867,2.8925058899847835,1.7093122724786254
2017-05-10,5.7281961618181345,3.7117925137649355,2.8841699804697067,1.7004264709397363
2017-05-11,5.721131428238967,3.732186466651291,2.8782940916439936,1.6090017510302497
2017-05-12,5.72384102425035,3.544542146111327,2.885930673032267,1.6162493993631855
2017-05-15,5.697414338115419,3.674190131442379,2.8835102041171856,1.5767718171056966
2017-05-16,5.696522341517893,3.8450343404413077,2.886360543508576,1.626869636350989
2017-05-17,5.689416343494614,3.922919623421562,2.898599959852839,1.7718957620709908
2017-05-18,5.6946447862423755,3.908466982625443,2.885872620919313,1.7618132175131898
2017-05-19,5.673458943209563,4.034692699515775,2.87209566086375,1.624770297117159
2017-05-22,5.685733196791042,4.171836637603333,2.8610238265791472,1.6056167500446996
2017-05-23,5.725077966592789,4.240184586298843,2.869059029345101,1.622531848683505
2017-05-24,5.7190641140446505,4.100605734495254,2.8767010282343763,1.6353937429870606
2017-05-25,5.733111870663479,4.165807495846461,2.868125009074029,1.6000150212654234
2017-05-26,5.751147804131986,4.383692644886728,2.8702412398476036,1.6249273363621846
2017-05-29,5.74406464374825,4.261715791186741,2.8820963075094888,1.5754346660904037
2017-05-30,5.749474211468596,4.633582720153284,2.8940158362205843,1.5559008978287108
2017-05-31,5.746355969566869,4.488539027917076,2.8951311048335366,1.6106174851717043
2017-06-01,5.746943481157431,4.464087916064876,2.8835634425989296,1.5645892966117902
2017-06-02,5.728948595296232,4.314291943637289,2.885937269657683,1.6074899674502248
2017-06-05,5.729723714692734,4.343762280086102,2.8845680909294353,1.5499030168083123
2017-06-06,5.74263629142088,4.042478870347305,2.881477744968852,1.6570089847484968
2017-06-07,5.783609019810868,3.9878148899659123,2.876513346303687,1.6144274359331383
2017-06-08,5.811932308447637,3.8533367631296938,2.884109308678754,1.614465775268811
2017-06-09,5.8754069992704006,3.9359311634706113,2.8809754113296524,1.6432934615229198
2017-06-12,5.857667375138438,4.132039005461126,2.8792623719311683,1.6167190126954574
2017-06-13,5.881869756071966,4.263099624060144,2.884776278333415,1.6362165864821367
2017-06-14,5.88439728287602,3.87927682763641,2.8810101146289244,1.6706697960932584
2017-06-15,5.946066970665783,4.274591522525977,2.8774445179466226,1.7158856200290704
2017-06-16,5.924132531349132,4.321952949919268,2.8862415519925175,1.7453437138107424
2017-06-19,5.898500108406394,4.179340239628536,2.8877300001819943,1.7149227187830727
2017-06-20,5.879772993480266,4.213078181359118,2.9001545575325998,1.7019113696487278
2017-06-21,5.821401092363615,4.235573554073136,2.893224807119159,1.8107902827101219
2017-06-22,5.8070801305075115,4.12346689048325,2.8907192015275354,1.821491329378414
2017-06-23,5.7864973900706875,4.166995425256513,2.8954530301326615,1.7307494332263251
2017-06-26,5.789382632041428,4.077518695431201,2.8986080384717976,1.7197397823165705
2017-06-27,5.798816979565948,4.0346824120624145,2.8996911645292975,1.6931530470449783
2017-06-28,5.849579945502037,3.9626232711273963,2.9067209779256418,1.67962073069432
2017-06-29,5.878889998152769,3.782013785468696,2.9001477537002573,1.6102072316116383
2017-06-30,5.865530503546665,3.8574624326019973,2.9025446926128953,1.6061270879745724
2017-07-03,5.836446087182602,3.990560075248639,2.901542950495247,1.7141719509791884
2017-07-04,5.848536579298261,4.109172450129657,2.8920853069120547,1.7242154908121683
2017-07-05,5.808577715329074,4.255284829656433,2.8916273344002437,1.5849300286149992
2017-07-06,5.858811304617432,4.324129928185596,2.8893321101270324,1.6566556315619076
2017-07-07,5.892348656229314,4.235058957576422,2.884069185436848,1.7082306657908715
2017-07-10,5.87615578559467,4.3809060322371876,2.875324448398806,1.6720004048150638
2017-07-11,5.826351446235766,4.124859982742271,2.883926527575566,1.7054243728350513
2017-07-12,5.862452227586841,4.003195185974242,2.8886790641592723,1.649034934506687
2017-07-13,5.8601845753991,3.881288692935086,2.882062320704195,1.6215111257188066
2017-07-14,5.895741771152483,4.108094725126278,2.8901424424583966,1.7061382821734796
2017-07-17,5.849571489191405,4.275199880677471,2.8817756422992256,1.6724037335745898
2017-07-18,5.833645686521753,4.3543081593569966,2.884762781687627,1.5757393898379009
2017-07-19,5.83298359203902,4.533459712329095,2.88517955900451,1.586807499770508
2017-07-20,5.834131897577531,4.344983744164464,2.8858479113188507,1.5953773879378126
2017-07-21,5.825906130235484,4.3938899069533095,2.8880986817299927,1.6675152210860045
2017-07-24,5.8469514765032455,4.361475899440004,2.897055373354691,1.6641811280362482
2017-07-25,5.814506988926611,4.491194672767167,2.8945987133635422,1.6438353881561452
2017-07-26,5.812928398537158,4.441732637798536,2.9031172988137888,1.697589145326542
2017-07-27,5.818639367892134,4.353315806750968,2.8975456566886613,1.6930046589736487
2017-07-28,5.83081304757216,4.4402336493407155,2.892360467457752,1.6433841252101122
2017-07-31,5.853148446118645,4.582335181439719,2.893308169988393,1.7037470638412782
2017-08-01,5.825685081607312,4.416405066525341,2.8952885967345052,1.7019571813160541
2017-08-02,5.780810149702143,4.374980773291478,2.89916507658121,1.6891897025143803
2017-08-03,5.81470285421082,4.1876605107519,2.8842172183528505,1.6815339365530664
2017-08-04,5.826822678175855,3.7999083234003415,2.8873312339864445,1.620754898086465
2017-08-07,5.807021096813626,3.879008415846666,2.8870044204684673,1.602968879657117
2017-08-08,5.852177647266795,4.0301649526331085,2.8844285277188626,1.611616154699674
2017-08-09,5.856694191736362,4.10193327796449,2.87682099669554,1.6055629163145422
2017-08-10,5.891332589424507,3.8203900029871227,2.885799618486921,1.6829132740844124
2017-08-11,5.890587382159289,3.818536777122653,2.886327779031704,1.6865669382377242
2017-08-14,5.952112717702406,3.5552167622569306,2.8828712850167717,1.7194760504347675
2017-08-15,6.005764194757203,3.8535750707022878,2.8776345344834007,1.696960569199274
2017-08-16,5.998520904779063,3.7378101369073002,2.877050271700624,1.7340187539460226
2017-08-17,6.026937911682296,4.004196193238037,2.8820398361007435,1.7358445426327613
2017-08-18,6.042419035356829,4.1995841753352,2.879151096179898,1.7138689314611297
2017-08-21,6.083982924006559,4.074148697778431,2.878702030029445,1.6935636945839876
2017-08-22,6.057739786918308,3.9159768521625997,2.8815695581460825,1.635393405634993
2017-08-23,6.078056125487044,4.0230846847202,2.8805379992316418,1.6597148568325268
2017-08-24,6.1122509374170395,3.9311795964692764,2.885346717834713,1.6592728414894957
2017-08-25,6.060543770182002,3.9819601995807,2.8855240067210675,1.637022068764786
2017-08-28,6.028062979993406,3.936893840515603,2.8806007341638913,1.6946217558416605
2017-08-29,5.967389418468167,3.693435213304741,2.8737476841736544,1.6193637764225322
2017-08-30,5.9600983031832,3.4387141712657217,2.8584729316205766,1.5962400037868907
2017-08-31,5.9807228338805585,3.568284968643812,2.847365306579217,1.6512536621657157
2017-09-01,6.025032496110341,3.5773557066145876,2.8429768753764173,1.6570542616542774
2017-09-04,6.026767016239189,3.5787874377012483,2.842587855643907,1.6479186193642077
2017-09-05,6.0742315212323215,3.773456105061619,2.841446059258741,1.6541938532426292
2017-09-06,6.036602867311041,4.011296693731866,2.8345519411664006,1.6510023436310668
2017-09-07,5.9868803880267185,3.9911628254642686,2.8338578572961355,1.5695770484015323
2017-09-08,5.981917766758995,3.971681568884763,2.8366916592607594,1.5677199668627206
2017-09-11,5.997631018723598,4.094673340789785,2.841934675928798,1.6620846402658538
2017-09-12,6.000484451528239,3.9024320858348354,2.8278514571698334,1.613060264291329
2017-09-13,5.938636613792133,3.9697942224847886,2.833137687095321,1.5984402842704613
2017-09-14,5.938209682335715,4.096324312434366,2.8243784796834612,1.5721096978855353
2017-09-15,5.900428905716058,4.223325097956198,2.823986295889881,1.5813215306899944
2017-09-18,5.920523459939965,3.9195153133642457,2.8292873771667324,1.5652191517741851
2017-09-19,5.932123411983427,3.8455846508340574,2.8206773314896134,1.598213194673616
2017-09-20,5.905340095059502,3.755815248561901,2.8192417222644592,1.6090342481830249
2017-09-21,5.8894167850523615,3.8270500032388135,2.826063715653723,1.6458573694231833
2017-09-22,5.8584000284264555,3.9465677456338435,2.810112126768395,1.5776372685042954
2017-09-25,5.854960186921069,4.22900812865348,2.8134736102523803,1.5688852921899248
2017-09-26,5.88037862261684,4.157126908808356,2.8046140409135747,1.5657729560433622
2017-09-27,5.852932367755255,4.08230648876084,2.8120454612571546,1.6002476706571096
2017-09-28,5.865899949325652,4.300730327404727,2.802219415400752,1.5599464234677196
2017-09-29,5.853053545411127,4.3452358795388015,2.796199723632072,1.6116947535059167
2017-10-02,5.834756929269069,4.55653401320444,2.783255465910633,1.6609529010859783
2017-10-03,5.830873633339206,4.57186375517503,2.7807923892581794,1.5920471277261767
2017-10-04,5.802990796011592,4.3213600496278515,2.7784908254139964,1.5638661414467903
2017-10-05,5.7892097474589965,4.086076536488734,2.7841982123974325,1.548148913918336
2017-10-06,5.7575658133380525,3.8512473159726275,2.7767794173202947,1.683630723181684
2017-10-09,5.812762006476418,4.01437466723304,2.784168900981076,1.6381472678366724
2017-10-10,5.815938607013019,4.240589647261123,2.778989207296584,1.7076561678022064
2017-10-11,5.79801954474687,4.56366895858944,2.7630365883447334,1.6089907391531786
2017-10-12,5.801569242692124,4.681669977445758,2.7640756375346407,1.5545236554172135
2017-10-13,5.800922332938228,4.848557784174925,2.7628764123568605,1.5313970006830824
2017-10-16,5.797293612323277,4.662751316821177,2.7603699478798096,1.501097874540144
2017-10-17,5.813099328081996,4.407505288105289,2.763329322056346,1.5108404507219524
2017-10-18,5.834829750076348,4.547123112217039,2.7612054921444784,1.4930238088563064
2017-10-19,5.822047558442534,4.584704354617697,2.764413894795045,1.4754565017462697
2017-10-20,5.80595642817299,4.559742367845845,2.762405111579937,1.5551551720543528
2017-10-23,5.801249376094402,4.591594806061001,2.756470176061337,1.6168032924273192
2017-10-24,5.743390017796781,4.592972571471993,2.756433358437427,1.653120261734515
2017-10-25,5.700434043489453,4.776348947499056,2.7611286517272497,1.658229530873543
2017-10-26,5.735247459021939,4.9680010793983325,2.7591859480385357,1.6421587255430403
2017-10-27,5.7818764251402825,4.995642045214693,2.743700224065177,1.5921339343275116
2017-10-30,5.777098245887178,5.066896316046497,2.7357080941640337,1.534325174981052
2017-10-31,5.7930368308428815,5.068986028748202,2.7367782140125225,1.5598912189471805
2017-11-01,5.805536057114819,4.876365405429469,2.7431572715130876,1.5102865040218374
2017-11-02,5.889288194207407,4.96973753767236,2.7318697540514174,1.47610745095488
2017-11-03,5.9231373572061035,4.625617373518057,2.739689806183075,1.5491495758597715
2017-11-06,5.918540721346793,4.779624966078893,2.7358374302575217,1.644630055156442
2017-11-07,5.895981845642063,4.491335036255522,2.7383796733235775,1.6459086302504276
2017-11-08,5.855826447889717,4.505958930667761,2.727232365069189,1.6722392146608716
2017-11-09,5.860219747188372,4.329233144981748,2.730293905207085,1.6274729468567752
2017-11-10,5.838166522815317,4.413078320701494,2.723129671978484,1.5445406482709647
2017-11-13,5.800904265953576,4.379262484729658,2.7351565402351246,1.5782066387070415
2017-11-14,5.782495929672445,4.089970201167017,2.752050571992201,1.6094825582012329
2017-11-15,5.752910014769199,4.171175836268336,2.7525862599431554,1.6010583858404548
2017-11-16,5.80021074090332,4.095955711001186,2.7408689973386395,1.5751474246340151
2017-11-17,5.820803165119082,4.267665637500304,2.7454946811805545,1.6189129922763565
2017-11-20,5.821013860023055,4.267098754067678,2.749840835749176,1.5625591785401225
2017-11-21,5.861363701500499,4.344834443393689,2.755734607400588,1.5280616315428253
2017-11-22,5.862853373173158,4.173339150435958,2.7468070436763417,1.48864104186969
2017-11-23,5.84250531687514,4.0825107541265275,2.751676637401673,1.5143592440102345
2017-11-24,5.8828897206428366,4.039245481554142,2.7531056282154305,1.480720238552801
2017-11-27,5.900517981674994,4.213195535727119,2.7434634298804084,1.468352204148715
2017-11-28,5.871028161888581,4.50630290741949,2.748680500850591,1.4622472170144478
2017-11-29,5.865479553861931,4.33435302735124,2.756450214931975,1.4798170199743488
2017-11-30,5.843193182689381,4.511257072375424,2.7680580055452966,1.4406903692405884
2017-12-01,5.80579180914309,4.099409327498188,2.7603798102851873,1.4769562879095106
2017-12-04,5.833457656082863,3.9324360124484152,2.762879353209147,1.5569049199045262
2017-12-05,5.889919782165839,3.8343078361895464,2.780167286374211,1.572206849866198
2017-12-06,5.850205158959654,3.671745679591404,2.771637548328074,1.6435927018436411
2017-12-07,5.8650680700151305,3.5123060030581197,2.7820364617037088,1.6941927851208247
2017-12-08,5.844709795428176,3.6512541405106247,2.7733983365337354,1.6975565629367604
2017-12-11,5.829601108838818,3.685091051530284,2.773667751814901,1.6729967947693594
2017-12-12,5.820375185429938,3.8052991493404167,2.77103529419357,1.6480477567602412
2017-12-13,5.799637645308449,3.960314045602586,2.782515779721633,1.6720963699906493
2017-12-14,5.7983182274525005,4.03693635484903,2.7818217977382966,1.630982404713112
2017-12-15,5.772644941984249,4.164316185726653,2.772596061327398,1.524966661507284
2017-12-18,5.781720542886632,4.164994432637449,2.7830533495635,1.56585062295553
2017-12-19,5.782054522019044,3.981649487529867,2.791783762310509,1.523096869406415
2017-12-20,5.777156901245926,4.1852129648801935,2.799238008395218,1.4983786110506516
2017-12-21,5.751918136722671,4.088945768626848,2.7960446930053218,1.5182746131824802
2017-12-22,5.7361870011682585,3.9524665331130193,2.796414941992365,1.529974784242023
2017-12-25,5.75823920143773,3.96283533100538,2.7954850164641605,1.4805410545010438
2017-12-26,5.772761103212279,3.855764676586848,2.792593676671977,1.5115848915883667
2017-12-27,5.7410981545579,3.828910242501711,2.798236593775407,1.5810311728482622
2017-12-28,5.743767669237649,3.9304183960643733,2.804529347156777,1.5314874172287567
2017-12-29,5.763019055596916,4.0267963938262445,2.786824083289718,1.5962313942828263
2018-01-01,5.717881777617144,3.8987648148460305,2.7935120651291254,1.5210613670914603
2018-01-02,5.740123069223531,3.866738585432808,2.790659320966123,1.635774601961055
2018-01-03,5.723194046922404,4.077177181433871,2.7911565083825125,1.6019863836659274
2018-01-04,5.738630029871209,4.181935773356861,2.787099205085639,1.6024829559085858
2018-01-05,5.720210398903528,4.546197041724156,2.7874200177926483,1.5117457768102616
2018-01-08,5.672416564606146,4.711667931925521,2.786436886919622,1.5306420049477938
2018-01-09,5.629671334442996,4.854985589349712,2.7836744463727348,1.5564285324410745
2018-01-10,5.632788490313413,4.515932217106187,2.780504295788981,1.5591924471786966
2018-01-11,5.644907980025474,4.620742436169006,2.7812277223892576,1.5398887598816176
2018-01-12,5.618365701371161,4.552860221403336,2.7856248898487923,1.5083121420044496
2018-01-15,5.637132519990209,4.41688924596303,2.7793684590924626,1.5774524239048267
2018-01-16,5.59072888212486,4.408761504027564,2.7789791417293803,1.582927232569965
2018-01-17,5.590645144954705,4.5521583104640735,2.775593664652303,1.6607049668282872
2018-01-18,5.556644054391866,4.5899196092630365,2.786233365341564,1.6226756398073705
2018-01-19,5.5388039206377195,4.378531513815502,2.79910892865473,1.599514683405252
2018-01-22,5.539853499657847,4.486694586841071,2.8006576716501494,1.6364545831257036
2018-01-23,5.519616586111458,4.332088155445488,2.8083153056706895,1.5522558627750271
2018-01-24,5.511902881029246,4.349233487816467,2.8057353918991024,1.5047491335404886
2018-01-25,5.5362746711488935,4.282980498629446,2.8168774276468658,1.580959267711176
2018-01-26,5.5215285059404,4.230108835048863,2.8154408874163788,1.5288539071017402
2018-01-29,5.542591745186127,4.361671385442889,2.8124797236819195,1.460021840268776
2018-01-30,5.510284308860021,4.15507862240696,2.8127719973959255,1.5794078063302794
2018-01-31,5.524277522923826,4.498455231927681,2.792125890842851,1.508646686453645
2018-02-01,5.562394105153837,4.156123017991787,2.7795819792707586,1.5292735042300918
2018-02-02,5.502570809986981,4.046950840756817,2.7786267390674375,1.5438200063640761
2018-02-05,5.482951164843527,4.117863743839143,2.7794078140823064,1.426884817691596
2018-02-06,5.495570416582024,4.225297533250997,2.785461808988253,1.4501848195513836
2018-02-07,5.489415927831908,4.200747057932991,2.7770847402410275,1.4950992436408759
2018-02-08,5.501891350309668,4.1912432081039865,2.7775221140991357,1.5267376452979244
2018-02-09,5.490987782073323,4.255994058359899,2.7779521155594007,1.5804879162786314
2018-02-12,5.490225892594184,4.206863023735395,2.779955879453841,1.5615097649541123
2018-02-13,5.482439578101407,4.441603714955318,2.7743988668837645,1.5976184305504555
2018-02-14,5.517825879796543,4.569179385202463,2.777800075634768,1.5627042325995133
2018-02-15,5.525871574858054,4.683852499005665,2.782276676315418,1.5024399609207355
2018-02-16,5.533354111364216,4.447754664160319,2.778221486247838,1.4600568281508741
2018-02-19,5.524048436871496,4.398876988443514,2.780662958764973,1.4229928714902063
2018-02-20,5.505767587057443,4.315185446842449,2.773695432529085,1.4989636070121233
2018-02-21,5.494794919572128,4.126186932005605,2.771699205395664,1.4482139015682707
2018-02-22,5.506370885156055,4.195125109652154,2.7869065303590808,1.4933596280208519
2018-02-23,5.497727071966118,4.101668466086997,2.790405525822748,1.503059819570326
2018-02-26,5.50358725665605,4.221315281082314,2.803196729717979,1.521042396933353
2018-02-27,5.5593228251701365,4.053675712687691,2.799883672653591,1.5984913126918099
2018-02-28,5.580997565181003,4.3657579671272755,2.8104917545260824,1.577798977448423
2018-03-01,5.573285721086829,4.190256969772424,2.813389220027669,1.6078215821793562
2018-03-02,5.603954248612057,4.236035692656457,2.822634850305327,1.6091134131143203
2018-03-05,5.592522637780524,4.365300898202776,2.812631030094208,1.5966448091202647
2018-03-06,5.5363151181651045,4.23224574115592,2.8167597411834366,1.7115066803991255
2018-03-07,5.511466711259783,4.366466354151819,2.830371885037811,1.615285540173086
2018-03-08,5.464509462471568,4.122886296845637,2.8315874114052013,1.6735000522491763
2018-03-09,5.455221616729108,4.372491547115249,2.8347904339517047,1.6877047389353261
2018-03-12,5.45622385164073,4.349793937023219,2.8348452634378978,1.6459839168216768
2018-03-13,5.497560293130158,4.236388335325612,2.831100954774699,1.716347739119115
2018-03-14,5.505974588621853,4.181055217610288,2.825445122972018,1.5909761393240995
2018-03-15,5.500516666053572,4.316736976030563,2.8393992748657886,1.5758238633266244
2018-03-16,5.528693280482939,4.2078943719052875,2.841977117533074,1.5250424764094075
2018-03-19,5.46832992709023,4.065258187246678,2.8423329893634985,1.5640933913379305
2018-03-20,5.478163272990353,4.04407687176775,2.8507181344622854,1.5265513160307047
2018-03-21,5.5011038497525115,3.8781121324181105,2.847392072570169,1.5646151613181196
2018-03-22,5.463249791685267,4.198253554878196,2.8375254818879414,1.5623800651332131
2018-03-23,5.497631044327122,4.109557050973497,2.829446616793107,1.5508160643525588
2018-03-26,5.507831040932918,4.259540454828005,2.8212118100069685,1.5753806392507224
2018-03-27,5.498158328914268,4.282914779780315,2.820394083663411,1.5669164454198259
2018-03-28,5.515207582253685,4.109553841381016,2.8192317984214625,1.5243721328092115
2018-03-29,5.57882424183378,4.133634698848255,2.810945131583779,1.676244905359518
2018-03-30,5.586592834740396,4.275288416796534,2.80499983440412,1.6256685924645513
2018-04-02,5.592300709651601,4.235667615326514,2.81290555857625,1.5183738806606029
2018-04-03,5.577486055927014,4.43425512298225,2.8159096242829373,1.4994259133630115
2018-04-04,5.554773799136932,4.582318288322717,2.831959064673038,1.4713268894855671
2018-04-05,5.575618754427399,4.709457458720701,2.82147980917701,1.5396981561730485
2018-04-06,5.553057552007277,4.553702484114767,2.8136345371167684,1.5665589445842767
2018-04-09,5.558160340646079,4.31936012874173,2.8143360592033964,1.5942479448059792
2018-04-10,5.544860724203907,4.196046303062905,2.819337816674718,1.5769390185031962
2018-04-11,5.557973019373302,4.231733097221112,2.805879152304872,1.5645335593911687
2018-04-12,5.567456261789165,4.3228515895710995,2.8223934700329147,1.559822189994345
2018-04-13,5.5975994053486255,3.9563937248061203,2.819528060781989,1.5634118025076509
2018-04-16,5.579342811655686,3.9793255535757908,2.808835494967569,1.6044824134236804
2018-04-17,5.571213612514708,4.028290861208212,2.815540429745353,1.6221932783088049
2018-04-18,5.546013390325316,3.996989464176865,2.810932376048678,1.6377774900214745
2018-04-19,5.537298716446842,4.230310736031791,2.812005028249531,1.6486400627158995
2018-04-20,5.546688410745749,4.299501034875817,2.797676372765562,1.6708289153360945
2018-04-23,5.563147199529137,4.5214255877668545,2.808959724580265,1.669996252161289
2018-04-24,5.540393251269701,4.435867245027084,2.800180771519861,1.6625416018250243
2018-04-25,5.5625990033255235,4.580056329878481,2.797378350389291,1.7029460244111725
2018-04-26,5.5966972151583505,4.84850960126434,2.8134510980257836,1.64352917235061
2018-04-27,5.606863039378961,5.025948587947238,2.817666016464702,1.590210641369053
2018-04-30,5.657636355056265,4.72414578086704,2.8199932130087877,1.5346952414475337
2018-05-01,5.635749315292716,4.6070881906631165,2.8152830626930787,1.5508090888949817
2018-05-02,5.597687381514509,4.484731723202824,2.8048115050123434,1.4720239151590508
2018-05-03,5.552534633034863,4.525014132195551,2.8133202673366036,1.5203288984382388
2018-05-04,5.595851260589146,4.620893015189541,2.7984133384022813,1.5277297909866616
2018-05-07,5.615367528444738,4.423160241517613,2.796395205181648,1.5946470160049402
2018-05-08,5.611764289017791,4.407647801747436,2.7983531972639453,1.5618726348791618
2018-05-09,5.619307372070808,4.044697262359254,2.8062629610689314,1.5612061182119574
2018-05-10,5.589464334773988,4.297278066119972,2.800378004916307,1.6164564280561853
2018-05-11,5.657276452185487,4.216375705673234,2.8120745355098777,1.6847786196435117
2018-05-14,5.66275306997935,4.227474251567278,2.816413994256877,1.630161966707462
2018-05-15,5.664516870286858,4.174975451924221,2.812345913316966,1.6297770233375675
2018-05-16,5.684925858930261,4.381984630117054,2.812228428823578,1.6393022452579409
2018-05-17,5.69956491979451,3.898293280942023,2.8287156853203332,1.6565574895406856
2018-05-18,5.709473508851889,3.936386503288943,2.8235950294320067,1.6254827210400709
2018-05-21,5.689909480806341,3.949211328337352,2.829109852571866,1.6819898982283894
2018-05-22,5.705057204418637,3.913583005653364,2.8124197491416596,1.5607699071792582
2018-05-23,5.757482185473691,4.246331548425127,2.816499380406799,1.5494324822722125
2018-05-24,5.798518526412618,4.108226754932095,2.817429622053945,1.5825387259447248
2018-05-25,5.844456816934272,4.266674318566703,2.822314734251396,1.6070837269361153
2018-05-28,5.828591575677736,4.323793145491875,2.823017230954502,1.6675199372339076
2018-05-29,5.804692451475267,4.533278732204571,2.812430449317918,1.700046277578054
2018-05-30,5.803272705017071,4.380276800672539,2.8131695747692254,1.6573568634964317
2018-05-31,5.804260865784088,4.239316883382007,2.8255105599676194,1.710081632956411
2018-06-01,5.8341734504918925,4.439429006937612,2.824983142529335,1.6414512532610541
2018-06-04,5.788119194680322,4.481364475881297,2.8246398128380408,1.6758757286714683
2018-06-05,5.832317985150513,4.197521635241188,2.810262428617875,1.7397528595472962
2018-06-06,5.828822435931632,4.114780223651426,2.811686543529731,1.764484537267427
2018-06-07,5.818081049239961,4.193904774263149,2.8159392160578425,1.7218691871582426
2018-06-08,5.794286655685707,4.338733315222107,2.8165584946380466,1.6666800026647215
2018-06-11,5.751367645589415,4.201488699093868,2.8076603734038286,1.5683931439553658
2018-06-12,5.775039816253704,3.7489623614881364,2.80061117435636,1.5841857150909149
2018-06-13,5.7797105377043,3.8872869902824423,2.80818835617566,1.5318035757675106
2018-06-14,5.742121719455306,3.7334081714792355,2.796131296792168,1.5023938598826045
2018-06-15,5.707902238023876,3.489698281341324,2.79611651179023,1.4652240204348768
2018-06-18,5.703291864715676,3.1879193254211993,2.793371932388289,1.470721104063364
2018-06-19,5.749124677543858,3.4167090694200315,2.7940773169473028,1.4903015490699671
2018-06-20,5.740478224137686,3.5228259647791558,2.800966751969449,1.5284329713202345
2018-06-21,5.698178711254033,3.560435722781187,2.8010593291903056,1.5093708091855083
2018-06-22,5.689436327471166,3.840320432641861,2.7981572950989544,1.5719409650408458
2018-06-25,5.680664422133935,3.982910451908756,2.793814225254511,1.557862533886002
2018-06-26,5.60721938014393,4.259597205210653,2.7956769155687096,1.529998387223891
2018-06-27,5.603055647838412,4.0215348746317385,2.789606944358694,1.553092816527124
2018-06-28,5.5973309156529405,4.035993117488128,2.7835349169614143,1.6493261249548157
2018-06-29,5.618544043428962,3.8067004450316526,2.790803354425204,1.650291953858924
2018-07-02,5.667025914868412,3.829090332283406,2.7872852562093864,1.6143764002016536
2018-07-03,5.701673201179128,3.8439700075651357,2.784238932970491,1.533835765883519
2018-07-04,5.695938214925756,3.9856417096350785,2.7847352804019696,1.5331860654115312
2018-07-05,5.668554998031597,4.014565564266179,2.7829827013272026,1.5519145906166885
2018-07-06,5.737957025405977,4.1584791045023515,2.7843576133545205,1.5404695495138896
2018-07-09,5.742009789737697,4.288099530048033,2.784650343027589,1.471515591592802
2018-07-10,5.740345347972362,4.667367279371125,2.7899384181245557,1.4648319726032712
2018-07-11,5.742184266934539,4.55656426277974,2.7814490659542135,1.5545256345950753
2018-07-12,5.74850151548735,4.3522063118831396,2.7969825310591374,1.6341221390273721
2018-07-13,5.746250673551746,4.381152339350396,2.7967163982394427,1.5776135051528188
2018-07-16,5.728213888776631,4.221670589846609,2.798990046228104,1.6115983753386034
2018-07-17,5.711609278216329,4.47685890938173,2.813442689193154,1.5513727808308138
2018-07-18,5.712532780669637,4.396958529285211,2.804076855158738,1.6242682343998922
2018-07-19,5.695946129773638,4.274656011515835,2.812355870663706,1.6289555192422276
2018-07-20,5.677995918770762,4.184723489243819,2.8042283748204855,1.6539827393217275
2018-07-23,5.678245812701592,4.3115871290777585,2.798899057146531,1.5493454824620148
2018-07-24,5.67367881471042,4.272699918865146,2.797405740792328,1.5835751197385348
2018-07-25,5.71242647535355,4.168457974711042,2.786363735823248,1.5748774000229528
2018-07-26,5.641895836197855,4.4444074068097565,2.7823681483566682,1.6121726535672884
2018-07-27,5.673405958039345,4.275794039427581,2.7861936092444344,1.645995075828167
2018-07-30,5.706307463911184,4.284107406372773,2.7935258306627446,1.6314087849428838
2018-07-31,5.651565990232074,4.3760054719981785,2.7996451999805956,1.5873888367521014
2018-08-01,5.643316641192946,4.079300660866232,2.802580922924294,1.617638437802897
2018-08-02,5.632500582388251,4.171945097109341,2.8044364616361777,1.603230855610227
2018-08-03,5.5927662335616875,3.9941976049917196,2.810230765339799,1.5535982319193775
2018-08-06,5.5679973568965435,4.146524026356869,2.814121846724548,1.5183095603001027
2018-08-07,5.539612454757393,3.9883103819402033,2.8223849890606085,1.4679140715509817
2018-08-08,5.583353163773435,4.135784306256801,2.8235062235889616,1.471400040850641
2018-08-09,5.609148442791629,4.337692880654206,2.820399284533978,1.5436998874752836
2018-08-10,5.643345144711225,4.482675773408902,2.8185789138826545,1.5565431675337826
2018-08-13,5.664919495207801,4.500601281948684,2.8087827107113528,1.5331383958039813
2018-08-14,5.634071818833051,4.416431167289824,2.8023531501359775,1.578118218914918
2018-08-15,5.619613787040153,4.287466783558828,2.8043573051882773,1.5372862050559604
2018-08-16,5.6349297830452585,4.5415059968128455,2.8013426445820984,1.5518286856348886
