,Buy & Hold,Momentum (MACD),Mean-Rev (RSI),Regime (Vol)
2007-04-20,0.0020067446978591606,0.0020067446978591606,0.0010033723489295803,0.0020067446978591606
2007-04-23,-0.011163550359332091,-0.011163550359332091,-0.005581775179666046,-0.011163550359332091
2007-04-24,0.012996862984019775,0.012996862984019775,0.0064984314920098875,0.012996862984019775
2007-04-25,0.01624697829601551,0.01624697829601551,0.008123489148007755,0.0
2007-04-26,-0.0056568768019956295,-0.0056568768019956295,-0.0028284384009978148,-0.0
2007-04-27,-0.003321719073900244,-0.003321719073900244,-0.001660859536950122,-0.0
2007-04-30,0.0030373505631853897,0.0030373505631853897,0.0015186752815926948,0.0030373505631853897
2007-05-01,0.003366615262904405,0.003366615262904405,0.0016833076314522026,0.003366615262904405
2007-05-02,0.006032577848757654,0.006032577848757654,0.003016288924378827,0.006032577848757654
2007-05-03,0.01730810451061392,0.01730810451061392,0.00865405225530696,0.01730810451061392
2007-05-04,-0.0013239607010475808,-0.0013239607010475808,-0.0006619803505237904,-0.0013239607010475808
2007-05-07,-0.007031282508111097,-0.007031282508111097,-0.0035156412540555486,-0.0
2007-05-08,-0.01224676057078365,-0.01224676057078365,-0.006123380285391825,-0.01224676057078365
2007-05-09,-0.006603917224786282,-0.006603917224786282,-0.003301958612393141,-0.006603917224786282
2007-05-10,8.910080267884375e-05,8.910080267884375e-05,4.455040133942187e-05,0.0
2007-05-11,0.016490260749863424,0.016490260749863424,0.008245130374931712,0.016490260749863424
2007-05-14,-0.004795267628291729,-0.004795267628291729,-0.0023976338141458646,-0.004795267628291729
2007-05-15,0.0025692358664753698,0.0025692358664753698,0.0012846179332376849,0.0
2007-05-16,0.0002474491097081737,0.0002474491097081737,0.00012372455485408685,0.0002474491097081737
2007-05-17,0.010949213603314616,0.010949213603314616,0.005474606801657308,0.010949213603314616
2007-05-18,0.023576184995016937,0.023576184995016937,0.011788092497508468,0.023576184995016937
2007-05-21,-0.005709605341728036,-0.005709605341728036,-0.002854802670864018,-0.0
2007-05-22,-0.005031244399306134,-0.005031244399306134,-0.002515622199653067,-0.0
2007-05-23,0.011554763807311734,0.011554763807311734,0.005777381903655867,0.011554763807311734
2007-05-24,0.007773379017277405,0.007773379017277405,0.0038866895086387024,0.007773379017277405
2007-05-25,0.019952841026974078,0.019952841026974078,0.009976420513487039,0.0
2007-05-28,0.007348125077356263,0.007348125077356263,0.0036740625386781317,0.007348125077356263
2007-05-29,-0.0037499386331467308,-0.0037499386331467308,-0.0018749693165733654,-0.0
2007-05-30,0.006927764996173196,0.006927764996173196,0.003463882498086598,0.006927764996173196
2007-05-31,0.012315592332725892,0.012315592332725892,0.0,0.012315592332725892
2007-06-01,0.009386686082040477,0.009386686082040477,0.0,0.009386686082040477
2007-06-04,0.0059006233483396,0.0059006233483396,0.0,0.0
2007-06-05,0.011593944833662688,0.011593944833662688,0.0,0.011593944833662688
2007-06-06,0.01285488699635277,0.01285488699635277,0.0,0.01285488699635277
2007-06-07,0.015509309435912678,0.015509309435912678,0.0,0.0
2007-06-08,0.007864679916605888,0.007864679916605888,0.0,0.0
2007-06-11,-0.0014761218670285483,-0.0014761218670285483,-0.0,-0.0
2007-06-12,0.001969115899095524,0.001969115899095524,0.0,0.001969115899095524
2007-06-13,0.01271527878808009,0.01271527878808009,0.0,0.01271527878808009
2007-06-14,-0.008202965644891166,-0.008202965644891166,-0.0,-0.008202965644891166
2007-06-15,0.004221195072497756,0.004221195072497756,0.0,0.0
2007-06-18,-0.003521416848696831,-0.003521416848696831,-0.0,-0.003521416848696831
2007-06-19,0.0006752594379046903,0.0006752594379046903,0.0,0.0006752594379046903
2007-06-20,0.012093314599361209,0.012093314599361209,0.0,0.012093314599361209
2007-06-21,0.0022237728509990045,0.0022237728509990045,0.0,0.0022237728509990045
2007-06-22,0.0008244716208906898,0.0008244716208906898,0.0,0.0
2007-06-25,-0.011488657280092704,-0.011488657280092704,-0.005744328640046352,-0.011488657280092704
2007-06-26,0.0072078657112313515,0.0072078657112313515,0.0036039328556156758,0.0072078657112313515
2007-06-27,0.0062188451103998964,0.0062188451103998964,0.0031094225551999482,0.0062188451103998964
2007-06-28,0.019528978073285273,0.019528978073285273,0.009764489036642636,0.019528978073285273
2007-06-29,-0.00282404015561435,-0.00282404015561435,-0.001412020077807175,-0.00282404015561435
2007-07-02,0.002596506814377778,0.002596506814377778,0.001298253407188889,0.0
2007-07-03,0.002793057683049047,0.002793057683049047,0.0013965288415245234,0.002793057683049047
2007-07-04,0.014920476856176942,0.014920476856176942,0.007460238428088471,0.014920476856176942
2007-07-05,-0.0005513996261086575,-0.0005513996261086575,-0.00027569981305432874,-0.0005513996261086575
2007-07-06,0.003057891402498142,0.003057891402498142,0.001528945701249071,0.0
2007-07-09,0.005961296970778777,0.005961296970778777,0.0029806484853893886,0.005961296970778777
2007-07-10,0.0020695116098084733,0.0020695116098084733,0.0010347558049042366,0.0020695116098084733
2007-07-11,-0.003431661517114195,-0.003431661517114195,-0.0017158307585570976,-0.003431661517114195
2007-07-12,0.0020091848478995715,0.0020091848478995715,0.0010045924239497858,0.0020091848478995715
2007-07-13,0.00896094100062557,0.00896094100062557,0.004480470500312785,0.00896094100062557
2007-07-16,-0.007978376297635802,-0.007978376297635802,-0.003989188148817901,-0.007978376297635802
2007-07-17,0.0014937117221804912,0.0014937117221804912,0.0,0.0014937117221804912
2007-07-18,-0.005132113251597684,-0.005132113251597684,-0.002566056625798842,-0.005132113251597684
2007-07-19,0.009672363326296994,0.009672363326296994,0.004836181663148497,0.009672363326296994
2007-07-20,-0.011874209551652257,-0.011874209551652257,-0.0059371047758261285,-0.011874209551652257
2007-07-23,-0.00440452023742656,-0.00440452023742656,-0.00220226011871328,-0.00440452023742656
2007-07-24,0.003549299670653046,0.003549299670653046,0.001774649835326523,0.0
2007-07-25,0.01305038837439959,0.01305038837439959,0.006525194187199795,0.01305038837439959
2007-07-26,-0.00017749890623376018,-0.00017749890623376018,-8.874945311688009e-05,-0.00017749890623376018
2007-07-27,-0.004267050120996199,-0.004267050120996199,-0.0021335250604980994,-0.0
2007-07-30,0.015764582483689987,0.015764582483689987,0.007882291241844993,0.015764582483689987
2007-07-31,-0.013045818430445817,-0.013045818430445817,-0.006522909215222908,-0.013045818430445817
2007-08-01,-0.021116734642434413,-0.021116734642434413,-0.010558367321217206,-0.0
2007-08-02,0.005451876093270262,0.005451876093270262,0.002725938046635131,0.0
2007-08-03,-0.005151944493616668,-0.005151944493616668,-0.002575972246808334,-0.0
2007-08-06,-0.010479454507651255,-0.010479454507651255,-0.005239727253825628,-0.010479454507651255
2007-08-07,0.007962833971903777,0.007962833971903777,0.0039814169859518885,0.007962833971903777
2007-08-08,0.0029545785408099877,0.0029545785408099877,0.0014772892704049939,0.0029545785408099877
2007-08-09,-0.005257327798095969,-0.005257327798095969,-0.0026286638990479843,-0.005257327798095969
2007-08-10,-0.01203192687480511,-0.01203192687480511,-0.006015963437402555,-0.01203192687480511
2007-08-13,0.00914165176283258,0.00914165176283258,0.00457082588141629,0.00914165176283258
2007-08-14,0.006892438918838675,0.006892438918838675,0.0034462194594193376,0.0
2007-08-15,-0.000569129857540214,-0.000569129857540214,-0.000284564928770107,-0.000569129857540214
2007-08-16,0.01762599871136263,0.01762599871136263,0.008812999355681314,0.01762599871136263
2007-08-17,-0.010849283973802401,-0.010849283973802401,-0.0054246419869012005,-0.010849283973802401
2007-08-20,-0.01575381137527295,-0.01575381137527295,-0.007876905687636476,-0.0
2007-08-21,-0.007385473386707814,-0.007385473386707814,-0.003692736693353907,-0.007385473386707814
2007-08-22,-9.9658473654732e-05,-9.9658473654732e-05,-4.9829236827366e-05,-0.0
2007-08-23,0.0029396585409177524,0.0,0.0014698292704588762,0.0029396585409177524
2007-08-24,-0.002010031206987022,-0.0,-0.001005015603493511,-0.002010031206987022
2007-08-27,0.003762676963660337,0.0,0.0018813384818301684,0.003762676963660337
2007-08-28,-0.011112289159523232,-0.0,-0.005556144579761616,-0.011112289159523232
2007-08-29,0.014070353164462703,0.0,0.007035176582231351,0.014070353164462703
2007-08-30,-0.0004280129539682072,-0.0,-0.0002140064769841036,-0.0004280129539682072
2007-08-31,0.011141887232693503,0.0,0.0055709436163467515,0.0
2007-09-03,0.0037698653869866427,0.0,0.0018849326934933213,0.0037698653869866427
2007-09-04,0.0047202577135714695,0.0,0.0023601288567857348,0.0
2007-09-05,0.00561741553011317,0.0,0.002808707765056585,0.00561741553011317
2007-09-06,0.004399023254353206,0.0,0.002199511627176603,0.004399023254353206
2007-09-07,0.005964030778645091,0.005964030778645091,0.0029820153893225453,0.005964030778645091
2007-09-10,0.011698291466775368,0.011698291466775368,0.005849145733387684,0.011698291466775368
2007-09-11,0.0021576633767435697,0.0021576633767435697,0.0010788316883717849,0.0021576633767435697
2007-09-12,0.006485030388493818,0.006485030388493818,0.0,0.0
2007-09-13,-0.0003601755627686941,-0.0003601755627686941,-0.00018008778138434706,-0.0003601755627686941
2007-09-14,0.012089065802104362,0.012089065802104362,0.006044532901052181,0.012089065802104362
2007-09-17,-0.005467450636080259,-0.005467450636080259,-0.0027337253180401296,-0.005467450636080259
2007-09-18,0.01567735144369649,0.01567735144369649,0.0,0.0
2007-09-19,1.771136525867829e-05,1.771136525867829e-05,0.0,1.771136525867829e-05
2007-09-20,-0.012607841658959881,-0.012607841658959881,-0.0,-0.0
2007-09-21,0.001625112832510054,0.001625112832510054,0.0,0.001625112832510054
2007-09-24,-0.005829376172173872,-0.005829376172173872,-0.002914688086086936,-0.0
2007-09-25,0.007912243695055655,0.007912243695055655,0.003956121847527827,0.007912243695055655
2007-09-26,-0.005412880111804493,-0.005412880111804493,-0.0027064400559022464,-0.005412880111804493
2007-09-27,-0.0034778641909537313,-0.0034778641909537313,-0.0017389320954768657,-0.0034778641909537313
2007-09-28,-0.015458331635742688,-0.015458331635742688,-0.007729165817871344,-0.015458331635742688
2007-10-01,-0.0038570931945022275,-0.0038570931945022275,-0.0019285465972511137,-0.0038570931945022275
2007-10-02,-0.02159308409731825,-0.02159308409731825,-0.010796542048659125,-0.0
2007-10-03,-0.017087499891990886,-0.017087499891990886,-0.008543749945995443,-0.017087499891990886
2007-10-04,0.009387314274528467,0.009387314274528467,0.004693657137264233,0.0
2007-10-05,0.009534717456745997,0.009534717456745997,0.004767358728372998,0.0
2007-10-08,0.005276284289635959,0.0,0.0026381421448179797,0.005276284289635959
2007-10-09,-0.010267239908719313,-0.0,-0.005133619954359656,-0.010267239908719313
2007-10-10,-0.00012449981451574747,-0.0,-0.00012449981451574747,-0.00012449981451574747
2007-10-11,0.0003622922086942863,0.0,0.00018114610434714315,0.0003622922086942863
2007-10-12,-0.011155806922163518,-0.0,-0.005577903461081759,-0.011155806922163518
2007-10-15,0.015659153144053344,0.0,0.007829576572026672,0.015659153144053344
2007-10-16,0.009938943777332466,0.0,0.004969471888666233,0.009938943777332466
2007-10-17,-0.0019909340399731994,-0.0,-0.0009954670199865997,-0.0
2007-10-18,0.0006775885479616077,0.0,0.0003387942739808039,0.0006775885479616077
2007-10-19,0.002451482212736376,0.0,0.001225741106368188,0.002451482212736376
2007-10-22,-0.018846472591255017,-0.0,-0.009423236295627508,-0.018846472591255017
2007-10-23,-0.0022691021300495725,-0.0,-0.0011345510650247863,-0.0022691021300495725
2007-10-24,-0.006631132492912567,-0.0,-0.0033155662464562836,-0.0
2007-10-25,-0.00966602467992642,-0.0,-0.00483301233996321,-0.00966602467992642
2007-10-26,-0.0024282496175080117,-0.0,-0.0012141248087540058,-0.0024282496175080117
2007-10-29,0.017706885208604667,0.0,0.008853442604302333,0.017706885208604667
2007-10-30,0.007297419816167331,0.0,0.0036487099080836655,0.007297419816167331
2007-10-31,-0.005602153747508929,-0.0,-0.0028010768737544646,-0.0
2007-11-01,0.006222837523410233,0.0,0.0031114187617051164,0.006222837523410233
2007-11-02,0.014246809704499559,0.0,0.007123404852249779,0.014246809704499559
2007-11-05,0.010072938193892645,0.0,0.0050364690969463225,0.010072938193892645
2007-11-06,0.001024123210802568,0.0,0.000512061605401284,0.0
2007-11-07,-0.0060565092279269974,-0.0,-0.0030282546139634987,-0.0060565092279269974
2007-11-08,0.007180848051567336,0.007180848051567336,0.003590424025783668,0.007180848051567336
2007-11-09,0.0041556016824698385,0.0041556016824698385,0.0020778008412349193,0.0041556016824698385
2007-11-12,0.008643695044046874,0.008643695044046874,0.004321847522023437,0.008643695044046874
2007-11-13,0.0062541291087805755,0.0062541291087805755,0.0031270645543902877,0.0062541291087805755
2007-11-14,0.009875852315587226,0.009875852315587226,0.004937926157793613,0.009875852315587226
2007-11-15,-0.004514264141244182,-0.004514264141244182,-0.002257132070622091,-0.004514264141244182
2007-11-16,0.012114060994965883,0.012114060994965883,0.006057030497482942,0.012114060994965883
2007-11-19,0.002243539512904562,0.002243539512904562,0.001121769756452281,0.002243539512904562
2007-11-20,0.01895838187957762,0.01895838187957762,0.00947919093978881,0.0
2007-11-21,-0.0067991792141362155,-0.0067991792141362155,-0.0033995896070681078,-0.0067991792141362155
2007-11-22,0.018080997895973363,0.018080997895973363,0.009040498947986681,0.0
2007-11-23,0.0026304981322865296,0.0026304981322865296,0.0013152490661432648,0.0026304981322865296
2007-11-26,-0.006608054451746857,-0.006608054451746857,-0.0033040272258734286,-0.0
2007-11-27,-0.004660560487699122,-0.004660560487699122,-0.002330280243849561,-0.004660560487699122
2007-11-28,-0.00282763773807456,-0.00282763773807456,-0.00141381886903728,-0.00282763773807456
2007-11-29,0.004493746815256628,0.004493746815256628,0.002246873407628314,0.004493746815256628
2007-11-30,0.0052744558581304364,0.0052744558581304364,0.0026372279290652182,0.0052744558581304364
2007-12-03,-0.004799546184282378,-0.004799546184282378,-0.002399773092141189,-0.004799546184282378
2007-12-04,0.0001857221374917693,0.0001857221374917693,9.286106874588465e-05,0.0001857221374917693
2007-12-05,0.01843807998284661,0.01843807998284661,0.009219039991423305,0.01843807998284661
2007-12-06,0.01759710176517687,0.01759710176517687,0.008798550882588435,0.01759710176517687
2007-12-07,0.005202743374033436,0.005202743374033436,0.002601371687016718,0.0
2007-12-10,0.0008031589421258597,0.0008031589421258597,0.0,0.0
2007-12-11,0.0016135925388793633,0.0016135925388793633,0.0,0.0016135925388793633
2007-12-12,0.006324198472460543,0.006324198472460543,0.0031620992362302717,0.006324198472460543
2007-12-13,-0.009248116640693345,-0.009248116640693345,-0.004624058320346672,-0.009248116640693345
2007-12-14,-0.0020382697592720767,-0.0020382697592720767,-0.0010191348796360384,-0.0020382697592720767
2007-12-17,-0.014736488000791557,-0.014736488000791557,-0.007368244000395778,-0.014736488000791557
2007-12-18,0.004330993547850226,0.004330993547850226,0.002165496773925113,0.004330993547850226
2007-12-19,0.006545510100910934,0.006545510100910934,0.003272755050455467,0.0
2007-12-20,-0.004094735104525639,-0.004094735104525639,-0.0020473675522628197,-0.004094735104525639
2007-12-21,0.014538792075829827,0.014538792075829827,0.007269396037914913,0.014538792075829827
2007-12-24,-0.011544279895118664,-0.011544279895118664,-0.005772139947559332,-0.011544279895118664
2007-12-25,-0.014231626054428896,-0.014231626054428896,-0.007115813027214448,-0.0
2007-12-26,0.002765882117985312,0.002765882117985312,0.001382941058992656,0.0
2007-12-27,0.010957010249949417,0.010957010249949417,0.005478505124974708,0.0
2007-12-28,0.017611851754117034,0.017611851754117034,0.008805925877058517,0.017611851754117034
2007-12-31,-0.004750955148451029,-0.004750955148451029,-0.0023754775742255143,-0.0
2008-01-01,0.012037602132741024,0.012037602132741024,0.006018801066370512,0.0
2008-01-02,-2.198597430124057e-05,-2.198597430124057e-05,-1.0992987150620285e-05,-2.198597430124057e-05
2008-01-03,-0.0014012433059684846,-0.0014012433059684846,-0.0007006216529842423,-0.0
2008-01-04,0.009196503835835219,0.009196503835835219,0.004598251917917609,0.009196503835835219
2008-01-07,0.006879104389318043,0.006879104389318043,0.0034395521946590213,0.006879104389318043
2008-01-08,-0.014926898095200635,-0.014926898095200635,-0.007463449047600317,-0.014926898095200635
2008-01-09,0.015774106110071344,0.015774106110071344,0.007887053055035672,0.015774106110071344
2008-01-10,0.01572905267963973,0.01572905267963973,0.007864526339819865,0.0
2008-01-11,-0.006909747001365671,-0.006909747001365671,-0.0034548735006828357,-0.0
2008-01-14,0.004883179243110492,0.004883179243110492,0.002441589621555246,0.0
2008-01-15,0.005779440225063412,0.005779440225063412,0.002889720112531706,0.005779440225063412
2008-01-16,0.0031447058824772742,0.0031447058824772742,0.0,0.0031447058824772742
2008-01-17,-0.005148520816195182,-0.005148520816195182,-0.0,-0.005148520816195182
2008-01-18,-0.006150567502442947,-0.006150567502442947,-0.0030752837512214733,-0.006150567502442947
2008-01-21,0.00015697224450296476,0.00015697224450296476,7.848612225148238e-05,0.00015697224450296476
2008-01-22,0.011051828059702309,0.011051828059702309,0.005525914029851154,0.011051828059702309
2008-01-23,0.00548895464030411,0.00548895464030411,0.002744477320152055,0.00548895464030411
2008-01-24,-0.002976694832881178,-0.002976694832881178,-0.001488347416440589,-0.002976694832881178
2008-01-25,0.0071613520816335395,0.0071613520816335395,0.0035806760408167698,0.0071613520816335395
2008-01-28,-0.02434310626469495,-0.02434310626469495,-0.012171553132347475,-0.02434310626469495
2008-01-29,0.013417586776342128,0.013417586776342128,0.006708793388171064,0.013417586776342128
2008-01-30,-0.019760261771992756,-0.019760261771992756,-0.009880130885996378,-0.0
2008-01-31,-0.004192614193719402,-0.004192614193719402,-0.002096307096859701,-0.0
2008-02-01,-0.01315951475282256,-0.01315951475282256,-0.00657975737641128,-0.0
2008-02-04,-0.015448279703050112,-0.015448279703050112,-0.007724139851525056,-0.015448279703050112
2008-02-05,0.01504785850496902,0.01504785850496902,0.00752392925248451,0.0
2008-02-06,-0.0056323440848433295,-0.0056323440848433295,-0.0028161720424216647,-0.0
2008-02-07,0.004689209595543605,0.004689209595543605,0.0023446047977718023,0.0
2008-02-08,-0.00015630446064192983,-0.0,-7.815223032096492e-05,-0.00015630446064192983
2008-02-11,0.005778334177904624,0.0,0.002889167088952312,0.005778334177904624
2008-02-12,0.0012361527386565304,0.0,0.0006180763693282652,0.0012361527386565304
2008-02-13,-0.01290787500652369,-0.0,-0.006453937503261845,-0.01290787500652369
2008-02-14,0.011056603133499357,0.0,0.005528301566749679,0.011056603133499357
2008-02-15,-0.004919180980625089,-0.0,-0.0024595904903125447,-0.004919180980625089
2008-02-18,-0.015754647278626837,-0.0,-0.007877323639313418,-0.015754647278626837
2008-02-19,-0.004341879041830568,-0.0,-0.002170939520915284,-0.004341879041830568
2008-02-20,0.01635836928281833,0.0,0.008179184641409164,0.0
2008-02-21,0.010071383740282366,0.0,0.005035691870141183,0.010071383740282366
2008-02-22,-0.0035338033724659082,-0.0,-0.0017669016862329541,-0.0
2008-02-25,-0.0033705110063197894,-0.0,-0.0016852555031598947,-0.0033705110063197894
2008-02-26,-0.002924913394899122,-0.0,-0.001462456697449561,-0.002924913394899122
2008-02-27,0.02095508678934435,0.0,0.010477543394672176,0.02095508678934435
2008-02-28,0.004806357294402976,0.0,0.002403178647201488,0.004806357294402976
2008-02-29,0.005164921491779994,0.0,0.002582460745889997,0.0
2008-03-03,0.01139715944104756,0.0,0.00569857972052378,0.01139715944104756
2008-03-04,0.0029761514886219695,0.0029761514886219695,0.0014880757443109848,0.0029761514886219695
2008-03-05,-0.0022729377827482495,-0.0022729377827482495,-0.0011364688913741248,-0.0022729377827482495
2008-03-06,-0.0015365811182569415,-0.0015365811182569415,-0.0007682905591284708,-0.0015365811182569415
2008-03-07,-0.00027477360003484594,-0.00027477360003484594,-0.0,-0.00027477360003484594
2008-03-10,6.489481539400982e-05,6.489481539400982e-05,0.0,6.489481539400982e-05
2008-03-11,0.006665040080670405,0.006665040080670405,0.0,0.006665040080670405
2008-03-12,0.0008420683337421481,0.0008420683337421481,0.0,0.0008420683337421481
2008-03-13,0.006375728673054282,0.006375728673054282,0.0,0.006375728673054282
2008-03-14,-0.00025212980949763784,-0.00025212980949763784,-0.0,-0.00025212980949763784
2008-03-17,0.0010096156514051756,0.0010096156514051756,0.0,0.0010096156514051756
2008-03-18,-0.014498513537455527,-0.014498513537455527,-0.0,-0.014498513537455527
2008-03-19,0.00820208986472498,0.00820208986472498,0.0,0.00820208986472498
2008-03-20,0.003365459542621429,0.003365459542621429,0.0016827297713107145,0.0
2008-03-21,0.00864944253697053,0.00864944253697053,0.004324721268485265,0.00864944253697053
2008-03-24,-0.023882038418154027,-0.023882038418154027,-0.011941019209077013,-0.023882038418154027
2008-03-25,0.023428411654034812,0.023428411654034812,0.011714205827017406,0.023428411654034812
2008-03-26,-0.0013936449854310051,-0.0013936449854310051,-0.0006968224927155026,-0.0
2008-03-27,0.013933442202718468,0.013933442202718468,0.006966721101359234,0.0
2008-03-28,-0.012511115927145296,-0.012511115927145296,-0.006255557963572648,-0.012511115927145296
2008-03-31,0.008025158520483563,0.008025158520483563,0.004012579260241782,0.0
2008-04-01,-0.012339465344737052,-0.012339465344737052,-0.006169732672368526,-0.012339465344737052
2008-04-02,-0.007172844425116829,-0.007172844425116829,-0.0035864222125584146,-0.007172844425116829
2008-04-03,0.022911062151764458,0.022911062151764458,0.011455531075882229,0.022911062151764458
2008-04-04,-0.0021411533166858314,-0.0021411533166858314,-0.0010705766583429157,-0.0021411533166858314
2008-04-07,0.003154811547220533,0.003154811547220533,0.0015774057736102666,0.0
2008-04-08,0.01090800774843549,0.01090800774843549,0.005454003874217745,0.01090800774843549
2008-04-09,0.006342260353205446,0.006342260353205446,0.003171130176602723,0.006342260353205446
2008-04-10,0.002140752627185306,0.002140752627185306,0.001070376313592653,0.002140752627185306
2008-04-11,0.004425399459946757,0.004425399459946757,0.0022126997299733784,0.004425399459946757
2008-04-14,0.025861478922432502,0.025861478922432502,0.012930739461216251,0.025861478922432502
2008-04-15,-0.0003485265751687747,-0.0003485265751687747,-0.00017426328758438734,-0.0003485265751687747
2008-04-16,0.002881062480828248,0.002881062480828248,0.001440531240414124,0.0
2008-04-17,0.012755836650106562,0.012755836650106562,0.006377918325053281,0.012755836650106562
2008-04-18,0.013544085441180166,0.013544085441180166,0.006772042720590083,0.013544085441180166
2008-04-21,0.014750482842918822,0.014750482842918822,0.007375241421459411,0.014750482842918822
2008-04-22,0.008322169358788836,0.008322169358788836,0.0,0.0
2008-04-23,-0.013403336378193404,-0.013403336378193404,-0.0,-0.0
2008-04-24,0.020389434029666427,0.020389434029666427,0.0,0.020389434029666427
2008-04-25,-0.01484511429240576,-0.01484511429240576,-0.00742255714620288,-0.0
2008-04-28,0.004476528030281711,0.004476528030281711,0.0022382640151408554,0.0
2008-04-29,-0.009303182738155799,-0.009303182738155799,-0.004651591369077899,-0.0
2008-04-30,-0.00040605279143270443,-0.00040605279143270443,-0.00020302639571635221,-0.00040605279143270443
2008-05-01,0.004325688428882801,0.004325688428882801,0.0021628442144414005,0.004325688428882801
2008-05-02,0.004074869895334492,0.004074869895334492,0.002037434947667246,0.004074869895334492
2008-05-05,0.00502278984107756,0.00502278984107756,0.00251139492053878,0.00502278984107756
2008-05-06,0.017429318001732225,0.017429318001732225,0.008714659000866112,0.017429318001732225
2008-05-07,0.005600668600622934,0.005600668600622934,0.002800334300311467,0.005600668600622934
2008-05-08,-0.0022986134052319024,-0.0022986134052319024,-0.0011493067026159512,-0.0
2008-05-09,0.010568929982577049,0.010568929982577049,0.005284464991288524,0.010568929982577049
2008-05-12,0.012998666059645728,0.012998666059645728,0.006499333029822864,0.012998666059645728
2008-05-13,-0.012977139893360932,-0.012977139893360932,-0.006488569946680466,-0.012977139893360932
2008-05-14,0.00706634503190298,0.00706634503190298,0.00353317251595149,0.0
2008-05-15,0.008010797654936397,0.008010797654936397,0.004005398827468198,0.008010797654936397
2008-05-16,-0.002766989814809417,-0.002766989814809417,-0.0013834949074047085,-0.002766989814809417
2008-05-19,0.014401178514803456,0.014401178514803456,0.007200589257401728,0.014401178514803456
2008-05-20,-0.001208648476308635,-0.001208648476308635,-0.0006043242381543175,-0.001208648476308635
2008-05-21,0.0016832792025837319,0.0016832792025837319,0.0,0.0
2008-05-22,-0.0012889023358758768,-0.0012889023358758768,-0.0,-0.0012889023358758768
2008-05-23,0.0005452427016698464,0.0005452427016698464,0.0002726213508349232,0.0005452427016698464
2008-05-26,-0.00936769618851107,-0.00936769618851107,-0.0,-0.00936769618851107
2008-05-27,-0.01259474347664569,-0.01259474347664569,-0.0,-0.01259474347664569
2008-05-28,0.015554902379996958,0.015554902379996958,0.007777451189998479,0.015554902379996958
2008-05-29,-0.008344372798554694,-0.008344372798554694,-0.004172186399277347,-0.008344372798554694
2008-05-30,-0.009702037264818447,-0.009702037264818447,-0.004851018632409223,-0.0
2008-06-02,-0.021541607536804622,-0.021541607536804622,-0.010770803768402311,-0.021541607536804622
2008-06-03,-0.007182031801705197,-0.007182031801705197,-0.0035910159008525986,-0.007182031801705197
2008-06-04,-0.01482850438601315,-0.01482850438601315,-0.007414252193006575,-0.0
2008-06-05,0.0199594079705591,0.0199594079705591,0.00997970398527955,0.0199594079705591
2008-06-06,0.013493455080973583,0.013493455080973583,0.006746727540486792,0.0
2008-06-09,-0.008568038342304357,-0.008568038342304357,-0.004284019171152178,-0.0
2008-06-10,0.028935316581032936,0.028935316581032936,0.014467658290516468,0.028935316581032936
2008-06-11,0.015242706120869873,0.015242706120869873,0.0076213530604349366,0.015242706120869873
2008-06-12,-0.004511911250178384,-0.004511911250178384,-0.002255955625089192,-0.0
2008-06-13,-0.03560712313359268,-0.03560712313359268,-0.01780356156679634,-0.0
2008-06-16,0.04096314010776107,0.04096314010776107,0.020481570053880536,0.04096314010776107
2008-06-17,-0.0290383173896729,-0.0290383173896729,-0.01451915869483645,-0.0
2008-06-18,-0.035864687121949214,-0.035864687121949214,-0.017932343560974607,-0.0
2008-06-19,0.024662253407752743,0.024662253407752743,0.012331126703876372,0.0
2008-06-20,0.05833346478959927,0.05833346478959927,0.029166732394799635,0.0
2008-06-23,0.040618076778227284,0.040618076778227284,0.020309038389113642,0.0
2008-06-24,0.017487851495182755,0.017487851495182755,0.008743925747591377,0.0
2008-06-25,0.017738053025532878,0.017738053025532878,0.008869026512766439,0.0
2008-06-26,0.024383877079269596,0.024383877079269596,0.012191938539634798,0.0
2008-06-27,0.021382422732044163,0.021382422732044163,0.010691211366022082,0.0
2008-06-30,0.007987059418894063,0.007987059418894063,0.0039935297094470315,0.0
2008-07-01,0.003069493981386422,0.003069493981386422,0.001534746990693211,0.0
2008-07-02,-0.0011165938617585494,-0.0011165938617585494,-0.0005582969308792747,-0.0011165938617585494
2008-07-03,-0.016869104773556826,-0.016869104773556826,-0.008434552386778413,-0.016869104773556826
2008-07-04,-0.005859500035381337,-0.005859500035381337,-0.0029297500176906684,-0.005859500035381337
2008-07-07,-0.035436521912705625,-0.035436521912705625,-0.017718260956352812,-0.035436521912705625
2008-07-08,-0.0018561818133091873,-0.0018561818133091873,-0.0009280909066545936,-0.0018561818133091873
2008-07-09,-0.0210506908748763,-0.0210506908748763,-0.01052534543743815,-0.0
2008-07-10,-0.02340627685313651,-0.02340627685313651,-0.0,-0.02340627685313651
2008-07-11,0.004303892459916094,0.004303892459916094,0.002151946229958047,0.0
2008-07-14,0.02902875683447612,0.02902875683447612,0.01451437841723806,0.0
2008-07-15,0.02015391922023704,0.02015391922023704,0.01007695961011852,0.02015391922023704
2008-07-16,-0.033079377354728726,-0.033079377354728726,-0.016539688677364363,-0.0
2008-07-17,-0.02207737145163954,-0.02207737145163954,-0.01103868572581977,-0.02207737145163954
2008-07-18,0.02164294715345063,0.02164294715345063,0.010821473576725315,0.0
2008-07-21,-0.021626748810082554,-0.021626748810082554,-0.010813374405041277,-0.0
