,return,true_state,price,viterbi,prob_1,smooth_1,prob_2,smooth_2,signal,ret_strategy,equity_strat,equity_bh
2019-02-14,-0.0054234769259587385,1,3658.645236576497,1,0.9733442048981393,0.9433019913557757,0.02665579510186066,0.05669800864422413,0,-0.0,117.96166181731944,135.50537913246285
2019-02-15,-0.00034203206850164905,1,3657.393862578317,1,0.9860182383812042,0.8968905671039221,0.013981761618795838,0.10310943289607792,0,-0.0,117.96166181731944,135.45903194734507
2019-02-18,0.006357065285189849,1,3680.64415413638,1,0.9849020410919986,0.7266919508768718,0.015097958908001318,0.2733080491231282,0,0.0,117.96166181731944,136.32015385690298
2019-02-19,0.012256499842820784,1,3725.755968633032,2,0.9491229018963018,0.3064001656617189,0.05087709810369826,0.6935998343382812,1,0.0,117.96166181731944,137.99096180122342
2019-02-20,-0.026674216328744543,2,3626.3743479376035,2,0.0061115482308575384,0.0009176341437116628,0.9938884517691424,0.9990823658562884,1,-0.026674216328744543,114.81512693150606,134.31016103472606
2019-02-21,0.008633446260430276,2,3657.682455990726,2,0.09281938583631529,0.007587955552645511,0.9071806141636847,0.9924120444473545,1,0.008633446260430276,115.80637715975371,135.4697205922491
2019-02-22,-0.013211566244192884,2,3609.3587419231826,2,0.05363259377978503,0.007947879209735552,0.946367406220215,0.9920521207902644,1,-0.013211566244192884,114.27639353640764,133.67995340456233
2019-02-25,-0.010268256907764528,2,3572.29691908883,2,0.08783756179501896,0.012963572573563927,0.9121624382049811,0.9870364274264362,1,-0.010268256907764528,113.102974169083,132.3072932995863
2019-02-26,-0.0006266106969931143,2,3570.0584796264934,2,0.3484775625033682,0.016769171595395867,0.6515224374966319,0.9832308284046041,1,-0.0006266106969931143,113.0321026356069,132.22438813431455
2019-02-27,-0.01645710209539868,2,3511.3056627407364,2,0.05956523515323279,0.004797197554795031,0.9404347648467672,0.9952028024452049,1,-0.01645710209539868,111.17192178247515,130.04835787928653
2019-02-28,-0.005773701171660244,3,3491.0324331217125,2,0.20622530615298115,0.006145596959436076,0.7937746938470188,0.9938544030405638,1,-0.005773701171660244,110.53004832742394,129.2974975230264
2019-03-01,-0.02248909155103995,3,3412.522285125589,2,0.0018508145426457548,5.82825722428307e-05,0.9981491854573542,0.9999417174277572,1,-0.02248909155103995,108.04432795144766,126.3897142639107
2019-03-04,-0.01421928326420832,3,3363.998664107965,2,0.01417083281083898,0.0004384495942778187,0.985829167189161,0.9995615504057223,1,-0.01421928326420832,106.50801504721498,124.5925431151098
2019-03-05,0.019084780645643902,3,3428.1998407047045,2,0.0042511754698021,0.000473354107542541,0.995748824530198,0.9995266458924575,1,0.019084780645643902,108.54069715139403,126.97036447054461
2019-03-06,0.002683307635730647,3,3437.398755514078,2,0.16815508759718437,0.005105667624585639,0.8318449124028157,0.9948943323754144,1,0.002683307635730647,108.83194523284789,127.31106501903993
2019-03-07,0.018984678084294725,3,3502.6566643348683,2,0.016340526158073285,0.00045272950922292367,0.9836594738419266,0.9995472704907772,1,0.018984678084294725,110.89808467838111,129.72802460499514
2019-03-08,-0.01636559397364617,3,3445.3336075372786,2,0.007933416908323686,0.00025865422452725874,0.9920665830916763,0.9997413457754728,1,-0.01636559397364617,109.0831716520797,127.60494842730661
2019-03-11,0.014464966714828985,3,3495.1702434917866,2,0.022518867717876503,0.0005437077985546241,0.9774811322821235,0.9994562922014454,1,0.014464966714828985,110.661056099175,129.45074975895506
2019-03-12,-0.04048856094707907,3,3353.655830067752,2,4.3941595381699197e-10,5.5169150243632675e-11,0.9999999995605842,0.9999999999448308,1,-0.04048856094707907,106.18054918483541,124.20947518769452
2019-03-13,0.0014021236665345501,3,3358.358070276501,2,0.16354972390005024,0.005527430473545085,0.8364502760999497,0.9944725695264548,1,0.0014021236665345501,106.32942744577309,124.383632232463
2019-03-14,0.016164811469434347,3,3412.645295329374,2,0.0482833229680436,0.0011965603983327107,0.9517166770319564,0.9988034396016674,1,0.016164811469434347,108.04822259408692,126.39427019738423
2019-03-15,-0.041338001556724,3,3271.573358798502,2,2.5611846750979127e-10,9.550643978137549e-12,0.9999999997438815,0.9999999999904493,1,-0.041338001556724,103.5817250002913,121.16938365920377
2019-03-18,-0.016095902695053982,3,3218.9144323555506,2,0.006781537796294784,0.0007414758541820955,0.9932184622037051,0.9992585241458178,1,-0.016095902695053982,101.91448363370077,119.21905305020557
2019-03-19,0.0013849667829103505,3,3223.372521921394,2,0.1804682628775692,0.005190463422171528,0.8195317371224308,0.9948095365778284,1,0.0013849667829103505,102.05563180823091,119.38416747857015
2019-03-20,0.025357320230361014,3,3305.108611181501,2,0.000666168326872775,2.183163363231399e-05,0.9993338316731273,0.9999781683663678,1,0.025357320230361014,104.64348914530403,122.4114300437593
2019-03-21,-0.014222296738078719,3,3258.102375761698,2,0.013860247672095765,0.0005015678984275577,0.9861397523279042,0.9994984321015724,1,-0.014222296738078719,103.1552183909716,120.67045836154438
2019-03-22,0.013445104447882071,3,3301.9079025057067,2,0.033797566357484876,0.0008253359579869048,0.9662024336425151,0.9991746640420132,1,0.013445104447882071,104.54215107658229,122.29288527798914
2019-03-25,0.03623921551644751,3,3421.566454600072,2,8.435370272649817e-08,3.874650403867511e-08,0.9999999156462973,0.9999999612534959,1,0.03623921551644751,108.33067661999958,126.72468350370639
2019-03-26,0.014626803179513502,3,3471.613033697134,2,0.01867019398752691,0.02362831880057489,0.9813298060124731,0.9763716811994252,1,0.014626803179513502,109.91520810522384,128.57826050730125
2019-03-27,-0.004876134651074818,3,3454.6849810884005,2,0.15556649678226603,0.08931851150549376,0.8444335032177339,0.9106814884945063,1,-0.004876134651074818,109.37924675030186,127.95129559586668
2019-03-28,0.009478646834282721,3,3487.430719947838,2,0.2536059881037424,0.11059179395320536,0.7463940118962576,0.8894082060467946,1,0.009478646834282721,110.41601400124783,129.16410073880883
2019-03-29,-0.014899629667895514,3,3435.4692937281734,2,0.07258598734805198,0.1200999156511095,0.927414012651948,0.8799000843488906,1,-0.014899629667895514,108.77085628322408,127.23960347141383
2019-04-01,0.002364744686822498,3,3443.593301487259,2,0.3168989747908938,0.20070987692308148,0.6831010252091062,0.7992901230769186,1,0.002364744686822498,109.02807158770096,127.54049264767626
2019-04-02,-0.003691930884801987,3,3430.879793022801,2,0.5975443953217989,0.21463744147132213,0.402455604678201,0.7853625585286779,1,-0.003691930884801987,108.62554748289593,127.06962196380745
2019-04-03,0.008640066551880056,3,3460.522822766018,2,0.7158721205751806,0.1941745691581912,0.28412787942481943,0.8058254308418087,1,0.008640066551880056,109.56407944238254,128.16751195429697
2019-04-04,-0.010096924153061685,3,3425.5821862946104,2,0.6884302454278431,0.1495644794832754,0.3115697545721568,0.8504355205167246,1,-0.010096924153061685,108.45781924235276,126.8734143072078
2019-04-05,0.010061303559457422,3,3460.0480085387903,2,0.7306136309541845,0.1079069738935358,0.2693863690458155,0.8920930261064642,1,0.010061303559457422,109.54904628514683,128.14992624217743
2019-04-08,-0.010324612020506574,3,3424.324355278301,2,0.6902749082579003,0.05185237788098441,0.3097250917420997,0.9481476221190157,1,-0.010324612020506574,108.41799488503617,126.82682797327041
2019-04-09,0.02197811758579231,3,3499.5845586104997,2,0.03297356143399396,0.0020021111615531515,0.967026438566006,0.9979978888384469,1,0.02197811758579231,110.80081832503532,129.61424291149999
2019-04-10,-0.007950588304196027,3,3471.7608025492664,2,0.11656438547523558,0.003106096002527412,0.8834356145247644,0.9968939039974726,1,-0.007950588304196027,109.91988663476495,128.5837334277506
2019-04-11,-0.05075311337944635,3,3295.5581329111656,2,1.2105785604780614e-14,2.87703713461525e-16,0.9999999999999879,0.9999999999999998,1,-0.05075311337944635,104.34111016573485,122.05770862633946
2019-04-12,-0.025002157772935105,3,3213.162068522241,2,7.408070789869367e-05,8.07002823050964e-06,0.9999259192921013,0.9999919299717694,1,-0.025002157772935105,101.73235726716794,119.00600253786078
2019-04-15,0.0006604594797387925,3,3215.2842318703338,2,0.16464608027899813,0.004632628160025963,0.8353539197210019,0.995367371839974,1,0.0006604594797387925,101.7995473669212,119.08460118038273
2019-04-16,0.04211093280688207,3,3350.6828501136524,2,1.0523304428163479e-09,2.5506172128736114e-11,0.9999999989476696,0.9999999999744938,1,0.04211093280688207,106.08642126586064,124.09936481902417
2019-04-17,0.02093513952958723,3,3420.8298631001767,2,0.001429590455963947,3.380499338667404e-05,0.998570409544036,0.9999661950066133,1,0.02093513952958723,108.307355297256,126.69740233704358
2019-04-18,-0.055078382725197134,3,3232.4160866625616,2,1.4105883706315426e-17,3.331350270995755e-19,1.0,1.0,1,-0.055078382725197134,102.34196133023981,119.71911432083562
2019-04-19,-0.03676465614449604,3,3113.577420720475,2,1.0252011182379443e-08,2.4218522466072204e-10,0.9999999897479888,0.9999999997578147,1,-0.03676465614449604,98.57939431278022,115.31768224890648
2019-04-22,0.028793851080173228,3,3203.2293052992904,2,1.5038352869670706e-05,4.3148514545757776e-07,0.9999849616471304,0.9999995685148546,1,0.028793851080173228,101.4178747121961,118.63812241849223
2019-04-23,0.016019546652657122,3,3254.543586594691,2,0.01153387165651324,0.00027545801607281286,0.9884661283434868,0.9997245419839271,1,0.016019546652657122,103.04254308756147,120.53865135535892
2019-04-24,0.0569673214451099,3,3439.946217249352,2,7.745494959552367e-18,3.1330693010937546e-19,1.0,1.0,1,0.0569673214451099,108.91260076215217,127.4054154536797
2019-04-25,-0.011284022488506103,3,3401.1297867746584,2,0.034448770562246704,0.0009129048645237608,0.9655512294377533,0.9990870951354762,1,-0.011284022488506103,107.68362852587035,125.9677698805429
2019-04-26,-0.021046109236619797,3,3329.549237754278,2,0.0011564316160414913,0.0001794609921548847,0.9988435683839585,0.9998205390078452,1,-0.021046109236619797,105.4173071169193,123.31663843534362
2019-04-29,0.001989155930484812,3,3336.172230366398,2,0.16444611233017636,0.0072775192281602065,0.8355538876698237,0.9927224807718399,1,0.001989155930484812,105.62699857854665,123.56193445801473
2019-04-30,-0.011741436169127917,3,3297.000777074333,2,0.12588913843737182,0.003401342261291787,0.8741108615626282,0.9965986577387081,1,-0.011741436169127917,104.38678591700008,122.11113989164197
2019-05-01,0.02613849860644748,3,3383.1794272913467,2,0.00030156820178853325,1.6544985745069693e-05,0.9996984317982115,0.9999834550142549,1,0.02613849860644748,107.11529977522312,125.30294175153136
2019-05-02,-0.012550409971368677,3,3340.71913847214,2,0.023914046268858416,0.0017031189650051324,0.9760859537311415,0.9982968810349948,1,-0.012550409971368677,105.770958848838,123.73033846193111
2019-05-03,-0.006546873382334282,3,3318.847873266622,2,0.13302670015611948,0.0036183389361723116,0.8669732998438806,0.9963816610638276,1,-0.006546873382334282,105.07848977372657,122.92029160246749
2019-05-06,-0.024269092894557687,3,3238.3024459274093,2,0.00044093658209144835,1.1060650219258023e-05,0.9995590634179086,0.9999889393497808,1,-0.024269092894557687,102.52833014418819,119.93712762694109
2019-05-07,0.019124715416133798,3,3300.234058637141,2,0.0033318351689656063,7.974581713756024e-05,0.9966681648310344,0.9999202541828625,1,0.019124715416133798,104.48915528028719,122.23089106063485
2019-05-08,-0.02285413310444064,3,3224.8100701852395,2,0.000278549330710114,1.3992682525382938e-05,0.99972145066929,0.9999860073174747,1,-0.02285413310444064,102.10114621754094,119.43741000686072
2019-05-09,0.010535872580592522,3,3258.786258181323,2,0.05793958012255341,0.0014502001397157295,0.9420604198774465,0.9985497998602844,1,0.010535872580592522,103.1768708844214,120.695787340049
2019-05-10,0.04711989531395165,3,3412.339925517371,2,2.491586835938851e-12,5.883767676591098e-14,0.9999999999975084,0.9999999999999412,1,0.04711989531395165,108.03855423931643,126.38296020434707
2019-05-13,-0.044268006222606966,3,3261.2824404609178,2,6.271779722618515e-12,1.4811317180269745e-13,0.9999999999937282,0.9999999999998519,1,-0.044268006222606966,103.25590284796891,120.78823853558956
2019-05-14,0.037601107787229575,3,3383.910273029288,2,1.5718410681548012e-08,1.1767917811327268e-09,0.9999999842815893,0.9999999988232081,1,0.037601107787229575,107.1384391806231,125.33001011219585
2019-05-15,0.007199215657995507,3,3408.271772852132,2,0.10547983047223923,0.0027793699576236855,0.8945201695277607,0.9972206300423763,1,0.007199215657995507,107.90975190954542,126.2322878834123
2019-05-16,-0.027937226182459415,3,3313.0541134426703,2,3.486518040796063e-05,3.869821649343672e-06,0.9999651348195921,0.9999961301783507,1,-0.027937226182459415,104.89505276315536,122.70570790528407
2019-05-17,0.0029348698651223224,3,3322.7774961217324,2,0.15619063866247054,0.004741113477800948,0.8438093613375295,0.9952588865221991,1,0.0029348698651223224,105.20290609251037,123.06583318969379
2019-05-20,0.018344165597467297,3,3383.731076754127,2,0.020039005386673473,0.0005059393238802255,0.9799609946133265,0.9994940606761197,1,0.018344165597467297,107.13276562320617,125.32337321311581
2019-05-21,-0.0195618613861328,3,3317.5389984627127,2,0.0020222910932813777,8.516065252886401e-05,0.9979777089067187,0.999914839347471,1,-0.0195618613861328,105.03704931217194,122.87181475787825
2019-05-22,0.011986708928399894,3,3357.3053727959004,2,0.04206610526910465,0.0010358785297109594,0.9579338947308954,0.998964121470289,1,0.011986708928399894,106.29609784897494,124.3446434368852
2019-05-23,0.040029665665984926,3,3491.697184407535,2,3.090159201168333e-09,1.0641884684648981e-10,0.9999999969098408,0.9999999998935811,1,0.040029665665984926,110.55109510746821,129.32211794101983
2019-05-24,-0.012580391910779629,3,3447.7702653939227,2,0.023565427789014774,0.0005869501702249604,0.9764345722109852,0.9994130498297751,1,-0.012580391910779629,109.1603190048504,127.69519501458973
2019-05-27,-0.024540120506464525,3,3363.161567602551,2,0.00014180272427683478,5.6457706048534544e-05,0.9998581972757231,0.9999435422939514,1,-0.024540120506464525,106.48151162194725,124.56153954083521
2019-05-28,-0.002944673002491204,3,3353.2581565314154,2,0.14451934155823148,0.020359660355569683,0.8554806584417685,0.9796403396444303,1,-0.002944673002491204,106.16795838940965,124.19474653820058
2019-05-29,0.0015931228072173652,3,3358.6003085790735,2,0.4441764375636918,0.021753940159369295,0.5558235624363083,0.9782460598406306,1,0.0015931228072173652,106.33709698531553,124.39260402144716
2019-05-30,0.027554787961773713,3,3451.1458279303174,2,0.0005258930467262119,0.0035215803842198194,0.9994741069532738,0.9964784196157801,1,0.027554787961773713,109.26719314521647,127.82021584927101
2019-05-31,-0.0037501974644747354,3,3438.203349596881,1,0.1360511534474861,0.36517921586174856,0.8639488465525139,0.6348207841382514,0,-0.0037501974644747354,108.85741959453301,127.34086479988447
2019-06-03,-0.010472026748685501,3,3402.198392152482,1,0.1480883112075739,0.4882247879416448,0.8519116887924261,0.5117752120583552,0,-0.0,108.85741959453301,126.00734785749934
2019-06-04,-0.0052726262515610045,1,3384.2598715970003,1,0.351290634256593,0.6383973647069808,0.6487093657434071,0.36160263529301906,0,-0.0,108.85741959453301,125.3429582072963
2019-06-05,-0.009129140031194615,1,3353.3644893272385,1,0.40432962885269835,0.6980504370181105,0.5956703711473016,0.3019495629818896,0,-0.0,108.85741959453301,124.19868478989773
2019-06-06,-0.006939765398446323,1,3330.092926475827,1,0.5677069831338718,0.749477729381537,0.43229301686612814,0.25052227061846305,0,-0.0,108.85741959453301,123.33677505466025
2019-06-07,-0.006970472632381697,1,3306.880604868539,1,0.7059662897571474,0.7732847579109863,0.2940337102428527,0.22671524208901367,0,-0.0,108.85741959453301,122.47705943957553
2019-06-10,-0.0007575481081816287,1,3304.3754837223382,1,0.891815842294925,0.7785782499141918,0.10818415770507489,0.22142175008580822,0,-0.0,108.85741959453301,122.38427717490141
2019-06-11,-0.008218857718708637,1,3277.217291772435,1,0.9076179135188779,0.7412537629683653,0.09238208648112209,0.2587462370316347,0,-0.0,108.85741959453301,121.37841821379389
2019-06-12,-0.01538131985764943,1,3226.8093643646635,1,0.5723545646195208,0.6858562876557515,0.4276454353804793,0.3141437123442486,0,-0.0,108.85741959453301,119.51145793943199
2019-06-13,0.0004742308008931268,1,3228.339616753856,1,0.8306162471094676,0.7041804238418068,0.1693837528905324,0.29581957615819326,0,0.0,108.85741959453301,119.56813395384651
2019-06-14,0.011893736569672072,1,3266.7366377129624,1,0.7807673476611904,0.6781913190444309,0.21923265233880954,0.32180868095556925,0,0.0,108.85741959453301,120.99024584122083
2019-06-17,0.007559390177286545,1,3291.4311745638715,1,0.8726465836912437,0.6618766336015282,0.12735341630875632,0.33812336639847185,0,0.0,108.85741959453301,121.90485831718043
2019-06-18,-0.0008133321433289833,1,3288.7541477920436,1,0.9546503974829788,0.6127496400744878,0.0453496025170212,0.3872503599255121,0,-0.0,108.85741959453301,121.8057091774831
2019-06-19,-0.005839155452450021,1,3269.550601078196,1,0.9686570210212692,0.4218763620065846,0.03134297897873086,0.5781236379934154,0,-0.0,108.85741959453301,121.09446670659985
2019-06-20,0.06453399508124652,3,3480.5477634860626,2,3.9278895185092995e-20,2.206443838600978e-19,1.0,1.0,1,0.0,108.85741959453301,128.90917642540973
2019-06-21,-0.00043406818773921146,2,3479.0369684260268,2,0.1625047484153844,0.3033561972896669,0.8374952515846156,0.6966438027103331,1,-0.00043406818773921146,108.81016805168767,128.8532210528158
2019-06-24,0.0020655256938213887,2,3486.223008674065,2,0.4671873889813295,0.3844382515296221,0.5328126110186704,0.615561748470378,1,0.0020655256938213887,109.03491824954743,129.11937069163204
2019-06-25,-0.004098487414630965,2,3471.9347675484178,2,0.7165570905383405,0.3951565935897928,0.28344290946165945,0.6048434064102072,1,-0.004098487414630965,108.58804000934634,128.59017657586733
2019-06-26,-0.0020895588638879707,2,3464.679955480047,2,0.8899905451588637,0.367210577144402,0.11000945484113636,0.632789422855598,1,-0.0020895588638879707,108.36113890783258,128.32147983259432
2019-06-27,-0.011281645880407769,2,3425.5926631333737,2,0.818435397249563,0.24828844941519265,0.18156460275043698,0.7517115505848073,1,-0.011281645880407769,107.13864691147674,126.8738023382731
2019-06-28,-0.006089589913575395,2,3404.7322086039385,2,0.8967603223789835,0.17051361745171517,0.10323967762101648,0.8294863825482849,1,-0.006089589913575395,106.48621648789049,126.10119291125699
2019-07-01,0.02557187379448839,2,3491.7975909463876,2,0.01535423622531541,0.0003778198481919263,0.9846457637746846,0.999622180151808,1,0.02557187379448839,109.20926857677141,129.32583670171806
2019-07-02,0.02092953346495732,2,3564.8792854789576,2,0.00184476405558479,4.3640072651876176e-05,0.9981552359444151,0.9999563599273482,1,0.02092953346495732,111.49496761813245,132.03256612885028
2019-07-03,-0.03882102418334669,2,3426.4870205266675,2,1.5956782110961395e-09,3.7948450725371054e-11,0.9999999984043217,0.9999999999620516,1,-0.03882102418334669,107.16661878390748,126.90692668617287
2019-07-04,-0.02683521050492078,2,3334.5365200384554,2,2.3068217325792626e-05,9.03581418435548e-06,0.9999769317826742,0.9999909641858157,1,-0.02683521050492078,104.29078000974073,123.50135259401686
2019-07-05,-0.015500700376635755,2,3282.8488685463894,2,0.008562733965291704,0.0199681748107698,0.9914372660347083,0.9800318251892302,1,-0.015500700376635755,102.67419987676409,121.58699513134776
2019-07-08,0.0153422110766543,2,3333.2150288203843,2,0.016961680137273064,0.14391523332888226,0.9830383198627269,0.8560847666711178,1,0.0153422110766543,104.2494491234,123.45240847482906
2019-07-09,0.008429330569964952,1,3361.311800159087,1,0.11180391068102292,0.594969500352278,0.8881960893189771,0.4050304996477221,0,0.008429330569964952,105.12820219179788,124.49302963552174
2019-07-10,0.005130032384259411,1,3378.555438547496,1,0.33924950346060356,0.8503259170850832,0.6607504965393964,0.1496740829149169,0,0.0,105.12820219179788,125.13168290916651
2019-07-11,-0.005974310627303375,1,3358.370898886048,1,0.5461698632837362,0.9392183040236086,0.4538301367162639,0.060781695976391416,0,-0.0,105.12820219179788,124.38410736614993
2019-07-12,-0.002347121597678642,1,3350.4883940162567,1,0.7995425623502892,0.9809348124175129,0.20045743764971088,0.019065187582487042,0,-0.0,105.12820219179788,124.09216274134285
2019-07-15,0.003736247367367508,1,3363.006647457795,1,0.9230024640811751,0.9937050867252256,0.0769975359188249,0.006294913274774363,0,0.0,105.12820219179788,124.55580175769612
2019-07-16,-0.0006419523889488102,1,3360.8477573064088,1,0.9709511961222713,0.9976806308084226,0.029048803877728645,0.0023193691915773815,0,-0.0,105.12820219179788,124.47584286320033
2019-07-17,-0.0014489248452975853,1,3355.978141489585,1,0.9847289901197201,0.9987410011180263,0.015271009880279797,0.0012589988819737173,0,-0.0,105.12820219179788,124.29548672183648
2019-07-18,-0.0013657969949144796,1,3351.39455662894,1,0.9888309437072398,0.9989389782076752,0.011169056292760151,0.001061021792324851,0,-0.0,105.12820219179788,124.12572431959038
2019-07-19,0.007755978820185489,1,3377.387901828239,1,0.982755570507757,0.9986081159683603,0.017244429492242905,0.0013918840316397183,0,0.0,105.12820219179788,125.0884408084533
2019-07-22,0.004358607547810303,1,3392.1086102290305,1,0.9868455006690178,0.9989603458742493,0.013154499330982117,0.0010396541257506906,0,0.0,105.12820219179788,125.63365223070484
2019-07-23,-0.001057278635883942,1,3388.5222062648377,1,0.9895883435131264,0.999116740184837,0.010411656486873576,0.0008832598151630546,0,-0.0,105.12820219179788,125.50082245425325
2019-07-24,0.002756798133452708,1,3397.8636779582316,1,0.9902025991218092,0.9989806480171615,0.0097974008781908,0.001019351982838574,0,0.0,105.12820219179788,125.84680288734191
2019-07-25,-0.006706681458311817,1,3375.075288631398,1,0.9826644388935355,0.9983592945071472,0.017335561106464482,0.0016407054928528398,0,-0.0,105.12820219179788,125.00278846782955
2019-07-26,-0.0023363381231142374,1,3367.1899715661875,1,0.9875321843650207,0.9983923826149819,0.01246781563497935,0.0016076173850180717,0,-0.0,105.12820219179788,124.71073968763658
2019-07-29,0.007094055355021336,1,3391.077003615351,1,0.9839018223174674,0.9973423922857044,0.016098177682532563,0.0026576077142954958,0,0.0,105.12820219179788,125.59544457834633
2019-07-30,-0.008539775041143421,1,3362.117968857281,1,0.9706247684326452,0.995661490513601,0.029375231567354828,0.004338509486398997,0,-0.0,105.12820219179788,124.52288773545486
2019-07-31,0.004436059708073838,1,3377.0325249127204,1,0.9827447992201587,0.9951764800610933,0.01725520077984132,0.004823519938906779,0,0.0,105.12820219179788,125.07527870047113
2019-08-01,-0.011691576447302333,1,3337.549690982677,1,0.9343243497698768,0.9908982569561057,0.06567565023012319,0.009101743043894252,0,-0.0,105.12820219179788,123.61295151787692
2019-08-02,0.01097873820974023,1,3374.1917753019748,1,0.915615258816532,0.9928723657752558,0.08438474118346789,0.007127634224744132,0,0.0,105.12820219179788,124.97006575192499
2019-08-05,-0.0024695145208536986,1,3365.859159716722,1,0.96558901732167,0.9972695113157404,0.03441098267833009,0.0027304886842595246,0,-0.0,105.12820219179788,124.66145035987859
2019-08-06,0.003194816686112425,1,3376.6124627232894,1,0.9827291543935318,0.9986594322916889,0.017270845606468133,0.001340567708311227,0,0.0,105.12820219179788,125.05972084160331
2019-08-07,0.001485365891972238,1,3381.627967705827,1,0.9887142750195439,0.9990852460571187,0.011285724980456179,0.0009147539428812676,0,0.0,105.12820219179788,125.24548028540099
2019-08-08,0.0017018105687712655,1,3387.3828579209207,1,0.9903366030726801,0.9990875446699531,0.009663396927319916,0.0009124553300468383,0,0.0,105.12820219179788,125.4586243674415
2019-08-09,0.0026468106133523553,1,3396.3486188207535,1,0.9904702287580072,0.9986839744731668,0.009529771241992833,0.0013160255268331708,0,0.0,105.12820219179788,125.79068958595383
2019-08-12,-0.009461010355939754,1,3364.2157293657087,1,0.9697927868002412,0.9972489428511639,0.030207213199758977,0.002751057148835993,0,-0.0,105.12820219179788,124.60058256910031
2019-08-13,0.001825192628767651,1,3370.3560711165305,1,0.9849410785619969,0.9981193603575663,0.015058921438003161,0.0018806396424337147,0,0.0,105.12820219179788,124.82800263394557
2019-08-14,-0.004811700054348224,2,3354.138928625966,1,0.9849282019324521,0.9973150293697143,0.015071798067547892,0.0026849706302857525,0,-0.0,105.12820219179788,124.22736772688762
2019-08-15,-0.011215674245568507,2,3316.5199990281167,1,0.9452862830527284,0.9952686606708657,0.05471371694727155,0.004731339329134291,0,-0.0,105.12820219179788,122.8340740380784
2019-08-16,-0.003869828352413876,1,3303.68563590453,1,0.9722203016466142,0.9977292238594074,0.027779698353385777,0.0022707761405926234,0,-0.0,105.12820219179788,122.35872725572334
2019-08-19,0.0019750715305860895,1,3310.210651350012,1,0.9855737574277696,0.9986715219841683,0.014426242572230264,0.0013284780158317826,0,0.0,105.12820219179788,122.60039449444488
2019-08-20,-0.005070236665690192,1,3293.427099934379,1,0.9846615694443606,0.998596011560224,0.015338430555639401,0.0014039884397759846,0,-0.0,105.12820219179788,121.97878147905108
2019-08-21,0.006974933823953863,1,3316.3985360104375,1,0.9829237947240924,0.9985860408949403,0.01707620527590761,0.0014139591050596567,0,0.0,105.12820219179788,122.82957540779398
2019-08-22,0.003635584894478258,1,3328.455584432027,1,0.9876271161057842,0.9988799471377072,0.012372883894215704,0.0011200528622927572,0,0.0,105.12820219179788,123.27613275674175
2019-08-23,0.002336178405883254,1,3336.231450493319,1,0.9898269818863729,0.9987229035482932,0.010173018113627096,0.0012770964517069018,0,0.0,105.12820219179788,123.56412779604884
2019-08-26,0.006696145903673084,1,3358.571343054245,1,0.9857846484640509,0.9976194874071149,0.014215351535949128,0.0023805125928850596,0,0.0,105.12820219179788,124.3915312242313
2019-08-27,-0.010245245387989871,1,3324.1619554915837,1,0.9583911944814734,0.9957718633155616,0.041608805518526595,0.0042281366844384456,0,-0.0,105.12820219179788,123.11710946265124
2019-08-28,-0.006877461800414209,1,3301.3001586242995,1,0.9649545103531068,0.9970842149105177,0.035045489646893205,0.00291578508948223,0,-0.0,105.12820219179788,122.27037624534442
2019-08-29,0.003905954122814738,1,3314.1948855895275,1,0.9816690474960984,0.9984235041472473,0.018330952503901602,0.001576495852752733,0,0.0,105.12820219179788,122.74795872553806
2019-08-30,-0.0035544628789207938,1,3302.4147028951907,1,0.9858288932674993,0.998715446268946,0.014171106732500684,0.0012845537310539393,0,-0.0,105.12820219179788,122.31165566278483
2019-09-02,-0.0028691068179516896,1,3292.93972235541,1,0.9880236747357968,0.9986589105049345,0.011976325264203221,0.0013410894950654818,0,-0.0,105.12820219179788,121.96073045760778
2019-09-03,-0.007639966581089333,1,3267.7817729230733,1,0.9780805940847157,0.997977190949533,0.021919405915284303,0.002022809050466994,0,-0.0,105.12820219179788,121.02895455270641
2019-09-04,-0.005055239517863996,1,3251.2623533688366,1,0.9816461585383972,0.9983318980661939,0.018353841461602696,0.0016681019338060966,0,-0.0,105.12820219179788,120.4171241988458
2019-09-05,0.007121850779647038,1,3274.417358695014,1,0.981181720085263,0.9985115181712572,0.018818279914736998,0.0014884818287427906,0,0.0,105.12820219179788,121.27471698870423
2019-09-06,0.0037599074052853355,1,3286.728864769966,1,0.9869742070959101,0.9989923381422214,0.013025792904089915,0.0010076618577785502,0,0.0,105.12820219179788,121.73069869518393
2019-09-09,0.0019090167421692435,1,3293.0032851997826,1,0.9897932130204061,0.9991805246652596,0.010206786979593877,0.0008194753347403746,0,0.0,105.12820219179788,121.96308463702898
2019-09-10,-0.002653826957426644,1,3284.264224310625,1,0.989473861833913,0.9991392708986856,0.010526138166087096,0.0008607291013143875,0,-0.0,105.12820219179788,121.63941571520833
2019-09-11,0.0015320588878721688,1,3289.2959105056007,1,0.990584835474125,0.9990814651303384,0.00941516452587509,0.0009185348696616304,0,0.0,105.12820219179788,121.8257744631704
2019-09-12,0.007695639957714055,1,3314.6091475472335,1,0.9837878627048074,0.998590200015089,0.0162121372951925,0.0014097999849109362,0,0.0,105.12820219179788,122.76330176100865
2019-09-13,-0.0034190585507553246,1,3303.2763047989,1,0.9867299099737921,0.9987373835721827,0.013270090026207874,0.001262616427817278,0,-0.0,105.12820219179788,122.34356684440371
